,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 29",KCR,Home,CHW,L,7.0,14.0,9.0,0-1,3.0,1.0,Shields,Duffy,None,3:26,D,36517.0,.99,-1,
2,"Saturday, Mar 31",KCR,Home,CHW,L,3.0,4.0,9.0,0-2,5.0,2.0,Farquhar,Maurer,Soria,2:54,N,17564.0,1.04,-2,
3,"Monday, Apr 2",KCR,@,DET,L,1.0,6.0,9.0,0-3,5.0,2.0,Liriano,Hammel,None,2:46,D,15476.0,.93,-3,
4,"Tuesday, Apr 3",KCR,@,DET,W,1.0,0.0,9.0,1-3,4.0,1.0,Junis,Boyd,Herrera,2:17,D,15083.0,.90,1,
5,"Friday, Apr 6",KCR,@,CLE,L,2.0,3.0,9.0,1-4,5.0,2.5,Carrasco,Duffy,Allen,2:41,D,34720.0,.99,-1,
6,"Saturday, Apr 7",KCR,@,CLE,W,1.0,0.0,9.0,2-4,4.0,1.5,Kennedy,Bauer,Herrera,2:29,D,17362.0,.94,1,
7,"Sunday, Apr 8",KCR,@,CLE,L-wo,1.0,3.0,9.0,2-5,5.0,2.0,Allen,Maurer,None,2:55,D,14240.0,.99,-1,
8,"Monday, Apr 9",KCR,Home,SEA,W,10.0,0.0,9.0,3-5,4.0,1.0,Junis,Gonzales,None,2:45,N,12324.0,.84,1,
9,"Tuesday, Apr 10",KCR,Home,SEA,L,3.0,8.0,9.0,3-6,4.0,2.0,Hernandez,Skoglund,None,2:58,N,14850.0,.92,-1,
10,"Wednesday, Apr 11",KCR,Home,SEA,L,2.0,4.0,9.0,3-7,5.0,3.0,Vincent,Grimm,Díaz,2:48,D,14314.0,.83,-2,
11,"Thursday, Apr 12",KCR,Home,LAA,L,1.0,7.0,9.0,3-8,5.0,4.0,Tropeano,Kennedy,None,3:00,N,14714.0,.79,-3,
12,"Friday, Apr 13",KCR,Home,LAA,L,4.0,5.0,9.0,3-9,5.0,4.5,Wood,Grimm,Middleton,3:24,N,15011.0,.74,-4,
13,"Saturday, Apr 14",KCR,Home,LAA,L,3.0,5.0,9.0,3-10,5.0,5.0,Richards,Junis,Middleton,3:03,N,15876.0,.68,-5,
14,"Tuesday, Apr 17 (1)",KCR,@,TOR,L,3.0,11.0,9.0,3-11,5.0,6.0,Garcia,Skoglund,None,2:56,D,,.65,-6,2018-04-16 (Venue)
15,"Tuesday, Apr 17 (2)",KCR,@,TOR,L-wo,4.0,5.0,10.0,3-12,5.0,6.0,Clippard,Flynn,None,3:37,N,18645.0,.59,-7,
16,"Wednesday, Apr 18",KCR,@,TOR,L,5.0,15.0,9.0,3-13,5.0,6.5,Happ,Kennedy,None,3:05,D,28803.0,.52,-8,
17,"Friday, Apr 20 (1)",KCR,@,DET,L-wo,2.0,3.0,10.0,3-14,5.0,6.0,Jimenez,Keller,None,2:46,D,15406.0,.56,-9,2018-04-04 (Rain)
18,"Friday, Apr 20 (2)",KCR,@,DET,W,3.0,2.0,9.0,4-14,5.0,6.0,Junis,Greene,Herrera,2:34,N,17194.0,.49,1,
19,"Saturday, Apr 21",KCR,@,DET,L,4.0,12.0,9.0,4-15,5.0,6.5,Fiers,Duffy,Saupold,3:04,D,19302.0,.59,-1,
20,"Sunday, Apr 22",KCR,@,DET,W,8.0,5.0,9.0,5-15,4.0,6.5,McCarthy,VerHagen,Herrera,3:09,D,19034.0,.53,1,
21,"Tuesday, Apr 24",KCR,Home,MIL,L,2.0,5.0,9.0,5-16,5.0,7.0,Davies,Kennedy,None,2:59,N,16555.0,.50,-1,
22,"Wednesday, Apr 25",KCR,Home,MIL,L,2.0,6.0,9.0,5-17,5.0,8.0,Chacin,Hammel,None,2:57,N,13389.0,.48,-2,
23,"Thursday, Apr 26",KCR,Home,CHW,L,3.0,6.0,9.0,5-18,5.0,8.0,Giolito,Junis,Soria,3:08,N,18315.0,.45,-3,
24,"Friday, Apr 27",KCR,Home,CHW,L,4.0,7.0,11.0,5-19,5.0,9.0,Infante,Hill,Soria,3:34,N,15395.0,.40,-4,
25,"Saturday, Apr 28 (1)",KCR,Home,CHW,L,0.0,8.0,9.0,5-20,5.0,8.5,Fulmer,Oaks,None,2:49,D,16971.0,.41,-5,2018-04-01 (Cold)
26,"Saturday, Apr 28 (2)",KCR,Home,CHW,W,5.0,2.0,9.0,6-20,5.0,8.5,Skoglund,Covey,Herrera,2:39,N,16070.0,.35,1,
27,"Sunday, Apr 29",KCR,Home,CHW,W,5.0,4.0,9.0,7-20,5.0,7.5,McCarthy,Rondon,Boyer,3:19,D,23892.0,.36,2,
28,"Monday, Apr 30",KCR,@,BOS,L,6.0,10.0,9.0,7-21,5.0,8.5,Velazquez,Hammel,None,3:13,N,31314.0,.42,-1,
29,"Tuesday, May 1",KCR,@,BOS,W,7.0,6.0,13.0,8-21,5.0,7.5,Herrera,Johnson,Flynn,4:25,N,34466.0,.40,1,
30,"Wednesday, May 2",KCR,@,BOS,L,4.0,5.0,9.0,8-22,5.0,8.5,Pomeranz,Duffy,Kimbrel,2:45,D,32267.0,.43,-1,
31,"Thursday, May 3",KCR,Home,DET,W,10.0,6.0,9.0,9-22,5.0,8.0,McCarthy,Bell,None,3:07,D,28866.0,.43,1,
32,"Friday, May 4",KCR,Home,DET,W,4.0,2.0,9.0,10-22,4.0,7.0,Boyer,Stumpf,Herrera,2:49,N,24648.0,.50,2,
33,"Saturday, May 5",KCR,Home,DET,L,2.0,3.0,9.0,10-23,4.0,7.0,Zimmermann,Hammel,Greene,3:06,D,20708.0,.57,-1,
34,"Sunday, May 6",KCR,Home,DET,W,4.0,2.0,9.0,11-23,4.0,6.0,Junis,Boyd,Herrera,2:16,D,18424.0,.51,1,
35,"Tuesday, May 8",KCR,@,BAL,W,15.0,7.0,9.0,12-23,4.0,5.0,Duffy,Bundy,None,3:21,N,10863.0,.45,2,
36,"Wednesday, May 9",KCR,@,BAL,L,3.0,5.0,9.0,12-24,4.0,6.0,Bleier,McCarthy,Brach,2:45,N,14375.0,.53,-1,
37,"Thursday, May 10",KCR,@,BAL,L,6.0,11.0,9.0,12-25,4.0,6.5,Castro,Kennedy,None,2:57,N,17842.0,.47,-2,
38,"Friday, May 11",KCR,@,CLE,W,10.0,9.0,9.0,13-25,4.0,5.5,Keller,Miller,Herrera,3:34,N,24408.0,.57,1,
39,"Saturday, May 12",KCR,@,CLE,L,2.0,6.0,9.0,13-26,4.0,6.5,Clevinger,Junis,None,2:31,N,24587.0,.64,-1,
40,"Sunday, May 13",KCR,@,CLE,L,2.0,11.0,9.0,13-27,4.0,7.5,Kluber,Duffy,None,2:54,D,22105.0,.54,-2,
41,"Monday, May 14",KCR,Home,TBR,L,1.0,2.0,9.0,13-28,4.0,7.5,Yarbrough,Skoglund,Colome,2:33,N,14174.0,.37,-3,
42,"Tuesday, May 15",KCR,Home,TBR,L,5.0,6.0,9.0,13-29,4.0,7.5,Venters,Herrera,Colome,2:53,N,21500.0,.35,-4,
43,"Wednesday, May 16",KCR,Home,TBR,L,3.0,5.0,9.0,13-30,4.0,8.5,Andriese,Hammel,Colome,2:59,D,19611.0,.29,-5,
44,"Friday, May 18",KCR,Home,NYY,W,5.0,2.0,9.0,14-30,4.0,7.5,Junis,Sabathia,Herrera,2:46,N,26433.0,.28,1,
45,"Saturday, May 19",KCR,Home,NYY,L,3.0,8.0,9.0,14-31,4.0,8.5,Severino,Duffy,None,2:57,N,33684.0,.30,-1,
46,"Sunday, May 20",KCR,Home,NYY,L,1.0,10.0,9.0,14-32,5.0,8.5,Gray,Skoglund,None,2:31,D,24121.0,.27,-2,
47,"Monday, May 21",KCR,@,STL,L,0.0,6.0,9.0,14-33,5.0,9.0,Mikolas,Kennedy,None,2:28,N,42140.0,.25,-3,
