,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",SDP,@,LAD,L,3.0,6.0,9.0,0-1,4.0,1.0,Peralta,Kelley,Hatcher,3:04,D,53518.0,1.08,-1,
2,"Tuesday, Apr 7",SDP,@,LAD,W,7.0,3.0,9.0,1-1,2.0,1.0,Benoit,Hatcher,None,3:31,N,40356.0,.97,1,
3,"Wednesday, Apr 8",SDP,@,LAD,L,4.0,7.0,9.0,1-2,4.0,2.0,McCarthy,Cashner,Peralta,3:16,N,52204.0,1.03,-1,
4,"Thursday, Apr 9",SDP,Home,SFG,L,0.0,1.0,12.0,1-3,5.0,2.5,Kontos,Vincent,Casilla,4:05,D,45159.0,1.00,-2,
5,"Friday, Apr 10",SDP,Home,SFG,W,1.0,0.0,9.0,2-3,5.0,2.5,Benoit,Affeldt,Kimbrel,2:31,N,40015.0,.98,1,
6,"Saturday, Apr 11",SDP,Home,SFG,W,10.0,2.0,9.0,3-3,3.0,1.5,Shields,Bumgarner,None,3:14,N,42823.0,1.01,2,
7,"Sunday, Apr 12",SDP,Home,SFG,W,6.0,4.0,9.0,4-3,2.0,0.5,Ross,Peavy,Kimbrel,3:01,D,40184.0,1.03,3,
8,"Monday, Apr 13",SDP,Home,ARI,L,4.0,8.0,9.0,4-4,4.0,1.5,De La Rosa,Cashner,None,3:02,N,19538.0,1.15,-1,
9,"Tuesday, Apr 14",SDP,Home,ARI,W,5.0,1.0,9.0,5-4,3.0,1.5,Despaigne,Hellickson,None,2:31,N,20102.0,1.05,1,
10,"Wednesday, Apr 15",SDP,Home,ARI,W,3.0,2.0,9.0,6-4,3.0,1.5,Benoit,Delgado,Kimbrel,2:41,N,23104.0,1.09,2,
11,"Friday, Apr 17",SDP,@,CHC,W,5.0,4.0,9.0,7-4,3.0,0.5,Shields,Schlitter,Kimbrel,2:57,D,32138.0,.99,3,
12,"Saturday, Apr 18",SDP,@,CHC,L-wo,6.0,7.0,11.0,7-5,3.0,1.5,Rosscup,Kimbrel,None,3:49,D,33958.0,1.03,-1,
13,"Sunday, Apr 19",SDP,@,CHC,W,5.0,2.0,9.0,8-5,2.0,1.5,Cashner,Lester,Benoit,2:51,D,29113.0,1.08,1,
14,"Monday, Apr 20",SDP,@,COL,W,14.0,3.0,9.0,9-5,2.0,1.0,Despaigne,De La Rosa,None,3:09,N,22586.0,1.21,2,
15,"Tuesday, Apr 21",SDP,@,COL,W,7.0,6.0,9.0,10-5,1.0,Tied,Maurer,Logan,Kimbrel,3:06,N,22600.0,1.29,3,
16,"Wednesday, Apr 22",SDP,@,COL,L-wo,4.0,5.0,9.0,10-6,1.0,Tied,Ottavino,Kelley,None,2:39,N,22705.0,1.28,-1,
17,"Thursday, Apr 23",SDP,@,COL,L,1.0,2.0,9.0,10-7,1.0,Tied,Lyles,Ross,Axford,2:53,D,31676.0,1.27,-2,
18,"Friday, Apr 24",SDP,Home,LAD,L,0.0,3.0,9.0,10-8,3.0,1.0,Greinke,Cashner,Garcia,3:04,N,43055.0,1.26,-3,
19,"Saturday, Apr 25",SDP,Home,LAD,L,8.0,11.0,9.0,10-9,3.0,2.0,McCarthy,Kennedy,None,3:36,N,44454.0,1.22,-4,
20,"Sunday, Apr 26",SDP,Home,LAD,W,3.0,1.0,9.0,11-9,2.0,1.0,Morrow,Baker,Kimbrel,2:30,D,43256.0,1.17,1,
21,"Monday, Apr 27",SDP,Home,HOU,L,4.0,9.0,9.0,11-10,3.0,2.0,Neshek,Benoit,None,3:28,N,19532.0,1.06,-1,
22,"Tuesday, Apr 28",SDP,Home,HOU,L,3.0,14.0,9.0,11-11,3.0,2.0,Hernandez,Ross,None,3:17,N,22796.0,.99,-2,
23,"Wednesday, Apr 29",SDP,Home,HOU,L,2.0,7.0,9.0,11-12,3.0,3.0,Keuchel,Cashner,None,2:34,D,21824.0,.94,-3,
24,"Friday, May 1",SDP,Home,COL,W,14.0,3.0,9.0,12-12,2.0,3.0,Kennedy,Butler,None,3:26,N,30186.0,1.08,1,
