,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Jul 23",WSN,Home,NYY,L,1.0,4.0,6.0,0-1,5.0,0.5,Cole,Scherzer,None,1:43,N,,1.06,-1,
2,"Saturday, Jul 25",WSN,Home,NYY,W,9.0,2.0,9.0,1-1,1.0,Tied,Rainey,Paxton,None,3:13,N,,1.04,1,
3,"Sunday, Jul 26",WSN,Home,NYY,L,2.0,3.0,9.0,1-2,3.0,1.0,Green,Doolittle,Britton,3:07,D,,1.07,-1,
4,"Monday, Jul 27",WSN,Home,TOR,L,1.0,4.0,9.0,1-3,5.0,1.5,Borucki,Sanchez,Bass,2:59,N,,1.05,-2,
5,"Tuesday, Jul 28",WSN,Home,TOR,L,1.0,5.0,9.0,1-4,5.0,2.0,Roark,Voth,None,3:00,N,,1.02,-3,
6,"Wednesday, Jul 29",WSN,Home,TOR,W,4.0,0.0,10.0,2-4,5.0,1.5,Hudson,Yamaguchi,None,3:33,N,,1.00,1,2020-07-29 (Played at WAS due to Buffalo stadium not ready)
7,"Thursday, Jul 30",WSN,Home,TOR,W,6.0,4.0,9.0,3-4,3.0,1.0,Harper,Ryu,Hudson,3:35,D,,1.04,2,2020-07-30 (Played at WAS due to Buffalo stadium not ready)
8,"Tuesday, Aug 4",WSN,Home,NYM,W,5.0,3.0,9.0,4-4,3.0,2.0,Corbin,Matz,Hudson,3:13,N,,1.20,3,
9,"Wednesday, Aug 5",WSN,Home,NYM,L,1.0,3.0,9.0,4-5,3.0,2.5,Porcello,Fedde,Lugo,2:46,N,,1.21,-1,
10,"Friday, Aug 7",WSN,Home,BAL,L,0.0,11.0,9.0,4-6,4.0,4.0,Milone,Sanchez,None,3:00,N,,1.06,-2,
11,"Saturday, Aug 8",WSN,Home,BAL,L,3.0,5.0,9.0,4-7,4.0,4.0,Armstrong,Hudson,Castro,3:27,N,,1.01,-3,
12,"Sunday, Aug 9",WSN,Home,BAL,L,2.0,6.0,9.0,4-8,5.0,4.5,Lakins,Strasburg,None,3:11,N,,.97,-4,
13,"Monday, Aug 10",WSN,@,NYM,W,16.0,4.0,9.0,5-8,4.0,3.5,Corbin,Matz,None,2:59,N,,.99,1,
14,"Tuesday, Aug 11",WSN,@,NYM,W,2.0,1.0,9.0,6-8,3.0,2.5,Scherzer,Porcello,Hudson,2:55,N,,1.11,2,
15,"Wednesday, Aug 12",WSN,@,NYM,L,6.0,11.0,9.0,6-9,3.0,3.5,Familia,Sanchez,None,3:19,N,,1.19,-1,
16,"Thursday, Aug 13",WSN,@,NYM,L,2.0,8.0,9.0,6-10,4.0,4.0,Peterson,Voth,None,3:25,D,,1.18,-2,
17,"Friday, Aug 14",WSN,@,BAL,W,15.0,3.0,9.0,7-10,3.0,4.0,Fedde,Milone,None,3:10,N,,1.02,1,
18,"Saturday, Aug 15",WSN,@,BAL,L,3.0,7.0,9.0,7-11,4.0,4.0,Wojciechowski,Corbin,Sulser,3:10,N,,1.08,-1,
19,"Sunday, Aug 16",WSN,@,BAL,W,6.0,5.0,9.0,8-11,4.0,3.0,Scherzer,Lakins,Hudson,3:38,D,,1.04,1,
20,"Monday, Aug 17",WSN,@,ATL,L-wo,6.0,7.0,9.0,8-12,4.0,4.0,Smith,Hudson,None,3:35,N,,1.24,-1,
21,"Tuesday, Aug 18",WSN,@,ATL,W,8.0,5.0,9.0,9-12,4.0,3.0,Suero,Matzek,Hudson,3:44,N,,1.16,1,
22,"Friday, Aug 21",WSN,Home,MIA,L,2.0,3.0,9.0,9-13,4.0,4.0,Hernandez,Corbin,Kintzler,3:06,N,,1.30,-1,
23,"Saturday, Aug 22 (1)",WSN,Home,MIA,W,5.0,4.0,7.0,10-13,4.0,4.5,Finnegan,Castano,Hudson,2:58,D,,1.24,1,2020-07-31 (Covid; Played at WAS; MIA was home team (Game2))
24,"Saturday, Aug 22 (2)",WSN,Home,MIA,L,3.0,5.0,7.0,10-14,4.0,4.5,Sanchez,Crowe,Kintzler,2:31,N,,1.31,-1,
25,"Sunday, Aug 23",WSN,Home,MIA,W,9.0,3.0,9.0,11-14,4.0,3.5,Sanchez,Mejia,None,3:12,D,,1.22,1,
26,"Monday, Aug 24",WSN,Home,MIA,L,8.0,11.0,9.0,11-15,4.0,4.0,Lopez,Voth,Kintzler,4:02,N,,1.31,-1,
27,"Tuesday, Aug 25",WSN,Home,PHI,L,3.0,8.0,9.0,11-16,5.0,4.5,Arrieta,Fedde,None,3:13,N,,1.16,-2,
28,"Wednesday, Aug 26",WSN,Home,PHI,L,2.0,3.0,9.0,11-17,5.0,6.0,Nola,Harris,Workman,3:19,N,,1.07,-3,
