,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",MIL,Home,COL,L,0.0,10.0,9.0,0-1,3.0,1.0,Kendrick,Lohse,None,3:00,D,46032.0,.96,-1,
2,"Tuesday, Apr 7",MIL,Home,COL,L,2.0,5.0,9.0,0-2,5.0,1.5,Lyles,Garza,Hawkins,2:48,N,30222.0,.90,-2,
3,"Wednesday, Apr 8",MIL,Home,COL,L,4.0,5.0,10.0,0-3,5.0,2.5,Hawkins,Rodriguez,Axford,3:15,N,28720.0,.85,-3,
4,"Friday, Apr 10",MIL,Home,PIT,L,2.0,6.0,9.0,0-4,5.0,4.0,Locke,Fiers,None,3:13,N,27373.0,.92,-4,
5,"Saturday, Apr 11",MIL,Home,PIT,W,6.0,0.0,9.0,1-4,4.0,3.0,Nelson,Worley,None,2:26,N,41108.0,.83,1,
6,"Sunday, Apr 12",MIL,Home,PIT,L,2.0,10.0,9.0,1-5,5.0,3.0,Sadler,Lohse,None,3:00,D,39017.0,.89,-1,
7,"Monday, Apr 13",MIL,@,STL,W,5.0,4.0,9.0,2-5,5.0,2.5,Garza,Wainwright,Rodriguez,3:01,D,47875.0,.85,1,
8,"Wednesday, Apr 15",MIL,@,STL,L,2.0,4.0,9.0,2-6,5.0,3.0,Lynn,Peralta,Rosenthal,2:50,N,40826.0,.90,-1,
9,"Thursday, Apr 16",MIL,@,STL,L,0.0,4.0,9.0,2-7,5.0,3.5,Lackey,Fiers,None,2:54,D,40079.0,.88,-2,
10,"Friday, Apr 17",MIL,@,PIT,L,3.0,6.0,9.0,2-8,5.0,4.5,Worley,Nelson,Melancon,2:57,N,25664.0,.75,-3,
11,"Saturday, Apr 18",MIL,@,PIT,L,2.0,6.0,9.0,2-9,5.0,5.5,Locke,Lohse,None,2:30,N,33961.0,.75,-4,
12,"Sunday, Apr 19",MIL,@,PIT,L,2.0,5.0,9.0,2-10,5.0,6.5,Cole,Garza,Melancon,2:39,D,28129.0,.65,-5,
13,"Monday, Apr 20",MIL,Home,CIN,L,1.0,6.0,9.0,2-11,5.0,7.0,DeSclafani,Peralta,None,2:23,N,26660.0,.59,-6,
14,"Tuesday, Apr 21",MIL,Home,CIN,L,10.0,16.0,9.0,2-12,5.0,7.0,Marquis,Fiers,None,3:22,N,27293.0,.54,-7,
15,"Wednesday, Apr 22",MIL,Home,CIN,L,1.0,2.0,9.0,2-13,5.0,8.0,Cueto,Rodriguez,Chapman,2:28,N,30452.0,.49,-8,
16,"Thursday, Apr 23",MIL,Home,CIN,W,4.0,2.0,9.0,3-13,5.0,8.0,Lohse,Gregg,Rodriguez,2:28,D,27795.0,.43,1,
