,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",SDP,Home,SFG,W,2.0,0.0,9.0,1-0,1.0,Tied,Lauer,Bumgarner,Yates,2:18,D,44655.0,1.10,1,
2,"Friday, Mar 29",SDP,Home,SFG,W,4.0,1.0,9.0,2-0,1.0,Tied,Lucchesi,Holland,Yates,3:07,N,33769.0,1.11,2,
3,"Saturday, Mar 30",SDP,Home,SFG,L,2.0,3.0,9.0,2-1,1.0,Tied,Rodriguez,Margevicius,Smith,3:10,N,41899.0,1.14,-1,
4,"Sunday, Mar 31",SDP,Home,SFG,W,3.0,1.0,9.0,3-1,1.0,Tied,Warren,Vincent,Yates,2:47,D,38444.0,1.10,1,
5,"Monday, Apr 1",SDP,Home,ARI,L,3.0,10.0,9.0,3-2,1.0,Tied,Kelly,Strahm,Duplantier,3:04,N,18683.0,1.14,-1,
6,"Tuesday, Apr 2",SDP,Home,ARI,L,5.0,8.0,9.0,3-3,2.0,1.0,Greinke,Lauer,Holland,3:21,N,22504.0,1.14,-2,
7,"Wednesday, Apr 3",SDP,Home,ARI,W,4.0,1.0,9.0,4-3,2.0,1.0,Lucchesi,Ray,None,2:59,D,19376.0,1.07,1,
8,"Friday, Apr 5",SDP,@,STL,W,5.0,3.0,9.0,5-3,2.0,1.0,Stock,Reyes,Yates,2:54,D,46615.0,.97,2,2019-04-04 (Rain)
9,"Saturday, Apr 6",SDP,@,STL,W,6.0,4.0,9.0,6-3,2.0,1.0,Wisler,Miller,Yates,3:37,D,44492.0,1.03,3,
10,"Sunday, Apr 7",SDP,@,STL,L,1.0,4.0,9.0,6-4,2.0,2.0,Wainwright,Strahm,Hicks,3:08,D,44340.0,1.05,-1,
11,"Monday, Apr 8",SDP,@,SFG,W,6.0,5.0,9.0,7-4,2.0,1.0,Lauer,Moronta,Yates,2:55,N,28625.0,1.12,1,
12,"Tuesday, Apr 9",SDP,@,SFG,L,2.0,7.0,9.0,7-5,2.0,1.0,Holland,Lucchesi,None,2:39,N,28506.0,1.20,-1,
13,"Wednesday, Apr 10",SDP,@,SFG,W,3.0,1.0,9.0,8-5,1.0,Tied,Margevicius,Rodriguez,Yates,2:37,D,28584.0,1.16,1,
14,"Thursday, Apr 11",SDP,@,ARI,W,7.0,6.0,9.0,9-5,1.0,up 1.0,Stammen,Bradley,Wingenter,3:13,N,15449.0,1.32,2,
15,"Friday, Apr 12",SDP,@,ARI,W,2.0,1.0,9.0,10-5,1.0,up 2.0,Reyes,Weaver,Yates,2:38,N,22209.0,1.35,3,
16,"Saturday, Apr 13",SDP,@,ARI,W,5.0,4.0,9.0,11-5,1.0,up 3.0,Stammen,Andriese,Yates,3:41,N,27256.0,1.36,4,
