,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Jul 24",CHW,Home,MIN,L,5.0,10.0,9.0,0-1,3.0,1.0,May,Giolito,None,3:31,N,,1.17,-1,
2,"Saturday, Jul 25",CHW,Home,MIN,W,10.0,3.0,9.0,1-1,1.0,Tied,Keuchel,Dobnak,None,3:17,D,,1.16,1,
3,"Sunday, Jul 26",CHW,Home,MIN,L,2.0,14.0,9.0,1-2,4.0,1.0,Maeda,Lopez,None,3:38,D,,1.19,-1,
4,"Tuesday, Jul 28 (1)",CHW,@,CLE,L,3.0,4.0,9.0,1-3,5.0,3.0,Civale,Cease,Hand,3:15,D,,1.18,-2,2020-07-27 (Rain; (Game2))
5,"Tuesday, Jul 28 (2)",CHW,@,CLE,L,3.0,5.0,9.0,1-4,5.0,3.0,Plutko,Rodon,Hill,2:43,D,,1.12,-3,
6,"Wednesday, Jul 29",CHW,@,CLE,W,4.0,0.0,9.0,2-4,4.0,2.5,Bummer,Hand,None,2:57,N,,1.08,1,
7,"Friday, Jul 31",CHW,@,KCR,W,3.0,2.0,9.0,3-4,4.0,2.0,Keuchel,Bubic,Colome,2:56,N,,1.17,2,
8,"Saturday, Aug 1",CHW,@,KCR,W,11.0,5.0,9.0,4-4,4.0,2.0,Foster,Bolanos,Heuer,3:44,N,,1.21,3,
9,"Sunday, Aug 2",CHW,@,KCR,W,9.0,2.0,9.0,5-4,2.0,2.0,Cease,Barlow,None,3:01,D,,1.24,4,
10,"Monday, Aug 3",CHW,@,MIL,W,6.0,4.0,9.0,6-4,2.0,2.0,Detwiler,Phelps,Colome,3:43,N,,1.15,5,
11,"Tuesday, Aug 4",CHW,@,MIL,W,3.0,2.0,9.0,7-4,2.0,2.0,Giolito,Williams,Colome,3:14,N,,1.12,6,
12,"Wednesday, Aug 5",CHW,Home,MIL,L,0.0,1.0,9.0,7-5,2.0,3.0,Houser,Keuchel,Hader,2:21,N,,1.06,-1,
13,"Thursday, Aug 6",CHW,Home,MIL,L,3.0,8.0,9.0,7-6,3.0,3.0,Lindblom,Gonzalez,None,3:41,N,,1.13,-2,
14,"Friday, Aug 7",CHW,Home,CLE,W,2.0,0.0,9.0,8-6,2.0,2.0,Cease,Civale,Colome,2:48,N,,1.30,1,
15,"Saturday, Aug 8",CHW,Home,CLE,L,1.0,7.0,9.0,8-7,4.0,2.0,Plesac,Anderson,None,3:11,D,,1.28,-1,
16,"Sunday, Aug 9",CHW,Home,CLE,L,4.0,5.0,10.0,8-8,4.0,2.0,Maton,Cordero,Perez,3:20,N,,1.35,-2,
17,"Monday, Aug 10",CHW,@,DET,L,1.0,5.0,9.0,8-9,4.0,3.0,Norris,Keuchel,None,2:47,N,,1.34,-3,
18,"Tuesday, Aug 11",CHW,@,DET,W,8.0,4.0,9.0,9-9,4.0,2.0,Foster,Alexander,None,2:51,N,,1.32,1,
19,"Wednesday, Aug 12",CHW,@,DET,W,7.0,5.0,9.0,10-9,3.0,2.0,Cease,Boyd,Colome,3:12,D,,1.37,2,
20,"Saturday, Aug 15 (1)",CHW,Home,STL,L,1.0,5.0,7.0,10-10,4.0,3.0,Wainwright,Giolito,None,2:19,D,,1.26,-1,2020-08-13 (Covid; Covid; (Game2))
21,"Saturday, Aug 15 (2)",CHW,Home,STL,L,3.0,6.0,7.0,10-11,4.0,3.0,Cabrera,Marshall,Miller,2:30,N,,1.27,-2,
22,"Sunday, Aug 16",CHW,Home,STL,W,7.0,2.0,9.0,11-11,3.0,3.0,Keuchel,Hudson,None,2:52,D,,1.19,1,
