,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",KCR,Home,CHW,W,5.0,3.0,9.0,1-0,1.0,Tied,Keller,Rodon,Boxberger,3:12,N,31675.0,1.05,1,
2,"Saturday, Mar 30",KCR,Home,CHW,W,8.0,6.0,9.0,2-0,1.0,up 1.0,Junis,Lopez,Kennedy,3:16,D,13533.0,1.09,2,
3,"Sunday, Mar 31",KCR,Home,CHW,L,3.0,6.0,9.0,2-1,1.0,Tied,Giolito,Lopez,Colome,2:57,D,12669.0,1.16,-1,
4,"Tuesday, Apr 2",KCR,Home,MIN,L,4.0,5.0,10.0,2-2,2.0,1.0,Hildenberger,Boxberger,Parker,3:30,N,10024.0,1.13,-2,
5,"Wednesday, Apr 3",KCR,Home,MIN,L,6.0,7.0,9.0,2-3,3.0,2.0,May,Peralta,Parker,3:32,D,10575.0,1.05,-3,
6,"Thursday, Apr 4",KCR,@,DET,L,4.0,5.0,9.0,2-4,5.0,2.5,Hardy,Zimmer,Greene,2:47,D,42641.0,1.01,-4,
7,"Saturday, Apr 6",KCR,@,DET,L,4.0,7.0,9.0,2-5,5.0,3.0,Alcantara,McCarthy,Greene,2:45,D,22111.0,.93,-5,
8,"Sunday, Apr 7",KCR,@,DET,L,1.0,3.0,9.0,2-6,5.0,4.0,Ross,Keller,Greene,2:24,D,15058.0,.91,-6,
9,"Monday, Apr 8",KCR,Home,SEA,L,5.0,13.0,9.0,2-7,5.0,4.5,Elias,Bailey,None,3:17,N,10259.0,.74,-7,
10,"Tuesday, Apr 9",KCR,Home,SEA,L,3.0,6.0,9.0,2-8,5.0,5.0,Gonzales,Junis,Swarzak,3:17,N,10366.0,.66,-8,
11,"Wednesday, Apr 10",KCR,Home,SEA,L,5.0,6.0,9.0,2-9,5.0,5.5,Swarzak,Boxberger,Elias,3:17,N,12775.0,.61,-9,
12,"Thursday, Apr 11",KCR,Home,SEA,L,6.0,7.0,10.0,2-10,5.0,6.0,Brennan,Sparkman,Sadzeck,3:27,D,10231.0,.56,-10,
13,"Friday, Apr 12",KCR,Home,CLE,W,8.0,1.0,9.0,3-10,5.0,5.0,Keller,Carrasco,None,3:10,N,11950.0,.57,1,
14,"Saturday, Apr 13",KCR,Home,CLE,W,3.0,0.0,9.0,4-10,5.0,4.5,Bailey,Rodriguez,Peralta,2:26,N,15188.0,.62,2,
15,"Sunday, Apr 14",KCR,Home,CLE,W-wo,9.0,8.0,9.0,5-10,5.0,4.5,Peralta,Hand,None,3:27,D,14303.0,.70,3,
16,"Monday, Apr 15",KCR,@,CHW,L,4.0,5.0,9.0,5-11,5.0,4.5,Banuelos,Boxberger,Colome,3:02,N,12553.0,.73,-1,
17,"Tuesday, Apr 16",KCR,@,CHW,L,1.0,5.0,9.0,5-12,5.0,5.0,Lopez,Lopez,None,2:39,N,13583.0,.66,-2,
18,"Wednesday, Apr 17",KCR,@,CHW,W,4.0,3.0,10.0,6-12,5.0,5.0,Peralta,Jones,Barlow,4:04,D,14358.0,.65,1,
19,"Thursday, Apr 18",KCR,@,NYY,W,6.0,1.0,9.0,7-12,5.0,4.5,Bailey,German,None,3:06,N,39106.0,.63,2,
20,"Friday, Apr 19",KCR,@,NYY,L,2.0,6.0,9.0,7-13,5.0,5.0,Sabathia,Junis,None,2:51,N,39668.0,.68,-1,
21,"Saturday, Apr 20",KCR,@,NYY,L,2.0,9.0,9.0,7-14,5.0,5.5,Tanaka,Fillmyer,None,3:00,D,42013.0,.65,-2,
22,"Sunday, Apr 21",KCR,@,NYY,L-wo,6.0,7.0,10.0,7-15,5.0,6.5,Britton,Diekman,None,3:29,D,40523.0,.58,-3,
23,"Monday, Apr 22",KCR,@,TBR,L,3.0,6.0,9.0,7-16,5.0,7.5,Font,Keller,Pagan,2:37,N,9914.0,.55,-4,
24,"Tuesday, Apr 23",KCR,@,TBR,L,2.0,5.0,9.0,7-17,5.0,7.5,Beeks,Bailey,Pagan,2:54,N,8298.0,.48,-5,
25,"Wednesday, Apr 24",KCR,@,TBR,W,10.0,2.0,9.0,8-17,5.0,6.5,Junis,Snell,None,3:06,D,9502.0,.43,1,
26,"Friday, Apr 26",KCR,Home,LAA,L,1.0,5.0,9.0,8-18,5.0,7.5,Skaggs,Duffy,None,3:06,N,23186.0,.49,-1,
27,"Saturday, Apr 27",KCR,Home,LAA,W,9.0,4.0,9.0,9-18,5.0,7.5,Barlow,Barria,None,3:40,N,18755.0,.43,1,
28,"Sunday, Apr 28",KCR,Home,LAA,L,3.0,7.0,9.0,9-19,5.0,8.5,Harvey,Bailey,None,3:02,D,21549.0,.46,-1,
29,"Monday, Apr 29",KCR,Home,TBR,L,5.0,8.0,9.0,9-20,5.0,9.5,Chirinos,Keller,None,2:51,N,11744.0,.43,-2,
30,"Wednesday, May 1 (1)",KCR,Home,TBR,W,3.0,2.0,9.0,10-20,5.0,8.5,Junis,Stanek,Kennedy,2:37,D,,.36,1,2019-04-30 (Rain)
31,"Wednesday, May 1 (2)",KCR,Home,TBR,W,8.0,2.0,9.0,11-20,5.0,8.5,Sparkman,Snell,None,2:41,D,11411.0,.38,2,
32,"Thursday, May 2",KCR,Home,TBR,L,1.0,3.0,9.0,11-21,5.0,9.5,Kolarek,Peralta,Castillo,2:33,D,23343.0,.45,-1,
33,"Friday, May 3",KCR,@,DET,L,3.0,4.0,9.0,11-22,5.0,9.5,Boyd,Lopez,Greene,2:33,N,14020.0,.42,-2,
34,"Saturday, May 4",KCR,@,DET,W,15.0,3.0,9.0,12-22,5.0,9.5,Bailey,Ross,None,3:00,D,19500.0,.37,1,
