,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",TBR,Home,HOU,L,1.0,5.0,9.0,0-1,2.0,1.0,Verlander,Snell,None,2:38,D,25025.0,.95,-1,
2,"Friday, Mar 29",TBR,Home,HOU,W,4.0,2.0,9.0,1-1,2.0,0.5,Morton,Cole,Alvarado,2:38,N,13059.0,.90,1,
3,"Saturday, Mar 30",TBR,Home,HOU,W,3.0,1.0,9.0,2-1,1.0,Tied,Glasnow,McHugh,Alvarado,2:40,N,16010.0,.94,2,
4,"Sunday, Mar 31",TBR,Home,HOU,W,3.0,1.0,9.0,3-1,1.0,up 0.5,Chirinos,Miley,Castillo,2:12,D,18473.0,.96,3,
5,"Monday, Apr 1",TBR,Home,COL,W,7.0,1.0,9.0,4-1,1.0,up 0.5,Yarbrough,Bettis,None,2:54,N,10860.0,.98,4,
6,"Tuesday, Apr 2",TBR,Home,COL,W,4.0,0.0,9.0,5-1,1.0,up 0.5,Snell,Freeland,None,2:50,N,10933.0,1.02,5,
7,"Wednesday, Apr 3",TBR,Home,COL,L,0.0,1.0,11.0,5-2,1.0,up 0.5,Davis,Roe,None,3:19,D,11093.0,1.07,-1,
8,"Friday, Apr 5",TBR,@,SFG,W,5.0,2.0,9.0,6-2,1.0,up 1.5,Glasnow,Rodriguez,Alvarado,3:06,D,41067.0,1.06,1,
9,"Saturday, Apr 6",TBR,@,SFG,L,4.0,6.0,9.0,6-3,1.0,up 1.5,Bergen,Yarbrough,Smith,2:51,D,31828.0,1.10,-1,
10,"Sunday, Apr 7",TBR,@,SFG,W,3.0,0.0,9.0,7-3,1.0,up 1.5,Chirinos,Pomeranz,Alvarado,3:06,D,31574.0,1.08,1,
11,"Monday, Apr 8",TBR,@,CHW,W,5.0,1.0,9.0,8-3,1.0,up 2.5,Snell,Rodon,Wood,3:25,D,11734.0,1.16,2,
