,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Jul 23",NYY,@,WSN,W,4.0,1.0,6.0,1-0,1.0,up 0.5,Cole,Scherzer,None,1:43,N,,1.07,1,
2,"Saturday, Jul 25",NYY,@,WSN,L,2.0,9.0,9.0,1-1,1.0,Tied,Rainey,Paxton,None,3:13,N,,1.06,-1,
3,"Sunday, Jul 26",NYY,@,WSN,W,3.0,2.0,9.0,2-1,1.0,Tied,Green,Doolittle,Britton,3:07,D,,1.09,1,
4,"Wednesday, Jul 29",NYY,@,BAL,W,9.0,3.0,9.0,3-1,1.0,Tied,Cole,Wojciechowski,None,3:12,N,,1.19,2,2020-08-03 (Schedule change (Covid))
5,"Thursday, Jul 30",NYY,@,BAL,W,8.0,6.0,9.0,4-1,1.0,up 1.0,Loaisiga,Sulser,Britton,3:06,N,,1.20,3,2020-08-04 (Schedule change (Covid))
6,"Friday, Jul 31",NYY,Home,BOS,W,5.0,1.0,9.0,5-1,1.0,up 2.0,Montgomery,Weber,None,3:08,N,,1.16,4,
7,"Saturday, Aug 1",NYY,Home,BOS,W,5.0,2.0,9.0,6-1,1.0,up 2.0,Nelson,Godley,Hale,3:07,N,,1.10,5,
8,"Sunday, Aug 2",NYY,Home,BOS,W,9.0,7.0,9.0,7-1,1.0,up 2.0,Ottavino,Barnes,Britton,3:12,N,,1.03,6,
9,"Monday, Aug 3",NYY,Home,PHI,W,6.0,3.0,9.0,8-1,1.0,up 2.5,Cole,Arrieta,Britton,3:00,N,,.86,7,2020-07-29 (Schedule change (Covid))
10,"Wednesday, Aug 5 (1)",NYY,@,PHI,L,7.0,11.0,7.0,8-2,1.0,up 4.0,Wheeler,Happ,Neris,2:44,D,,.79,-1,2020-07-27 (Covid; (Game2))
11,"Wednesday, Aug 5 (2)",NYY,@,PHI,W,3.0,1.0,7.0,9-2,1.0,up 4.0,Ottavino,Hunter,Britton,2:38,D,,.87,1,2020-07-30 (Schedule change (Covid); Tropical storm Isaisas; Played at PHI; NYA was home team; (Game1))
12,"Thursday, Aug 6",NYY,@,PHI,L,4.0,5.0,9.0,9-3,1.0,up 4.0,Guerra,Montgomery,Neris,3:22,N,,.74,-1,2020-07-28 (Covid)
13,"Friday, Aug 7",NYY,@,TBR,L,0.0,1.0,9.0,9-4,1.0,up 3.0,Roe,Ottavino,None,2:52,N,,.93,-2,
14,"Saturday, Aug 8 (1)",NYY,@,TBR,W,8.0,4.0,7.0,10-4,1.0,up 2.5,Green,Glasnow,None,2:52,D,,1.02,1,2020-08-06 (Schedule change (Covid); (Game2))
15,"Saturday, Aug 8 (2)",NYY,@,TBR,L,3.0,5.0,7.0,10-5,1.0,up 2.5,Fairbanks,King,Anderson,2:47,D,,.90,-1,
16,"Sunday, Aug 9",NYY,@,TBR,L-wo,3.0,4.0,9.0,10-6,1.0,up 1.5,Thompson,Britton,None,3:08,D,,1.03,-2,
17,"Tuesday, Aug 11",NYY,Home,ATL,W,9.0,6.0,9.0,11-6,1.0,up 1.5,Montgomery,Toussaint,Britton,3:18,N,,1.03,1,
18,"Wednesday, Aug 12",NYY,Home,ATL,W,6.0,3.0,9.0,12-6,1.0,up 1.5,Loaisiga,Matzek,Britton,3:40,N,,.97,2,
19,"Friday, Aug 14",NYY,Home,BOS,W,10.0,3.0,9.0,13-6,1.0,up 2.0,Cole,Brewer,None,3:35,N,,.97,3,
20,"Saturday, Aug 15",NYY,Home,BOS,W,11.0,5.0,9.0,14-6,1.0,up 2.0,Paxton,Eovaldi,None,3:05,N,,.89,4,
21,"Sunday, Aug 16",NYY,Home,BOS,W,4.0,2.0,9.0,15-6,1.0,up 2.0,Happ,Mazza,Britton,3:06,N,,.79,5,
22,"Monday, Aug 17",NYY,Home,BOS,W,6.0,3.0,9.0,16-6,1.0,up 2.5,King,Perez,None,2:46,N,,.66,6,
23,"Tuesday, Aug 18",NYY,Home,TBR,L,3.0,6.0,9.0,16-7,1.0,up 1.5,Snell,Tanaka,Roe,3:15,N,,.66,-1,
24,"Wednesday, Aug 19",NYY,Home,TBR,L,2.0,4.0,9.0,16-8,1.0,up 0.5,Fairbanks,Britton,Beeks,3:12,N,,.76,-2,
25,"Thursday, Aug 20",NYY,Home,TBR,L,5.0,10.0,9.0,16-9,2.0,0.5,Castillo,Ottavino,None,3:25,D,,.84,-3,
26,"Wednesday, Aug 26 (1)",NYY,@,ATL,L,1.0,5.0,7.0,16-10,2.0,2.5,Anderson,Cole,None,2:05,D,,.84,-4,2020-08-25 (Rain; (Game2))
27,"Wednesday, Aug 26 (2)",NYY,@,ATL,L,1.0,2.0,7.0,16-11,2.0,2.5,Fried,Green,Melancon,1:58,N,,.93,-5,
28,"Friday, Aug 28 (1)",NYY,Home,NYM,L,4.0,6.0,7.0,16-12,2.0,4.0,Lockett,Green,Díaz,2:30,D,,1.04,-6,2020-08-21 (Covid; Played at NYA; NYN was home team; (Game 2))
29,"Friday, Aug 28 (2)",NYY,Home,NYM,L-wo,3.0,4.0,7.0,16-13,2.0,4.0,Hughes,Chapman,None,2:23,N,,1.12,-7,
30,"Saturday, Aug 29",NYY,Home,NYM,W-wo,2.0,1.0,9.0,17-13,2.0,4.0,Chapman,Betances,None,3:00,D,,1.18,1,
31,"Sunday, Aug 30 (1)",NYY,Home,NYM,W-wo,8.0,7.0,8.0,18-13,2.0,3.5,Green,Díaz,None,3:22,D,,1.13,2,2020-08-22 (Covid; Played at NYA; NYN was home team; (Game 2))
32,"Sunday, Aug 30 (2)",NYY,Home,NYM,W,5.0,2.0,8.0,19-13,2.0,3.5,Holder,Smith,Cessa,2:45,N,,1.08,3,
33,"Monday, Aug 31",NYY,Home,TBR,L,3.0,5.0,9.0,19-14,2.0,4.5,Glasnow,Cole,Castillo,3:21,N,,1.10,-1,
34,"Tuesday, Sep 1",NYY,Home,TBR,W,5.0,3.0,9.0,20-14,2.0,3.5,Tanaka,Thompson,Chapman,2:39,N,,1.18,1,
35,"Wednesday, Sep 2",NYY,Home,TBR,L,2.0,5.0,9.0,20-15,2.0,4.5,Curtiss,Montgomery,None,3:45,N,,1.15,-1,
36,"Thursday, Sep 3",NYY,@,NYM,L-wo,7.0,9.0,10.0,20-16,2.0,5.0,Díaz,Abreu,None,4:00,D,,1.10,-2,2020-08-23 (Covid)
37,"Friday, Sep 4 (1)",NYY,@,BAL,W,6.0,5.0,9.0,21-16,2.0,5.5,Holder,Lakins,Green,3:37,N,,1.39,1,2020-08-05 (Schedule change (Covid); (Game2))
38,"Friday, Sep 4 (2)",NYY,@,BAL,L,3.0,6.0,7.0,21-17,2.0,5.5,Lopez,Garcia,Valdez,2:31,N,,1.24,-1,
39,"Saturday, Sep 5",NYY,@,BAL,L,1.0,6.0,9.0,21-18,2.0,5.5,Tate,Cole,None,2:47,N,,1.37,-2,
40,"Sunday, Sep 6",NYY,@,BAL,L,1.0,5.0,9.0,21-19,3.0,6.5,Kremer,Tanaka,None,3:02,D,,1.52,-3,
41,"Monday, Sep 7",NYY,@,TOR,L,7.0,12.0,9.0,21-20,3.0,6.5,Reid-Foley,Ottavino,None,4:02,N,,1.55,-4,2020-09-07 (Played at Buffalo)
42,"Tuesday, Sep 8",NYY,@,TOR,L,1.0,2.0,9.0,21-21,3.0,6.5,Yamaguchi,Happ,Dolis,3:00,N,,1.52,-5,2020-09-08 (Played at Buffalo)
43,"Wednesday, Sep 9",NYY,@,TOR,W,7.0,2.0,9.0,22-21,3.0,6.0,Garcia,Stripling,None,3:04,N,,1.54,1,2020-09-09 (Played at Buffalo)
44,"Friday, Sep 11 (1)",NYY,Home,BAL,W,6.0,0.0,7.0,23-21,3.0,5.0,Cole,Cobb,None,2:02,D,,1.91,2,2020-09-10 (Rain; (Game2))
45,"Friday, Sep 11 (2)",NYY,Home,BAL,W,10.0,1.0,7.0,24-21,3.0,5.0,Tanaka,Akin,None,2:40,N,,1.76,3,
46,"Saturday, Sep 12",NYY,Home,BAL,W-wo,2.0,1.0,10.0,25-21,3.0,5.0,Holder,Harvey,None,3:11,D,,1.45,4,
