,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",SFG,@,ARI,W,5.0,4.0,9.0,1-0,1.0,Tied,Bumgarner,Collmenter,Casilla,3:18,N,49043.0,1.04,1,
2,"Tuesday, Apr 7",SFG,@,ARI,L,6.0,7.0,9.0,1-1,2.0,1.0,De La Rosa,Vogelsong,Reed,3:10,N,22626.0,1.15,-1,
3,"Wednesday, Apr 8",SFG,@,ARI,W,5.0,2.0,9.0,2-1,2.0,1.0,Heston,Hellickson,Casilla,3:08,N,21642.0,1.09,1,
4,"Thursday, Apr 9",SFG,@,SDP,W,1.0,0.0,12.0,3-1,2.0,0.5,Kontos,Vincent,Casilla,4:05,D,45159.0,1.12,2,
5,"Friday, Apr 10",SFG,@,SDP,L,0.0,1.0,9.0,3-2,2.0,1.5,Benoit,Affeldt,Kimbrel,2:31,N,40015.0,1.13,-1,
6,"Saturday, Apr 11",SFG,@,SDP,L,2.0,10.0,9.0,3-3,3.0,1.5,Shields,Bumgarner,None,3:14,N,42823.0,1.10,-2,
7,"Sunday, Apr 12",SFG,@,SDP,L,4.0,6.0,9.0,3-4,5.0,1.5,Ross,Peavy,Kimbrel,3:01,D,40184.0,1.09,-3,
8,"Monday, Apr 13",SFG,Home,COL,L,0.0,2.0,9.0,3-5,5.0,2.5,Butler,Heston,Betancourt,2:58,D,42019.0,1.02,-4,
9,"Tuesday, Apr 14",SFG,Home,COL,L,1.0,4.0,9.0,3-6,5.0,3.5,Oberg,Hudson,Ottavino,3:09,N,41051.0,1.01,-5,
10,"Wednesday, Apr 15",SFG,Home,COL,L,2.0,4.0,9.0,3-7,5.0,4.5,Matzek,Lincecum,Ottavino,2:51,N,41188.0,.94,-6,
11,"Thursday, Apr 16",SFG,Home,ARI,L,6.0,7.0,12.0,3-8,5.0,5.0,Delgado,Romo,None,4:20,N,41545.0,.80,-7,
12,"Friday, Apr 17",SFG,Home,ARI,L,0.0,9.0,9.0,3-9,5.0,5.0,Collmenter,Peavy,None,3:00,N,41550.0,.76,-8,
13,"Saturday, Apr 18",SFG,Home,ARI,W,4.0,1.0,9.0,4-9,5.0,5.0,Heston,De La Rosa,Casilla,2:38,N,41756.0,.68,1,
14,"Sunday, Apr 19",SFG,Home,ARI,L,1.0,5.0,9.0,4-10,5.0,6.0,Hellickson,Hudson,None,2:45,D,41528.0,.73,-1,
15,"Tuesday, Apr 21",SFG,Home,LAD,W,6.0,2.0,9.0,5-10,5.0,5.0,Lincecum,Anderson,Casilla,3:09,N,41386.0,.63,1,
16,"Wednesday, Apr 22",SFG,Home,LAD,W-wo,3.0,2.0,9.0,6-10,5.0,4.0,Casilla,Hatcher,None,3:16,N,42259.0,.76,2,
17,"Thursday, Apr 23",SFG,Home,LAD,W-wo,3.0,2.0,10.0,7-10,5.0,3.0,Casilla,Nicasio,None,3:23,D,41240.0,.80,3,
18,"Friday, Apr 24",SFG,@,COL,L,4.0,6.0,9.0,7-11,5.0,4.0,Butler,Heston,Ottavino,2:51,N,31453.0,.84,-1,
19,"Saturday, Apr 25",SFG,@,COL,W,5.0,4.0,11.0,8-11,5.0,4.0,Machi,Brown,None,3:52,N,36474.0,.82,1,
20,"Monday, Apr 27",SFG,@,LAD,L,3.0,8.0,9.0,8-12,5.0,4.5,Frias,Lincecum,None,2:58,N,46704.0,.93,-1,
21,"Tuesday, Apr 28",SFG,@,LAD,W,2.0,1.0,9.0,9-12,5.0,3.5,Bumgarner,Kershaw,Casilla,2:50,N,50161.0,.87,1,
22,"Wednesday, Apr 29",SFG,@,LAD,L,3.0,7.0,9.0,9-13,5.0,4.5,Greinke,Vogelsong,None,2:54,N,53285.0,.96,-1,
23,"Friday, May 1",SFG,Home,LAA,W-wo,3.0,2.0,9.0,10-13,5.0,4.5,Casilla,Smith,None,3:04,N,41507.0,.74,1,
24,"Saturday, May 2",SFG,Home,LAA,W,5.0,4.0,9.0,11-13,4.0,4.5,Hudson,Santiago,Casilla,2:36,D,41287.0,.78,2,
25,"Sunday, May 3",SFG,Home,LAA,W,5.0,0.0,9.0,12-13,3.0,4.5,Lincecum,Weaver,None,2:16,D,41516.0,.85,3,
26,"Monday, May 4",SFG,Home,SDP,W,2.0,0.0,9.0,13-13,3.0,3.5,Bumgarner,Ross,Casilla,2:32,N,41278.0,1.04,4,
27,"Tuesday, May 5",SFG,Home,SDP,W,6.0,0.0,9.0,14-13,2.0,3.5,Vogelsong,Cashner,None,2:25,N,41358.0,1.06,5,
