,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Jul 24",TEX,Home,COL,W,1.0,0.0,9.0,1-0,1.0,Tied,Lynn,Marquez,Leclerc,2:57,N,,1.05,1,
2,"Saturday, Jul 25",TEX,Home,COL,L,2.0,3.0,9.0,1-1,2.0,1.0,Bard,Minor,Davis,3:34,D,,1.06,-1,
3,"Sunday, Jul 26",TEX,Home,COL,L,2.0,5.0,9.0,1-2,3.0,1.0,Freeland,Palumbo,Davis,3:05,D,,1.08,-2,
4,"Tuesday, Jul 28",TEX,Home,ARI,L,1.0,4.0,9.0,1-3,4.0,1.5,Kelly,Gibson,Bradley,3:10,N,,1.05,-3,
5,"Wednesday, Jul 29",TEX,Home,ARI,W,7.0,4.0,9.0,2-3,3.0,0.5,Hernandez,Chafin,Goody,3:27,D,,1.02,1,
6,"Friday, Jul 31",TEX,@,SFG,L,2.0,9.0,9.0,2-4,4.0,1.5,Menez,Minor,None,3:04,N,,1.08,-1,
7,"Saturday, Aug 1",TEX,@,SFG,L,3.0,7.0,9.0,2-5,4.0,1.5,Baragar,Lyles,None,3:29,N,,1.03,-2,
8,"Sunday, Aug 2",TEX,@,SFG,W,9.0,5.0,9.0,3-5,3.0,1.5,Hernandez,Triggs,None,3:04,D,,1.01,1,
9,"Tuesday, Aug 4",TEX,@,OAK,L-wo,1.0,5.0,9.0,3-6,3.0,3.0,Hendriks,Volquez,None,2:52,N,,1.21,-1,
10,"Wednesday, Aug 5",TEX,@,OAK,L,4.0,6.0,9.0,3-7,4.0,4.0,McFarland,Gibaut,Soria,2:55,N,,1.16,-2,
11,"Thursday, Aug 6",TEX,@,OAK,L,4.0,6.0,9.0,3-8,5.0,5.0,Fiers,Minor,Hendriks,2:39,D,,1.09,-3,
12,"Friday, Aug 7",TEX,Home,LAA,W,4.0,3.0,9.0,4-8,3.0,5.0,Lyles,Canning,Montero,3:38,N,,1.04,1,
13,"Saturday, Aug 8",TEX,Home,LAA,W,2.0,0.0,9.0,5-8,3.0,5.0,Volquez,Sandoval,Montero,2:46,N,,1.11,2,
14,"Sunday, Aug 9",TEX,Home,LAA,W,7.0,3.0,9.0,6-8,2.0,5.0,Lynn,Heaney,None,3:36,D,,1.19,3,
15,"Monday, Aug 10",TEX,Home,SEA,L,2.0,10.0,9.0,6-9,3.0,5.0,Dunn,Gibson,None,3:18,N,,1.25,-1,
16,"Tuesday, Aug 11",TEX,Home,SEA,W,4.0,2.0,9.0,7-9,2.0,4.0,Volquez,Gonzales,Montero,2:56,N,,1.19,1,
17,"Wednesday, Aug 12",TEX,Home,SEA,W,7.0,4.0,9.0,8-9,2.0,4.0,Hernandez,Swanson,Montero,3:09,N,,1.26,2,
18,"Friday, Aug 14",TEX,@,COL,W,3.0,2.0,9.0,9-9,2.0,4.0,Lynn,Bard,None,2:33,N,,1.16,3,
