,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Saturday, Mar 22",LAD,@,ARI,W,3.0,1.0,9.0,1-0,1.0,up 0.5,Kershaw,Miley,Jansen,2:49,N,38266.0,1.05,1,
2,"Sunday, Mar 23",LAD,@,ARI,W,7.0,5.0,9.0,2-0,1.0,up 1.0,Ryu,Cahill,None,4:01,D,38079.0,1.11,2,
3,"Sunday, Mar 30",LAD,@,SDP,L,1.0,3.0,9.0,2-1,1.0,Tied,Thayer,Wilson,Street,2:49,N,45567.0,1.20,-1,
4,"Tuesday, Apr 1",LAD,@,SDP,W,3.0,2.0,9.0,3-1,1.0,up 1.0,Greinke,Kennedy,Jansen,3:38,D,35033.0,1.15,1,
5,"Wednesday, Apr 2",LAD,@,SDP,W,5.0,1.0,9.0,4-1,1.0,up 1.0,Haren,Ross,None,3:02,N,27498.0,1.22,2,
6,"Friday, Apr 4",LAD,Home,SFG,L,4.0,8.0,9.0,4-2,2.0,0.5,Huff,Ryu,None,3:25,D,53493.0,1.27,-1,
7,"Saturday, Apr 5",LAD,Home,SFG,L,2.0,7.0,9.0,4-3,2.0,1.5,Bumgarner,Maholm,None,3:42,D,49520.0,1.32,-2,
8,"Sunday, Apr 6",LAD,Home,SFG,W,6.0,2.0,9.0,5-3,2.0,0.5,Greinke,Cain,None,2:51,N,48367.0,1.26,1,
9,"Tuesday, Apr 8",LAD,Home,DET,W-wo,3.0,2.0,10.0,6-3,2.0,0.5,Howell,Chamberlain,None,3:23,N,53231.0,1.03,2,
10,"Wednesday, Apr 9",LAD,Home,DET,L,6.0,7.0,10.0,6-4,2.0,0.5,Nathan,Jansen,Alburquerque,4:16,N,42687.0,1.02,-1,
11,"Friday, Apr 11",LAD,@,ARI,W,6.0,0.0,9.0,7-4,1.0,Tied,Ryu,McCarthy,None,2:26,N,33349.0,1.15,1,
12,"Saturday, Apr 12",LAD,@,ARI,W,8.0,5.0,9.0,8-4,1.0,up 1.0,Greinke,Miley,Jansen,3:47,N,38374.0,1.22,2,
13,"Sunday, Apr 13",LAD,@,ARI,W,8.0,6.0,9.0,9-4,1.0,up 1.0,Haren,Cahill,Jansen,3:39,D,31757.0,1.21,3,
14,"Tuesday, Apr 15",LAD,@,SFG,L-wo,2.0,3.0,12.0,9-5,1.0,Tied,Petit,League,None,4:54,N,42469.0,1.37,-1,
15,"Wednesday, Apr 16",LAD,@,SFG,L,1.0,2.0,9.0,9-6,2.0,1.0,Machi,Howell,Romo,2:53,N,42773.0,1.32,-2,
16,"Thursday, Apr 17",LAD,@,SFG,W,2.0,1.0,9.0,10-6,1.0,Tied,Ryu,Bumgarner,Jansen,3:08,D,42890.0,1.31,1,
17,"Friday, Apr 18",LAD,Home,ARI,L,2.0,4.0,12.0,10-7,1.0,Tied,Thatcher,Perez,Cahill,4:13,N,47680.0,1.19,-1,
18,"Saturday, Apr 19",LAD,Home,ARI,W,8.0,6.0,9.0,11-7,1.0,up 1.0,Haren,Bolsinger,Jansen,2:48,N,48541.0,1.20,1,
19,"Sunday, Apr 20",LAD,Home,ARI,W,4.0,1.0,9.0,12-7,1.0,up 1.0,Wright,Collmenter,Jansen,2:45,D,37447.0,1.21,2,
20,"Monday, Apr 21",LAD,Home,PHI,L,0.0,7.0,9.0,12-8,1.0,up 1.0,Lee,Maholm,None,2:47,N,37715.0,1.19,-1,
21,"Tuesday, Apr 22",LAD,Home,PHI,L,2.0,3.0,10.0,12-9,1.0,up 0.5,Bastardo,Howell,Papelbon,3:36,N,44826.0,1.17,-2,
22,"Wednesday, Apr 23",LAD,Home,PHI,W,5.0,2.0,9.0,13-9,1.0,up 1.0,Greinke,Hamels,Jansen,2:52,N,40776.0,1.15,1,
23,"Thursday, Apr 24",LAD,Home,PHI,L,3.0,7.0,9.0,13-10,1.0,up 0.5,Adams,Wilson,None,3:33,N,51699.0,1.17,-1,
24,"Friday, Apr 25",LAD,Home,COL,L,4.0,5.0,11.0,13-11,2.0,0.5,Brothers,Wright,Hawkins,3:40,N,44866.0,1.32,-2,
25,"Saturday, Apr 26",LAD,Home,COL,W,6.0,3.0,9.0,14-11,2.0,0.5,Maholm,Nicasio,Jansen,3:38,N,45241.0,1.30,1,
26,"Sunday, Apr 27",LAD,Home,COL,L,1.0,6.0,9.0,14-12,2.0,1.5,De La Rosa,Ryu,None,3:09,D,52359.0,1.26,-1,
27,"Wednesday, Apr 30",LAD,@,MIN,W,6.0,4.0,9.0,15-12,2.0,1.5,Greinke,Gibson,Jansen,3:38,N,24588.0,1.07,1,
28,"Thursday, May 1 (1)",LAD,@,MIN,W,9.0,4.0,9.0,16-12,2.0,0.5,Haren,Pelfrey,Perez,3:01,D,23306.0,1.07,2,2014-04-29 (Rain)
29,"Thursday, May 1 (2)",LAD,@,MIN,W,4.0,3.0,12.0,17-12,2.0,0.5,Wright,Duensing,Jansen,5:11,N,24053.0,1.15,3,
30,"Friday, May 2",LAD,@,MIA,L,3.0,6.0,9.0,17-13,3.0,1.5,Koehler,Beckett,None,3:08,N,20722.0,1.21,-1,
31,"Saturday, May 3",LAD,@,MIA,W,9.0,7.0,11.0,18-13,3.0,1.5,League,Marmol,None,4:07,N,24104.0,1.18,1,
32,"Sunday, May 4",LAD,@,MIA,L-wo,4.0,5.0,9.0,18-14,3.0,2.5,Ramos,Wright,None,3:06,D,30145.0,1.16,-1,
33,"Monday, May 5",LAD,@,WSN,L,0.0,4.0,9.0,18-15,3.0,3.5,Barrett,Greinke,None,2:59,N,25447.0,1.18,-2,
34,"Tuesday, May 6",LAD,@,WSN,W,8.0,3.0,9.0,19-15,3.0,2.5,Kershaw,Treinen,None,3:15,N,30143.0,1.12,1,
35,"Wednesday, May 7",LAD,@,WSN,L,2.0,3.0,9.0,19-16,3.0,2.5,Strasburg,Haren,Soriano,2:59,D,34756.0,1.15,-1,
36,"Thursday, May 8",LAD,Home,SFG,L,1.0,3.0,10.0,19-17,3.0,3.5,Casilla,Howell,Romo,3:47,N,43068.0,1.32,-2,
37,"Friday, May 9",LAD,Home,SFG,L,1.0,3.0,9.0,19-18,3.0,4.5,Bumgarner,Maholm,Romo,2:57,N,49171.0,1.29,-3,
38,"Saturday, May 10",LAD,Home,SFG,W,6.0,2.0,9.0,20-18,3.0,3.5,Greinke,Affeldt,None,3:22,D,47199.0,1.26,1,
39,"Sunday, May 11",LAD,Home,SFG,L,4.0,7.0,10.0,20-19,3.0,4.5,Romo,Jansen,Machi,3:54,D,51369.0,1.30,-1,
40,"Monday, May 12",LAD,Home,MIA,W,6.0,5.0,9.0,21-19,3.0,4.5,Haren,Koehler,Jansen,3:31,N,37187.0,1.02,1,
41,"Tuesday, May 13",LAD,Home,MIA,W,7.0,1.0,9.0,22-19,3.0,3.5,Beckett,Turner,None,3:02,N,50349.0,1.06,2,
42,"Wednesday, May 14",LAD,Home,MIA,L,3.0,13.0,9.0,22-20,3.0,4.5,DeSclafani,Maholm,Wolf,3:20,N,39498.0,1.10,-1,
