,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 3",LAA,@,OAK,L,2.0,4.0,9.0,0-1,3.0,1.0,Graveman,Nolasco,Casilla,2:56,N,36067.0,1.05,-1,
2,"Tuesday, Apr 4",LAA,@,OAK,W,7.0,6.0,9.0,1-1,2.0,1.0,Bailey,Dull,Bedrosian,3:17,N,11225.0,1.02,1,
3,"Wednesday, Apr 5",LAA,@,OAK,W,5.0,0.0,9.0,2-1,2.0,1.0,Ramirez,Cotton,None,3:15,N,13405.0,1.08,2,
4,"Thursday, Apr 6",LAA,@,OAK,L,1.0,5.0,9.0,2-2,2.0,1.0,Triggs,Skaggs,None,2:44,D,13292.0,1.15,-1,
5,"Friday, Apr 7",LAA,Home,SEA,W,5.0,1.0,9.0,3-2,1.0,Tied,Chavez,Gallardo,None,2:56,N,43911.0,1.09,1,
6,"Saturday, Apr 8",LAA,Home,SEA,W,5.0,4.0,9.0,4-2,1.0,up 1.0,Ramirez,Scribner,Bedrosian,3:05,N,42668.0,1.12,2,
7,"Sunday, Apr 9",LAA,Home,SEA,W-wo,10.0,9.0,9.0,5-2,1.0,up 1.0,Bailey,Díaz,None,3:27,D,37175.0,1.17,3,
8,"Tuesday, Apr 11",LAA,Home,TEX,W-wo,6.0,5.0,10.0,6-2,1.0,up 1.5,Bedrosian,Jeffress,None,3:33,N,34044.0,1.26,4,
9,"Wednesday, Apr 12",LAA,Home,TEX,L,3.0,8.0,9.0,6-3,1.0,up 0.5,Griffin,Chavez,Leclerc,2:59,N,34599.0,1.26,-1,
10,"Thursday, Apr 13",LAA,Home,TEX,L,3.0,8.0,9.0,6-4,1.0,Tied,Darvish,Nolasco,None,3:14,D,30255.0,1.24,-2,
11,"Friday, Apr 14",LAA,@,KCR,L,1.0,7.0,9.0,6-5,2.0,1.0,Duffy,Ramirez,None,2:37,N,26838.0,1.08,-3,
12,"Saturday, Apr 15",LAA,@,KCR,L,2.0,3.0,9.0,6-6,2.0,2.0,Soria,Alvarez,Herrera,3:16,N,24162.0,1.06,-4,
13,"Sunday, Apr 16",LAA,@,KCR,L-wo,0.0,1.0,9.0,6-7,2.0,2.5,Herrera,Parker,None,2:37,D,27950.0,1.01,-5,
14,"Monday, Apr 17",LAA,@,HOU,L,0.0,3.0,9.0,6-8,2.0,3.5,Morton,Chavez,Giles,2:36,N,23501.0,1.16,-6,
15,"Tuesday, Apr 18",LAA,@,HOU,W,5.0,2.0,9.0,7-8,2.0,2.5,Nolasco,Musgrove,Bedrosian,3:05,N,21760.0,1.08,1,
16,"Wednesday, Apr 19",LAA,@,HOU,L,1.0,5.0,9.0,7-9,3.0,3.5,Keuchel,Ramirez,None,2:47,N,24028.0,1.15,-1,
17,"Thursday, Apr 20",LAA,@,HOU,L,1.0,2.0,9.0,7-10,3.0,4.5,McCullers,Shoemaker,Devenski,2:37,D,23173.0,1.10,-2,
18,"Friday, Apr 21",LAA,Home,TOR,L,7.0,8.0,13.0,7-11,4.0,5.5,Tepera,Chavez,Biagini,5:36,N,40176.0,.84,-3,
19,"Saturday, Apr 22",LAA,Home,TOR,W,5.0,4.0,9.0,8-11,4.0,4.5,Skaggs,Lawrence,Norris,2:35,N,41345.0,.77,1,
20,"Sunday, Apr 23",LAA,Home,TOR,L,2.0,6.0,9.0,8-12,4.0,5.5,Stroman,Guerra,None,2:51,D,35034.0,.81,-1,
21,"Monday, Apr 24",LAA,Home,TOR,W,2.0,1.0,9.0,9-12,4.0,5.0,Chavez,Liriano,Norris,3:02,N,25304.0,.74,1,
22,"Tuesday, Apr 25",LAA,Home,OAK,W-wo,2.0,1.0,11.0,10-12,3.0,5.0,Pounders,Madson,None,3:12,N,30124.0,.89,2,
23,"Wednesday, Apr 26",LAA,Home,OAK,W,8.0,5.0,9.0,11-12,2.0,4.0,Shoemaker,Manaea,Norris,3:30,N,30248.0,.98,3,
24,"Thursday, Apr 27",LAA,Home,OAK,W,2.0,1.0,9.0,12-12,2.0,3.0,Nolasco,Graveman,Norris,2:30,N,37603.0,1.04,4,
