,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 29",TEX,Home,HOU,L,1.0,4.0,9.0,0-1,4.0,1.0,Verlander,Hamels,None,2:59,D,47253.0,1.07,-1,
2,"Friday, Mar 30",TEX,Home,HOU,W,5.0,1.0,9.0,1-1,2.0,0.5,Fister,Keuchel,None,3:02,N,35469.0,1.01,1,
3,"Saturday, Mar 31",TEX,Home,HOU,L,3.0,9.0,9.0,1-2,4.0,1.0,McCullers,Moore,None,3:19,D,36892.0,1.08,-1,
4,"Sunday, Apr 1",TEX,Home,HOU,L,2.0,8.0,9.0,1-3,4.0,2.0,Cole,Minor,None,3:13,D,26758.0,1.04,-2,
5,"Monday, Apr 2",TEX,@,OAK,L,1.0,3.0,9.0,1-4,5.0,3.0,Hatcher,Jepsen,Treinen,3:10,N,7416.0,.92,-3,
6,"Tuesday, Apr 3",TEX,@,OAK,W,4.0,1.0,9.0,2-4,4.0,3.0,Hamels,Graveman,Kela,2:50,N,9157.0,.86,1,
7,"Wednesday, Apr 4",TEX,@,OAK,L,2.0,6.0,9.0,2-5,5.0,4.0,Manaea,Fister,None,2:23,N,7908.0,.91,-1,
8,"Thursday, Apr 5",TEX,@,OAK,W,6.0,3.0,9.0,3-5,4.0,3.5,Perez,Mengden,Kela,3:10,D,10132.0,.84,1,
9,"Friday, Apr 6",TEX,Home,TOR,L,5.0,8.0,9.0,3-6,4.0,3.5,Estrada,Moore,Osuna,3:06,N,21670.0,.83,-1,
10,"Saturday, Apr 7",TEX,Home,TOR,W,5.0,1.0,9.0,4-6,4.0,3.5,Minor,Stroman,None,2:37,N,26229.0,.80,1,
11,"Sunday, Apr 8",TEX,Home,TOR,L,4.0,7.0,9.0,4-7,4.0,4.5,Garcia,Hamels,Osuna,3:16,D,26902.0,.81,-1,
12,"Monday, Apr 9",TEX,Home,LAA,L,3.0,8.0,9.0,4-8,5.0,5.5,Alvarez,Fister,None,3:28,N,16718.0,.86,-2,
13,"Tuesday, Apr 10",TEX,Home,LAA,L,1.0,11.0,9.0,4-9,5.0,5.5,Skaggs,Perez,None,3:07,N,18697.0,.77,-3,
14,"Wednesday, Apr 11",TEX,Home,LAA,L,2.0,7.0,9.0,4-10,5.0,6.5,Barria,Moore,Middleton,3:27,N,20363.0,.74,-4,
15,"Friday, Apr 13",TEX,@,HOU,L,2.0,3.0,9.0,4-11,5.0,8.0,Smith,Jepsen,Devenski,2:50,N,32129.0,.65,-5,
16,"Saturday, Apr 14",TEX,@,HOU,W,6.0,5.0,10.0,5-11,5.0,8.0,Kela,Harris,Claudio,3:26,D,40679.0,.58,1,
17,"Sunday, Apr 15",TEX,@,HOU,W,3.0,1.0,10.0,6-11,5.0,7.5,Kela,Rondon,Diekman,3:06,N,31803.0,.63,2,
18,"Monday, Apr 16",TEX,@,TBR,L,4.0,8.0,9.0,6-12,5.0,8.0,Snell,Perez,None,2:49,N,9363.0,.60,-1,
19,"Tuesday, Apr 17",TEX,@,TBR,W,7.0,2.0,9.0,7-12,5.0,7.0,Moore,Chirinos,None,2:44,N,8972.0,.56,1,
