,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 3",KCR,@,MIN,L,1.0,7.0,9.0,0-1,5.0,1.0,Santana,Strahm,None,2:47,D,39615.0,1.10,-1,
2,"Wednesday, Apr 5",KCR,@,MIN,L,1.0,9.0,9.0,0-2,5.0,2.5,Santiago,Kennedy,None,3:06,D,15171.0,.99,-2,
3,"Thursday, Apr 6",KCR,@,MIN,L,3.0,5.0,9.0,0-3,5.0,3.0,Rogers,Minor,Kintzler,3:14,D,16078.0,.94,-3,
4,"Friday, Apr 7",KCR,@,HOU,W,5.0,1.0,9.0,1-3,5.0,3.0,Vargas,Fiers,None,3:12,N,30491.0,.79,1,
5,"Saturday, Apr 8",KCR,@,HOU,W,7.0,3.0,9.0,2-3,5.0,2.0,Duffy,Gregerson,None,2:42,N,35373.0,.83,2,
6,"Sunday, Apr 9",KCR,@,HOU,L-wo,4.0,5.0,12.0,2-4,5.0,3.0,Devenski,Strahm,None,3:49,D,32411.0,.91,-1,
7,"Monday, Apr 10",KCR,Home,OAK,L,0.0,2.0,9.0,2-5,5.0,3.5,Cotton,Kennedy,Doolittle,2:50,D,40019.0,.89,-2,
8,"Wednesday, Apr 12",KCR,Home,OAK,L,3.0,8.0,9.0,2-6,5.0,4.0,Triggs,Hammel,None,3:07,N,24380.0,.80,-3,
9,"Thursday, Apr 13",KCR,Home,OAK,W,3.0,1.0,9.0,3-6,5.0,3.0,Vargas,Hahn,Herrera,2:39,N,22160.0,.75,1,
10,"Friday, Apr 14",KCR,Home,LAA,W,7.0,1.0,9.0,4-6,4.0,3.0,Duffy,Ramirez,None,2:37,N,26838.0,.81,2,
11,"Saturday, Apr 15",KCR,Home,LAA,W,3.0,2.0,9.0,5-6,4.0,2.0,Soria,Alvarez,Herrera,3:16,N,24162.0,.84,3,
12,"Sunday, Apr 16",KCR,Home,LAA,W-wo,1.0,0.0,9.0,6-6,4.0,2.0,Herrera,Parker,None,2:37,D,27950.0,.89,4,
13,"Tuesday, Apr 18",KCR,Home,SFG,L,1.0,2.0,11.0,6-7,5.0,2.0,Law,Alexander,Melancon,3:37,N,20863.0,.91,-1,
14,"Wednesday, Apr 19",KCR,Home,SFG,W,2.0,0.0,9.0,7-7,2.0,1.0,Vargas,Bumgarner,Herrera,2:28,N,24402.0,.86,1,
15,"Thursday, Apr 20",KCR,@,TEX,L-wo,0.0,1.0,13.0,7-8,4.0,1.0,Alvarez,Wood,None,3:47,N,26898.0,.96,-1,
16,"Friday, Apr 21",KCR,@,TEX,L,2.0,6.0,9.0,7-9,5.0,2.0,Hamels,Karns,None,2:45,N,31320.0,.93,-2,
17,"Saturday, Apr 22",KCR,@,TEX,L-wo,1.0,2.0,9.0,7-10,5.0,3.0,Bush,Wood,None,2:38,N,41446.0,.89,-3,
18,"Sunday, Apr 23",KCR,@,TEX,L,2.0,5.0,9.0,7-11,5.0,3.0,Darvish,Hammel,Bush,3:00,D,37177.0,.84,-4,
19,"Monday, Apr 24",KCR,@,CHW,L,1.0,12.0,9.0,7-12,5.0,3.5,Gonzalez,Vargas,None,2:47,N,11484.0,.88,-5,
20,"Tuesday, Apr 25",KCR,@,CHW,L,5.0,10.0,9.0,7-13,5.0,4.5,Jennings,Duffy,None,3:21,N,14591.0,.81,-6,
21,"Wednesday, Apr 26",KCR,@,CHW,L,2.0,5.0,9.0,7-14,5.0,4.5,Quintana,Karns,Robertson,2:58,D,18218.0,.75,-7,
