,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Jul 24",MIA,@,PHI,W,5.0,2.0,9.0,1-0,1.0,Tied,Alcantara,Nola,Kintzler,3:10,N,,1.18,1,
2,"Saturday, Jul 25",MIA,@,PHI,L,1.0,7.0,9.0,1-1,1.0,Tied,Wheeler,Vesia,None,2:54,D,,1.18,-1,
3,"Sunday, Jul 26",MIA,@,PHI,W,11.0,6.0,9.0,2-1,1.0,Tied,Tarpley,Irvin,None,3:44,D,,1.17,1,
4,"Tuesday, Aug 4",MIA,@,BAL,W,4.0,0.0,9.0,3-1,2.0,1.0,Lopez,Means,None,2:38,N,,1.08,2,2020-07-29 (Covid)
5,"Wednesday, Aug 5 (1)",MIA,@,BAL,W,1.0,0.0,7.0,4-1,1.0,up 0.5,Vincent,Cobb,Kintzler,2:19,N,,1.09,3,2020-07-27 (Covid; Played at BAL; MIA was home team (Game2))
6,"Wednesday, Aug 5 (2)",MIA,@,BAL,W,2.0,1.0,7.0,5-1,1.0,up 0.5,Moran,Wojciechowski,Tarpley,2:06,D,,1.06,4,2020-07-30 (Covid; (Game1))
7,"Thursday, Aug 6",MIA,@,BAL,W,8.0,7.0,9.0,6-1,1.0,up 0.5,Morin,Phillips,Kintzler,2:58,N,,1.00,5,2020-07-28 (Covid; Played at BAL; MIA was home team)
8,"Friday, Aug 7",MIA,@,NYM,W,4.0,3.0,9.0,7-1,1.0,up 1.0,Tarpley,Wacha,Vincent,3:34,N,,1.10,6,
9,"Saturday, Aug 8",MIA,@,NYM,L,4.0,8.0,9.0,7-2,1.0,up 1.0,Peterson,Castano,None,3:03,N,,1.00,-1,
10,"Sunday, Aug 9",MIA,@,NYM,L,2.0,4.0,9.0,7-3,2.0,0.5,deGrom,Lopez,Lugo,3:09,D,,1.07,-2,
11,"Tuesday, Aug 11",MIA,@,TOR,L-wo,4.0,5.0,10.0,7-4,1.0,Tied,Cole,Tarpley,None,3:20,N,,1.02,-3,2020-08-11 (Played at Buffalo)
12,"Wednesday, Aug 12",MIA,@,TOR,W,14.0,11.0,10.0,8-4,1.0,up 1.0,Kintzler,Dolis,Smith,4:20,N,,1.07,1,2020-08-12 (Played at Buffalo)
13,"Friday, Aug 14",MIA,Home,ATL,W,8.0,2.0,9.0,9-4,1.0,up 2.0,Lopez,Wright,None,2:59,N,,1.13,2,
