,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Apr 8",TOR,Home,TEX,W,10.0,8.0,9.0,1-0,1.0,Tied,Cimber,Santana,Romano,3:26,N,45022.0,.95,1,
2,"Saturday, Apr 9",TOR,Home,TEX,W,4.0,3.0,9.0,2-0,1.0,Tied,Richards,Martin,Romano,2:39,D,43386.0,1.01,2,
3,"Sunday, Apr 10",TOR,Home,TEX,L,6.0,12.0,9.0,2-1,2.0,1.0,Burke,Merryweather,None,3:24,D,31549.0,1.00,-1,
4,"Monday, Apr 11",TOR,@,NYY,W,3.0,0.0,9.0,3-1,1.0,Tied,Manoah,Taillon,Romano,3:03,N,26211.0,1.06,1,
5,"Tuesday, Apr 12",TOR,@,NYY,L,0.0,4.0,9.0,3-2,2.0,1.0,Holmes,Kikuchi,None,3:07,N,25068.0,1.06,-1,
6,"Wednesday, Apr 13",TOR,@,NYY,W,6.0,4.0,9.0,4-2,1.0,Tied,Cimber,Green,Romano,3:10,N,30109.0,1.07,1,
7,"Thursday, Apr 14",TOR,@,NYY,L,0.0,3.0,9.0,4-3,1.0,Tied,Severino,Gausman,King,3:06,N,37255.0,1.12,-1,
8,"Friday, Apr 15",TOR,Home,OAK,W,4.0,1.0,9.0,5-3,1.0,up 1.0,Cimber,Jefferies,Romano,3:00,N,35415.0,1.05,1,
9,"Saturday, Apr 16",TOR,Home,OAK,L,5.0,7.0,9.0,5-4,1.0,Tied,Jimenez,Merryweather,Trivino,3:05,D,32330.0,1.08,-1,
10,"Sunday, Apr 17",TOR,Home,OAK,W,4.0,3.0,9.0,6-4,1.0,up 0.5,Manoah,Oller,Romano,3:05,D,27490.0,1.07,1,
11,"Tuesday, Apr 19",TOR,@,BOS,L,1.0,2.0,9.0,6-5,1.0,Tied,Robles,Garcia,Whitlock,3:10,N,31640.0,1.13,-1,
12,"Wednesday, Apr 20",TOR,@,BOS,W,6.0,1.0,9.0,7-5,1.0,Tied,Berrios,Pivetta,None,3:07,N,33354.0,1.11,1,
13,"Thursday, Apr 21",TOR,@,BOS,W,3.0,2.0,9.0,8-5,1.0,up 1.0,Gausman,Houck,Romano,2:59,D,35792.0,1.13,2,
14,"Friday, Apr 22",TOR,@,HOU,W,4.0,3.0,9.0,9-5,1.0,up 1.0,Mayza,Neris,Romano,2:53,N,36757.0,1.11,3,
15,"Saturday, Apr 23",TOR,@,HOU,W,3.0,2.0,9.0,10-5,1.0,up 1.0,Manoah,Taylor,Cimber,2:54,D,36075.0,1.14,4,
