,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",WSN,Home,NYM,L,0.0,2.0,9.0,0-1,3.0,1.0,deGrom,Scherzer,Díaz,2:44,D,42263.0,1.05,-1,
2,"Saturday, Mar 30",WSN,Home,NYM,L,8.0,11.0,9.0,0-2,4.0,2.0,Wilson,Rosenthal,Díaz,3:50,D,33765.0,1.02,-2,
3,"Sunday, Mar 31",WSN,Home,NYM,W-wo,6.0,5.0,9.0,1-2,4.0,2.0,Doolittle,Wilson,None,3:15,D,23430.0,.97,1,
4,"Tuesday, Apr 2",WSN,Home,PHI,L,2.0,8.0,9.0,1-3,3.0,3.0,Eflin,Scherzer,None,3:30,N,35920.0,1.03,-1,
5,"Wednesday, Apr 3",WSN,Home,PHI,W-wo,9.0,8.0,9.0,2-3,3.0,2.5,Doolittle,Robertson,None,3:53,D,23050.0,.96,1,
6,"Thursday, Apr 4",WSN,@,NYM,W,4.0,0.0,9.0,3-3,3.0,1.5,Strasburg,Syndergaard,None,3:19,D,44424.0,1.01,2,
7,"Saturday, Apr 6",WSN,@,NYM,L,5.0,6.0,9.0,3-4,4.0,2.5,Familia,Sipp,Díaz,3:13,D,35156.0,1.07,-1,
8,"Sunday, Apr 7",WSN,@,NYM,W,12.0,9.0,9.0,4-4,4.0,2.0,Scherzer,Wheeler,None,3:42,D,40681.0,1.00,1,
9,"Monday, Apr 8",WSN,@,PHI,L,3.0,4.0,9.0,4-5,4.0,3.0,Dominguez,Sanchez,Neshek,2:32,N,28212.0,1.12,-1,
10,"Tuesday, Apr 9",WSN,@,PHI,W,10.0,6.0,10.0,5-5,4.0,2.0,Doolittle,Alvarez,None,3:51,N,38073.0,1.03,1,
11,"Wednesday, Apr 10",WSN,@,PHI,W,15.0,1.0,9.0,6-5,4.0,1.0,Hellickson,Pivetta,None,3:35,N,30805.0,1.08,2,
12,"Friday, Apr 12",WSN,Home,PIT,L,3.0,6.0,10.0,6-6,4.0,2.5,Burdi,Grace,Vazquez,3:28,N,27084.0,.98,-1,
13,"Saturday, Apr 13",WSN,Home,PIT,W,3.0,2.0,9.0,7-6,4.0,1.5,Suero,Rodriguez,Doolittle,2:22,D,32103.0,.96,1,
14,"Sunday, Apr 14",WSN,Home,PIT,L,3.0,4.0,9.0,7-7,4.0,2.0,Vazquez,Suero,None,2:47,D,22347.0,1.01,-1,
15,"Tuesday, Apr 16",WSN,Home,SFG,L,3.0,7.0,9.0,7-8,4.0,2.5,Rodriguez,Strasburg,None,3:16,N,22334.0,.93,-2,
16,"Wednesday, Apr 17",WSN,Home,SFG,W,9.0,6.0,9.0,8-8,4.0,2.5,Hellickson,Samardzija,None,3:07,N,22611.0,.90,1,
17,"Thursday, Apr 18",WSN,Home,SFG,W,4.0,2.0,9.0,9-8,3.0,1.5,Corbin,Pomeranz,Doolittle,2:52,D,26085.0,.96,2,
18,"Friday, Apr 19",WSN,@,MIA,L,2.0,3.0,9.0,9-9,3.0,1.5,Smith,Sanchez,Romo,2:52,N,8199.0,1.08,-1,
19,"Saturday, Apr 20",WSN,@,MIA,L,3.0,9.0,9.0,9-10,4.0,2.5,Urena,Scherzer,None,3:12,N,9910.0,1.02,-2,
20,"Sunday, Apr 21",WSN,@,MIA,W,5.0,0.0,9.0,10-10,4.0,1.5,Strasburg,Richards,None,2:45,D,7412.0,.96,1,
21,"Monday, Apr 22",WSN,@,COL,L,5.0,7.0,9.0,10-11,4.0,1.5,Oh,Suero,Davis,3:00,N,20517.0,1.00,-1,
22,"Tuesday, Apr 23",WSN,@,COL,W,6.0,3.0,9.0,11-11,3.0,1.5,Corbin,Hoffman,Doolittle,3:14,N,24456.0,.96,1,
23,"Wednesday, Apr 24",WSN,@,COL,L,5.0,9.0,9.0,11-12,4.0,1.5,Marquez,Sanchez,Davis,2:48,D,33135.0,1.01,-1,
24,"Friday, Apr 26",WSN,Home,SDP,L,3.0,4.0,9.0,11-13,4.0,2.0,Stammen,Doolittle,Yates,3:02,N,27193.0,.97,-2,
25,"Saturday, Apr 27",WSN,Home,SDP,L,3.0,8.0,10.0,11-14,4.0,3.0,Perdomo,Suero,None,3:45,D,35422.0,.93,-3,
26,"Sunday, Apr 28",WSN,Home,SDP,W-wo,7.0,6.0,11.0,12-14,4.0,3.0,Miller,Wisler,None,4:03,D,30186.0,.88,1,
27,"Monday, Apr 29",WSN,Home,STL,L,3.0,6.0,9.0,12-15,4.0,3.5,Wacha,Corbin,Hicks,3:05,N,17890.0,.89,-1,
28,"Tuesday, Apr 30",WSN,Home,STL,L,2.0,3.0,9.0,12-16,4.0,3.5,Wainwright,Sanchez,Miller,3:09,N,19753.0,.86,-2,
29,"Wednesday, May 1",WSN,Home,STL,L,1.0,5.0,9.0,12-17,4.0,4.5,Mikolas,Scherzer,None,3:02,N,22157.0,.81,-3,
30,"Thursday, May 2",WSN,Home,STL,W,2.0,1.0,9.0,13-17,4.0,4.0,Strasburg,Hudson,Doolittle,3:00,N,24338.0,.73,1,
31,"Friday, May 3",WSN,@,PHI,L,2.0,4.0,9.0,13-18,4.0,5.0,Dominguez,Jennings,Neris,2:42,N,33125.0,.98,-1,
32,"Saturday, May 4",WSN,@,PHI,W,10.0,8.0,9.0,14-18,4.0,4.0,Sipp,Morgan,Doolittle,3:45,N,43319.0,.91,1,
33,"Sunday, May 5",WSN,@,PHI,L,1.0,7.0,9.0,14-19,4.0,5.0,Eflin,Sanchez,None,3:03,D,40497.0,.98,-1,
34,"Monday, May 6",WSN,@,MIL,L,3.0,5.0,9.0,14-20,4.0,5.0,Claudio,Jennings,Guerra,3:33,N,29299.0,.73,-2,
35,"Tuesday, May 7",WSN,@,MIL,L,0.0,6.0,9.0,14-21,4.0,6.0,Peralta,Strasburg,None,3:00,N,31023.0,.69,-3,
36,"Wednesday, May 8",WSN,@,MIL,L,3.0,7.0,9.0,14-22,4.0,7.0,Woodruff,Hellickson,Hader,3:24,D,30333.0,.66,-4,
37,"Thursday, May 9",WSN,@,LAD,W,6.0,0.0,9.0,15-22,4.0,6.5,Corbin,Hill,None,3:11,N,42851.0,.60,1,
38,"Friday, May 10",WSN,@,LAD,L,0.0,5.0,9.0,15-23,4.0,6.5,Maeda,Sanchez,Urias,2:58,N,43533.0,.66,-1,
