,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 3",TOR,@,BAL,L-wo,2.0,3.0,11.0,0-1,4.0,1.0,Wilson,Grilli,None,3:41,D,45667.0,1.06,-1,
2,"Wednesday, Apr 5",TOR,@,BAL,L,1.0,3.0,9.0,0-2,5.0,2.0,Bundy,Happ,Britton,2:23,N,16086.0,1.02,-2,
3,"Thursday, Apr 6",TOR,@,TBR,W,5.0,2.0,9.0,1-2,4.0,1.5,Stroman,Snell,Grilli,2:56,N,12678.0,.95,1,
4,"Friday, Apr 7",TOR,@,TBR,L,8.0,10.0,9.0,1-3,4.0,2.5,Cedeno,Howell,Colome,3:53,N,12842.0,1.03,-1,
5,"Saturday, Apr 8",TOR,@,TBR,L-wo,2.0,3.0,11.0,1-4,4.0,3.5,Ramirez,Lawrence,None,3:55,N,21838.0,.99,-2,
6,"Sunday, Apr 9",TOR,@,TBR,L,2.0,7.0,9.0,1-5,5.0,3.5,Odorizzi,Estrada,None,2:57,D,15341.0,.93,-3,
7,"Tuesday, Apr 11",TOR,Home,MIL,L,3.0,4.0,9.0,1-6,5.0,3.5,Peralta,Happ,Feliz,3:31,N,48456.0,.77,-4,
8,"Wednesday, Apr 12",TOR,Home,MIL,L,0.0,2.0,9.0,1-7,5.0,4.5,Anderson,Stroman,Feliz,2:15,N,29919.0,.72,-5,
9,"Thursday, Apr 13",TOR,Home,BAL,L,1.0,2.0,9.0,1-8,5.0,5.5,Gausman,Liriano,Britton,2:45,N,32957.0,.77,-6,
10,"Friday, Apr 14",TOR,Home,BAL,L,4.0,6.0,9.0,1-9,5.0,6.5,Miley,Sanchez,Britton,3:18,N,39547.0,.68,-7,
11,"Saturday, Apr 15",TOR,Home,BAL,W-wo,2.0,1.0,9.0,2-9,5.0,5.5,Osuna,Wilson,None,2:39,D,40743.0,.59,1,
12,"Sunday, Apr 16",TOR,Home,BAL,L,4.0,11.0,9.0,2-10,5.0,6.5,Bundy,Happ,None,3:30,D,38188.0,.65,-1,
13,"Tuesday, Apr 18",TOR,Home,BOS,L,7.0,8.0,9.0,2-11,5.0,6.5,Johnson,Stroman,None,3:48,N,29281.0,.55,-2,
14,"Wednesday, Apr 19",TOR,Home,BOS,W,3.0,0.0,9.0,3-11,5.0,6.5,Liriano,Porcello,Osuna,2:45,N,30842.0,.51,1,
15,"Thursday, Apr 20",TOR,Home,BOS,L,1.0,4.0,10.0,3-12,5.0,7.5,Kimbrel,Grilli,None,3:07,D,44283.0,.54,-1,
16,"Friday, Apr 21",TOR,@,LAA,W,8.0,7.0,13.0,4-12,5.0,7.5,Tepera,Chavez,Biagini,5:36,N,40176.0,.43,1,
17,"Saturday, Apr 22",TOR,@,LAA,L,4.0,5.0,9.0,4-13,5.0,8.5,Skaggs,Lawrence,Norris,2:35,N,41345.0,.49,-1,
18,"Sunday, Apr 23",TOR,@,LAA,W,6.0,2.0,9.0,5-13,5.0,7.5,Stroman,Guerra,None,2:51,D,35034.0,.42,1,
19,"Monday, Apr 24",TOR,@,LAA,L,1.0,2.0,9.0,5-14,5.0,8.5,Chavez,Liriano,Norris,3:02,N,25304.0,.49,-1,
20,"Tuesday, Apr 25",TOR,@,STL,W,6.0,5.0,11.0,6-14,5.0,7.5,Grilli,Socolovich,Tepera,3:46,N,40223.0,.43,1,
