,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 4",LAA,Home,CHC,L,0.0,9.0,9.0,0-1,3.0,1.0,Arrieta,Richards,None,3:08,N,44020.0,.89,-1,
2,"Tuesday, Apr 5",LAA,Home,CHC,L,1.0,6.0,9.0,0-2,4.0,1.5,Lester,Heaney,None,2:34,N,37042.0,.86,-2,
3,"Thursday, Apr 7",LAA,Home,TEX,W-wo,4.0,3.0,9.0,1-2,2.0,1.0,Street,Dyson,None,3:11,N,39089.0,.94,1,
4,"Friday, Apr 8",LAA,Home,TEX,L,3.0,7.0,9.0,1-3,4.0,1.0,Griffin,Shoemaker,None,3:30,N,35207.0,1.01,-1,
5,"Saturday, Apr 9",LAA,Home,TEX,L,1.0,4.0,9.0,1-4,5.0,1.5,Hamels,Richards,Tolleson,2:53,N,38106.0,.98,-2,
6,"Sunday, Apr 10",LAA,Home,TEX,W,3.0,1.0,9.0,2-4,3.0,1.5,Weaver,Perez,Street,2:43,D,35097.0,.95,1,
7,"Monday, Apr 11",LAA,@,OAK,W,4.0,1.0,9.0,3-4,3.0,0.5,Tropeano,Gray,Street,3:05,N,13371.0,.97,2,
8,"Tuesday, Apr 12",LAA,@,OAK,W,5.0,4.0,9.0,4-4,2.0,0.5,Morin,Doolittle,Street,2:41,N,13492.0,1.07,3,
9,"Wednesday, Apr 13",LAA,@,OAK,W,5.0,1.0,9.0,5-4,1.0,up 0.5,Shoemaker,Surkamp,None,3:03,D,11216.0,1.08,4,
10,"Friday, Apr 15",LAA,@,MIN,L,4.0,5.0,9.0,5-5,1.0,Tied,Fien,Salas,Jepsen,3:29,N,22461.0,1.02,-1,
11,"Saturday, Apr 16",LAA,@,MIN,L,4.0,6.0,9.0,5-6,2.0,1.0,Pressly,Smith,Jepsen,2:55,D,27464.0,.97,-2,
12,"Sunday, Apr 17",LAA,@,MIN,L-wo,2.0,3.0,12.0,5-7,3.0,1.5,Tonkin,Rasmus,None,4:02,D,25932.0,.97,-3,
13,"Monday, Apr 18",LAA,@,CHW,W,7.0,0.0,9.0,6-7,2.0,1.0,Santiago,Rodon,None,2:58,N,14706.0,.93,1,
14,"Tuesday, Apr 19",LAA,@,CHW,L,0.0,5.0,9.0,6-8,3.0,2.0,Latos,Shoemaker,Jones,2:46,N,12093.0,.96,-1,
15,"Wednesday, Apr 20",LAA,@,CHW,L,1.0,2.0,9.0,6-9,4.0,3.0,Sale,Richards,Robertson,2:59,D,12785.0,.92,-2,
16,"Thursday, Apr 21",LAA,@,CHW,W,3.0,2.0,9.0,7-9,4.0,3.0,Weaver,Danks,Street,2:48,D,11418.0,.83,1,
17,"Friday, Apr 22",LAA,Home,SEA,L,2.0,5.0,10.0,7-10,4.0,3.0,Peralta,Alvarez,Cishek,3:23,N,40755.0,1.00,-1,
