,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Sunday, Apr 2",CHC,@,STL,L-wo,3.0,4.0,9.0,0-1,5.0,1.0,Oh,Montgomery,None,3:33,N,47566.0,1.06,-1,
2,"Tuesday, Apr 4",CHC,@,STL,W,2.0,1.0,9.0,1-1,1.0,Tied,Arrieta,Wainwright,Davis,2:57,N,46760.0,1.07,1,
3,"Thursday, Apr 6",CHC,@,STL,W,6.0,4.0,9.0,2-1,1.0,Tied,Lackey,Cecil,Davis,3:18,D,44039.0,1.11,2,2017-04-05 (Rain)
4,"Friday, Apr 7",CHC,@,MIL,L-wo,1.0,2.0,11.0,2-2,2.0,1.0,Hughes,Montgomery,None,3:58,N,28728.0,1.16,-1,
5,"Saturday, Apr 8",CHC,@,MIL,W,11.0,6.0,9.0,3-2,1.0,Tied,Hendricks,Mariñez,None,3:28,N,43080.0,1.08,1,
6,"Sunday, Apr 9",CHC,@,MIL,W,7.0,4.0,9.0,4-2,1.0,Tied,Arrieta,Davies,None,3:00,D,38483.0,1.15,2,
7,"Monday, Apr 10",CHC,Home,LAD,W-wo,3.0,2.0,9.0,5-2,1.0,Tied,Davis,Romo,None,3:37,N,41166.0,1.06,3,
8,"Wednesday, Apr 12",CHC,Home,LAD,L,0.0,2.0,9.0,5-3,2.0,1.5,McCarthy,Lackey,Jansen,3:20,N,40844.0,1.11,-1,
9,"Thursday, Apr 13",CHC,Home,LAD,W,4.0,0.0,9.0,6-3,2.0,0.5,Anderson,Ryu,None,3:01,D,38379.0,1.01,1,
10,"Friday, Apr 14",CHC,Home,PIT,L,2.0,4.0,9.0,6-4,2.0,0.5,Cole,Hendricks,Watson,3:15,D,40430.0,1.21,-1,
11,"Saturday, Apr 15",CHC,Home,PIT,L,7.0,8.0,9.0,6-5,2.0,1.5,Williams,Strop,Watson,3:25,D,41814.0,1.16,-2,
12,"Sunday, Apr 16",CHC,Home,PIT,L,1.0,6.0,9.0,6-6,3.0,1.5,Taillon,Uehara,None,3:02,D,39422.0,1.14,-3,
13,"Monday, Apr 17",CHC,Home,MIL,L,3.0,6.0,9.0,6-7,3.0,2.0,Anderson,Lackey,Feliz,3:00,N,38636.0,1.10,-4,
14,"Tuesday, Apr 18",CHC,Home,MIL,W,9.0,7.0,9.0,7-7,3.0,2.0,Grimm,Hughes,Davis,3:00,N,39026.0,1.11,1,
15,"Wednesday, Apr 19",CHC,Home,MIL,W-wo,7.0,4.0,9.0,8-7,2.0,1.0,Davis,Feliz,None,3:30,D,34864.0,1.12,2,
16,"Friday, Apr 21",CHC,@,CIN,W,6.0,5.0,11.0,9-7,1.0,up 0.5,Edwards,Stephenson,Davis,3:57,N,29350.0,1.27,3,
