,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",LAA,@,OAK,L,0.0,4.0,9.0,0-1,3.0,2.0,Fiers,Cahill,None,2:18,D,22691.0,1.06,-1,
2,"Friday, Mar 29",LAA,@,OAK,W,6.0,2.0,9.0,1-1,2.0,1.0,Robles,Soria,None,2:52,N,22585.0,.99,1,
3,"Saturday, Mar 30",LAA,@,OAK,L,2.0,4.0,9.0,1-2,3.0,2.0,Anderson,Peña,Treinen,2:42,N,16051.0,1.07,-1,
4,"Sunday, Mar 31",LAA,@,OAK,L,1.0,2.0,9.0,1-3,4.0,3.0,Montas,Skaggs,Treinen,2:40,D,23265.0,1.03,-2,
5,"Monday, Apr 1",LAA,@,SEA,L,3.0,6.0,9.0,1-4,5.0,4.0,Hernandez,Stratton,Elias,3:20,N,14459.0,1.01,-3,
6,"Tuesday, Apr 2",LAA,@,SEA,L,1.0,2.0,9.0,1-5,5.0,5.0,Gonzales,Garcia,Swarzak,2:16,N,13547.0,.93,-4,
7,"Thursday, Apr 4",LAA,Home,TEX,L,4.0,11.0,9.0,1-6,5.0,5.5,Springs,Harvey,None,3:49,N,42027.0,.84,-5,
8,"Friday, Apr 5",LAA,Home,TEX,W,3.0,1.0,9.0,2-6,5.0,4.5,Anderson,Lynn,Allen,2:52,N,41089.0,.75,1,
9,"Saturday, Apr 6",LAA,Home,TEX,W,5.0,1.0,9.0,3-6,5.0,4.5,Skaggs,Smyly,None,3:22,D,31747.0,.86,2,
10,"Sunday, Apr 7",LAA,Home,TEX,W,7.0,2.0,9.0,4-6,5.0,4.5,Anderson,Miller,None,3:30,D,42076.0,.88,3,
11,"Monday, Apr 8",LAA,Home,MIL,W,5.0,2.0,9.0,5-6,4.0,4.5,Cahill,Chacin,Allen,2:40,N,28571.0,.81,4,
12,"Tuesday, Apr 9",LAA,Home,MIL,W,11.0,8.0,9.0,6-6,3.0,4.5,Bedrosian,Claudio,Allen,3:50,N,28793.0,.85,5,
13,"Wednesday, Apr 10",LAA,Home,MIL,W,4.0,2.0,9.0,7-6,3.0,4.5,Barria,Woodruff,Robles,3:00,N,34446.0,.88,6,
14,"Friday, Apr 12",LAA,@,CHC,L,1.0,5.0,9.0,7-7,4.0,5.0,Hamels,Skaggs,None,2:29,D,30102.0,.85,-1,
15,"Saturday, Apr 13",LAA,@,CHC,W,6.0,5.0,9.0,8-7,4.0,4.0,Buttrey,Hendricks,Allen,3:56,D,38755.0,.85,1,
16,"Monday, Apr 15",LAA,@,TEX,L,7.0,12.0,9.0,8-8,5.0,3.5,Dowdy,Bedrosian,Leclerc,3:26,N,18265.0,.99,-1,
17,"Tuesday, Apr 16",LAA,@,TEX,L,0.0,5.0,9.0,8-9,5.0,4.0,Minor,Barria,None,2:31,N,17704.0,.95,-2,
18,"Wednesday, Apr 17",LAA,@,TEX,L,4.0,5.0,9.0,8-10,5.0,4.0,Lynn,Harvey,Leclerc,3:19,N,16691.0,.92,-3,
19,"Thursday, Apr 18",LAA,Home,SEA,L,10.0,11.0,9.0,8-11,5.0,4.5,Swarzak,Allen,Elias,3:59,N,33592.0,.90,-4,
20,"Friday, Apr 19",LAA,Home,SEA,L,3.0,5.0,9.0,8-12,5.0,5.5,Rosscup,Allen,Elias,3:04,N,41021.0,.86,-5,
21,"Saturday, Apr 20",LAA,Home,SEA,L,5.0,6.0,9.0,8-13,5.0,6.5,Kikuchi,Cahill,Swarzak,3:41,N,41147.0,.79,-6,
22,"Sunday, Apr 21",LAA,Home,SEA,W,8.0,6.0,9.0,9-13,5.0,5.5,Barria,Leake,Garcia,2:51,D,34155.0,.72,1,
23,"Monday, Apr 22",LAA,Home,NYY,L,3.0,4.0,14.0,9-14,5.0,6.0,Holder,Bard,None,4:35,N,35403.0,.69,-1,
24,"Tuesday, Apr 23",LAA,Home,NYY,L,5.0,7.0,9.0,9-15,5.0,6.0,German,Stratton,Britton,3:12,N,38016.0,.64,-2,
25,"Wednesday, Apr 24",LAA,Home,NYY,L,5.0,6.0,9.0,9-16,5.0,6.5,Loaisiga,Buttrey,Chapman,3:29,N,37928.0,.59,-3,
26,"Thursday, Apr 25",LAA,Home,NYY,W,11.0,5.0,9.0,10-16,5.0,6.0,Ramirez,Tanaka,None,3:49,N,39584.0,.53,1,
27,"Friday, Apr 26",LAA,@,KCR,W,5.0,1.0,9.0,11-16,5.0,6.0,Skaggs,Duffy,None,3:06,N,23186.0,.60,2,
