,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Mar 31",PIT,Home,CHC,W-wo,1.0,0.0,10.0,1-0,1.0,Tied,Morris,Villanueva,None,3:16,D,39833.0,1.06,1,
2,"Wednesday, Apr 2",PIT,Home,CHC,W-wo,4.0,3.0,16.0,2-0,1.0,up 1.0,Pimentel,Villanueva,None,5:55,N,29762.0,1.11,2,
3,"Thursday, Apr 3",PIT,Home,CHC,L,2.0,3.0,9.0,2-1,1.0,Tied,Hammel,Rodriguez,Strop,2:39,D,11418.0,1.20,-1,
4,"Friday, Apr 4",PIT,Home,STL,W,12.0,2.0,9.0,3-1,1.0,up 1.0,Cole,Miller,None,3:07,N,23342.0,1.12,1,
5,"Saturday, Apr 5",PIT,Home,STL,L,1.0,6.0,9.0,3-2,1.0,Tied,Kelly,Liriano,None,2:58,N,30092.0,1.13,-1,
6,"Sunday, Apr 6",PIT,Home,STL,W,2.0,1.0,9.0,4-2,1.0,Tied,Watson,Wainwright,Grilli,2:29,D,25704.0,1.19,1,
7,"Tuesday, Apr 8",PIT,@,CHC,W,7.0,6.0,9.0,5-2,1.0,Tied,Watson,Strop,Grilli,3:20,N,26177.0,1.15,2,
8,"Wednesday, Apr 9",PIT,@,CHC,L,5.0,7.0,9.0,5-3,2.0,1.0,Hammel,Rodriguez,None,2:41,N,28247.0,1.17,-1,
9,"Thursday, Apr 10",PIT,@,CHC,W,5.0,4.0,9.0,6-3,2.0,1.0,Cole,Russell,Grilli,3:20,D,25502.0,1.20,1,
10,"Friday, Apr 11",PIT,@,MIL,L,2.0,4.0,9.0,6-4,2.0,2.0,Peralta,Liriano,Rodriguez,2:41,N,27469.0,1.24,-1,
11,"Saturday, Apr 12",PIT,@,MIL,L,2.0,3.0,9.0,6-5,2.0,3.0,Henderson,Melancon,Rodriguez,2:53,N,42828.0,1.23,-2,
12,"Sunday, Apr 13",PIT,@,MIL,L,1.0,4.0,9.0,6-6,3.0,4.0,Lohse,Morton,Smith,2:11,D,32152.0,1.25,-3,
13,"Monday, Apr 14",PIT,@,CIN,W,8.0,7.0,9.0,7-6,3.0,3.0,Morris,LeCure,Grilli,3:07,N,17756.0,.99,1,
14,"Tuesday, Apr 15",PIT,@,CIN,L,5.0,7.0,9.0,7-7,3.0,3.0,Leake,Cole,Broxton,3:13,N,18462.0,1.04,-1,
15,"Wednesday, Apr 16",PIT,@,CIN,L,0.0,4.0,9.0,7-8,3.0,4.0,Cueto,Liriano,None,2:22,D,16825.0,1.05,-2,
16,"Thursday, Apr 17",PIT,Home,MIL,W,11.0,2.0,9.0,8-8,3.0,3.0,Volquez,Wooten,None,3:06,N,17584.0,1.09,1,
17,"Friday, Apr 18",PIT,Home,MIL,L,3.0,5.0,9.0,8-9,3.0,4.0,Lohse,Morton,Rodriguez,3:07,N,31564.0,1.13,-1,
18,"Saturday, Apr 19",PIT,Home,MIL,L,7.0,8.0,9.0,8-10,3.0,5.0,Henderson,Grilli,Rodriguez,3:04,N,32490.0,1.12,-2,
19,"Sunday, Apr 20",PIT,Home,MIL,L,2.0,3.0,14.0,8-11,4.0,6.0,Duke,Gomez,Rodriguez,4:21,D,21761.0,.96,-3,
20,"Monday, Apr 21",PIT,Home,CIN,W-wo,6.0,5.0,9.0,9-11,3.0,6.0,Hughes,Hoover,None,3:02,N,12864.0,.81,1,
21,"Tuesday, Apr 22",PIT,Home,CIN,L,1.0,4.0,9.0,9-12,4.0,6.0,Cueto,Volquez,None,2:47,N,11926.0,.87,-1,
22,"Wednesday, Apr 23",PIT,Home,CIN,L,2.0,5.0,9.0,9-13,4.0,7.0,Simon,Morton,Broxton,3:20,N,16705.0,.82,-2,
23,"Thursday, Apr 24",PIT,Home,CIN,L,1.0,2.0,9.0,9-14,4.0,7.5,Cingrani,Cumpton,Broxton,2:46,D,18896.0,.77,-3,
24,"Friday, Apr 25",PIT,@,STL,L,0.0,1.0,9.0,9-15,4.0,8.5,Miller,Cole,Rosenthal,3:03,N,43193.0,.71,-4,
25,"Saturday, Apr 26",PIT,@,STL,W,6.0,1.0,9.0,10-15,4.0,8.5,Pimentel,Lyons,None,3:02,D,46254.0,.64,1,
26,"Sunday, Apr 27",PIT,@,STL,L,0.0,7.0,9.0,10-16,4.0,8.5,Wainwright,Volquez,None,2:35,D,41986.0,.74,-1,
27,"Thursday, May 1 (1)",PIT,@,BAL,L,1.0,5.0,9.0,10-17,4.0,9.5,Norris,Morton,Hunter,3:08,D,,.55,-2,2014-04-29 (Rain)
28,"Thursday, May 1 (2)",PIT,@,BAL,L-wo,5.0,6.0,10.0,10-18,4.0,9.5,Hunter,Pimentel,None,3:57,N,28290.0,.50,-3,2014-04-30 (Rain)
29,"Friday, May 2",PIT,Home,TOR,W-wo,6.0,5.0,9.0,11-18,4.0,9.5,Melancon,Santos,None,3:21,N,24547.0,.46,1,
