,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",SEA,Home,LAA,W,4.0,1.0,9.0,1-0,1.0,Tied,Hernandez,Weaver,Rodney,2:33,D,45909.0,1.03,1,
2,"Tuesday, Apr 7",SEA,Home,LAA,L,0.0,2.0,9.0,1-1,2.0,0.5,Wilson,Paxton,Street,2:13,N,26545.0,1.12,-1,
3,"Wednesday, Apr 8",SEA,Home,LAA,L,3.0,5.0,9.0,1-2,4.0,1.0,Shoemaker,Iwakuma,Street,2:48,N,25495.0,1.03,-2,
4,"Friday, Apr 10",SEA,@,OAK,L,0.0,12.0,9.0,1-3,5.0,1.5,Pomeranz,Walker,None,2:44,N,30114.0,1.01,-3,
5,"Saturday, Apr 11",SEA,@,OAK,W,5.0,4.0,11.0,2-3,3.0,0.5,Olson,Abad,Rodney,3:39,D,24355.0,1.02,1,
6,"Sunday, Apr 12",SEA,@,OAK,W,8.0,7.0,10.0,3-3,1.0,Tied,Rodney,Clippard,Medina,3:11,D,32282.0,1.03,2,
7,"Monday, Apr 13",SEA,@,LAD,L-wo,5.0,6.0,10.0,3-4,2.0,0.5,Garcia,Leone,None,3:04,N,42202.0,.95,-1,
8,"Tuesday, Apr 14",SEA,@,LAD,L-wo,5.0,6.0,9.0,3-5,3.0,1.5,Garcia,Rodney,None,3:40,N,43115.0,.92,-2,
9,"Wednesday, Apr 15",SEA,@,LAD,L,2.0,5.0,9.0,3-6,5.0,1.5,Anderson,Walker,None,2:53,N,51287.0,.86,-3,
10,"Friday, Apr 17",SEA,Home,TEX,L,1.0,3.0,9.0,3-7,5.0,2.0,Gallardo,Happ,Feliz,3:00,N,36606.0,.94,-4,
11,"Saturday, Apr 18",SEA,Home,TEX,W,3.0,1.0,9.0,4-7,5.0,1.5,Hernandez,Lewis,Rodney,3:00,N,43017.0,.93,1,
