,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 7",STL,Home,PIT,W,9.0,0.0,9.0,1-0,1.0,Tied,Wainwright,Brubaker,None,3:08,D,46256.0,.96,1,
2,"Saturday, Apr 9",STL,Home,PIT,W,6.0,2.0,9.0,2-0,1.0,Tied,Whitley,Keller,None,3:32,D,45025.0,1.04,2,
3,"Sunday, Apr 10",STL,Home,PIT,L,4.0,9.0,9.0,2-1,1.0,Tied,Yajure,Matz,None,3:08,D,40027.0,1.12,-1,
4,"Tuesday, Apr 12",STL,Home,KCR,W,6.0,5.0,9.0,3-1,1.0,Tied,Hicks,Lynch,Gallegos,2:36,N,40398.0,.97,1,
5,"Thursday, Apr 14",STL,@,MIL,L,1.0,5.0,9.0,3-2,2.0,0.5,Woodruff,Wainwright,None,3:04,D,42794.0,1.11,-1,
6,"Friday, Apr 15",STL,@,MIL,W,10.0,1.0,9.0,4-2,1.0,up 0.5,Mikolas,Peralta,None,3:10,N,26874.0,1.09,1,
7,"Saturday, Apr 16",STL,@,MIL,W,2.0,1.0,9.0,5-2,1.0,up 1.5,Matz,Houser,Gallegos,2:55,N,26356.0,1.11,2,
8,"Sunday, Apr 17",STL,@,MIL,L,5.0,6.0,9.0,5-3,1.0,up 0.5,Cousins,Hudson,Hader,3:51,D,23001.0,1.15,-1,
9,"Tuesday, Apr 19",STL,@,MIA,W,5.0,1.0,9.0,6-3,1.0,up 0.5,Wainwright,Luzardo,None,3:04,N,8475.0,1.07,1,
10,"Wednesday, Apr 20",STL,@,MIA,W,2.0,0.0,9.0,7-3,1.0,up 0.5,Cabrera,Bender,Gallegos,3:03,N,8655.0,1.07,2,
11,"Thursday, Apr 21",STL,@,MIA,L,0.0,5.0,9.0,7-4,1.0,Tied,Lopez,Hicks,None,2:43,N,9670.0,1.13,-1,
12,"Friday, Apr 22",STL,@,CIN,W,4.0,2.0,9.0,8-4,1.0,up 1.0,Matz,Greene,Gallegos,3:19,N,20470.0,1.12,1,
13,"Saturday, Apr 23",STL,@,CIN,W,5.0,0.0,9.0,9-4,1.0,up 1.0,Hudson,Mahle,None,3:13,D,28598.0,1.15,2,
14,"Sunday, Apr 24",STL,@,CIN,L,1.0,4.0,9.0,9-5,1.0,Tied,Lodolo,Wainwright,Sims,2:47,D,23124.0,1.17,-1,
15,"Monday, Apr 25",STL,Home,NYM,L,2.0,5.0,9.0,9-6,1.0,Tied,May,Gallegos,Díaz,3:00,N,35455.0,1.14,-2,
16,"Tuesday, Apr 26",STL,Home,NYM,L,0.0,3.0,9.0,9-7,2.0,1.0,Bassitt,Hicks,Díaz,3:32,N,32215.0,1.17,-3,
17,"Wednesday, Apr 27",STL,Home,NYM,W,10.0,5.0,9.0,10-7,2.0,1.0,Woodford,Carrasco,None,3:29,D,34822.0,1.10,1,
18,"Thursday, Apr 28",STL,Home,ARI,W,8.0,3.0,9.0,11-7,2.0,1.0,Hudson,Castellanos,None,3:01,N,33464.0,1.09,2,
19,"Friday, Apr 29",STL,Home,ARI,L,2.0,6.0,9.0,11-8,2.0,2.0,Bumgarner,Wainwright,None,3:24,N,40753.0,1.15,-1,
20,"Saturday, Apr 30",STL,Home,ARI,L,0.0,2.0,9.0,11-9,2.0,3.0,Kelly,Mikolas,Kennedy,2:38,D,40144.0,1.07,-2,
