,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Sunday, Apr 3",PIT,Home,STL,W,4.0,1.0,9.0,1-0,1.0,up 0.5,Liriano,Wainwright,None,3:02,D,39500.0,1.03,1,
2,"Tuesday, Apr 5",PIT,Home,STL,W-wo,6.0,5.0,11.0,2-0,1.0,Tied,Lobstein,Maness,None,3:27,N,26049.0,1.11,2,
3,"Wednesday, Apr 6",PIT,Home,STL,W,5.0,1.0,9.0,3-0,1.0,up 0.5,Nicasio,Leake,Melancon,3:08,N,14890.0,1.12,3,
4,"Friday, Apr 8",PIT,@,CIN,W,6.0,5.0,9.0,4-0,1.0,up 1.0,Vogelsong,Hoover,Melancon,3:24,N,17194.0,1.22,4,
5,"Saturday, Apr 9",PIT,@,CIN,L,1.0,5.0,9.0,4-1,1.0,Tied,Iglesias,Cole,None,3:00,D,22799.0,1.22,-1,
6,"Sunday, Apr 10",PIT,@,CIN,L-wo,1.0,2.0,9.0,4-2,3.0,1.0,Ohlendorf,Caminero,None,3:04,D,27207.0,1.21,-2,
7,"Monday, Apr 11",PIT,@,DET,W,7.0,4.0,9.0,5-2,2.0,1.0,Niese,Verlander,Melancon,3:17,D,26271.0,.91,1,
8,"Tuesday, Apr 12",PIT,@,DET,L,2.0,8.0,9.0,5-3,3.0,1.5,Sanchez,Nicasio,None,3:16,D,26489.0,.97,-1,
9,"Wednesday, Apr 13",PIT,Home,DET,L,3.0,7.0,9.0,5-4,3.0,2.5,Greene,Caminero,None,3:12,N,21175.0,.97,-2,
10,"Thursday, Apr 14",PIT,Home,DET,L,4.0,7.0,9.0,5-5,4.0,3.5,Zimmermann,Cole,Rodriguez,3:20,D,18751.0,.93,-3,
11,"Friday, Apr 15",PIT,Home,MIL,L,4.0,8.0,9.0,5-6,5.0,3.5,Nelson,Locke,None,3:30,N,24280.0,.99,-4,
12,"Saturday, Apr 16",PIT,Home,MIL,W,5.0,0.0,9.0,6-6,4.0,3.5,Niese,Jungmann,None,2:52,N,34957.0,.97,1,
13,"Sunday, Apr 17",PIT,Home,MIL,W,9.0,3.0,9.0,7-6,3.0,2.5,Nicasio,Davies,None,3:31,D,31124.0,.99,2,
14,"Tuesday, Apr 19",PIT,@,SDP,L,4.0,5.0,9.0,7-7,2.0,4.0,Rea,Liriano,Rodney,4:01,N,19449.0,1.00,-1,
15,"Wednesday, Apr 20",PIT,@,SDP,L,2.0,8.0,9.0,7-8,4.0,4.0,Pomeranz,Locke,None,2:59,N,20681.0,.89,-2,
16,"Thursday, Apr 21",PIT,@,SDP,W,11.0,1.0,9.0,8-8,3.0,4.0,Cole,Shields,None,3:15,N,20387.0,.86,1,
17,"Friday, Apr 22",PIT,@,ARI,W,8.0,7.0,9.0,9-8,2.0,4.0,Niese,Corbin,Melancon,3:12,N,27829.0,.93,2,
