,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",TEX,Home,CHC,L,4.0,12.0,9.0,0-1,3.0,2.0,Lester,Minor,None,3:07,D,48538.0,.92,-1,
2,"Saturday, Mar 30",TEX,Home,CHC,W,8.0,6.0,9.0,1-1,2.0,1.5,Kelley,Edwards,Leclerc,3:47,N,46238.0,.88,1,
3,"Sunday, Mar 31",TEX,Home,CHC,W-wo,11.0,10.0,9.0,2-1,2.0,1.5,Leclerc,Strop,None,3:46,D,36812.0,.92,2,
4,"Monday, Apr 1",TEX,Home,HOU,L,1.0,2.0,9.0,2-2,3.0,2.5,Peacock,Sampson,Osuna,2:39,N,18056.0,1.09,-1,
5,"Tuesday, Apr 2",TEX,Home,HOU,W,6.0,4.0,9.0,3-2,3.0,2.5,Kelley,Valdez,Leclerc,3:23,N,17907.0,1.02,1,
6,"Wednesday, Apr 3",TEX,Home,HOU,W,4.0,0.0,9.0,4-2,2.0,2.0,Minor,Cole,None,2:39,N,22265.0,1.05,2,
7,"Thursday, Apr 4",TEX,@,LAA,W,11.0,4.0,9.0,5-2,2.0,1.5,Springs,Harvey,None,3:49,N,42027.0,1.09,3,
8,"Friday, Apr 5",TEX,@,LAA,L,1.0,3.0,9.0,5-3,2.0,1.5,Anderson,Lynn,Allen,2:52,N,41089.0,1.11,-1,
9,"Saturday, Apr 6",TEX,@,LAA,L,1.0,5.0,9.0,5-4,2.0,2.5,Skaggs,Smyly,None,3:22,D,31747.0,1.14,-2,
10,"Sunday, Apr 7",TEX,@,LAA,L,2.0,7.0,9.0,5-5,2.0,3.5,Anderson,Miller,None,3:30,D,42076.0,1.11,-3,
11,"Tuesday, Apr 9",TEX,@,ARI,L-wo,4.0,5.0,9.0,5-6,4.0,5.0,Andriese,Leclerc,None,2:48,N,16620.0,.88,-4,
12,"Wednesday, Apr 10",TEX,@,ARI,W,5.0,2.0,9.0,6-6,4.0,5.0,Lynn,Chafin,Bird,3:35,N,15871.0,.83,1,
13,"Friday, Apr 12",TEX,Home,OAK,L,6.0,8.0,9.0,6-7,5.0,5.5,Trivino,Martin,Treinen,3:16,N,24817.0,.92,-1,
14,"Sunday, Apr 14",TEX,Home,OAK,W,8.0,7.0,9.0,7-7,5.0,4.0,Springs,Soria,Leclerc,3:05,D,26350.0,.87,1,
15,"Monday, Apr 15",TEX,Home,LAA,W,12.0,7.0,9.0,8-7,3.0,3.0,Dowdy,Bedrosian,Leclerc,3:26,N,18265.0,.91,2,
16,"Tuesday, Apr 16",TEX,Home,LAA,W,5.0,0.0,9.0,9-7,3.0,2.5,Minor,Barria,None,2:31,N,17704.0,1.00,3,
17,"Wednesday, Apr 17",TEX,Home,LAA,W,5.0,4.0,9.0,10-7,3.0,1.5,Lynn,Harvey,Leclerc,3:19,N,16691.0,1.08,4,
18,"Friday, Apr 19",TEX,Home,HOU,L,2.0,7.0,9.0,10-8,3.0,2.5,Verlander,Smyly,None,3:16,N,35649.0,1.18,-1,
19,"Saturday, Apr 20",TEX,Home,HOU,W,9.0,4.0,9.0,11-8,3.0,2.5,Kelley,Cole,None,2:51,N,39636.0,1.13,1,
20,"Sunday, Apr 21",TEX,Home,HOU,W,11.0,10.0,9.0,12-8,3.0,1.5,Miller,McHugh,Kelley,3:16,D,26225.0,1.20,2,
21,"Monday, Apr 22",TEX,@,OAK,L,1.0,6.0,9.0,12-9,3.0,2.0,Bassitt,Minor,None,2:48,N,8073.0,1.17,-1,
22,"Tuesday, Apr 23",TEX,@,OAK,L,5.0,11.0,9.0,12-10,3.0,2.0,Montas,Lynn,None,3:17,N,10496.0,1.18,-2,
23,"Wednesday, Apr 24",TEX,@,OAK,L-wo,5.0,6.0,9.0,12-11,3.0,2.5,Treinen,Martin,None,3:22,D,18610.0,1.14,-3,
24,"Thursday, Apr 25",TEX,@,SEA,L,2.0,14.0,9.0,12-12,4.0,3.0,Gonzales,Hearn,None,3:25,N,12649.0,1.14,-4,
25,"Friday, Apr 26",TEX,@,SEA,L-wo,4.0,5.0,11.0,12-13,4.0,4.0,Elias,Dowdy,None,4:06,N,21719.0,1.07,-5,
26,"Saturday, Apr 27",TEX,@,SEA,W,15.0,1.0,9.0,13-13,3.0,3.0,Minor,Leake,None,3:11,N,26495.0,1.05,1,
27,"Sunday, Apr 28",TEX,@,SEA,W,14.0,1.0,9.0,14-13,3.0,2.5,Lynn,Swanson,None,3:10,D,21513.0,1.14,2,
28,"Tuesday, Apr 30",TEX,Home,PIT,L,4.0,6.0,11.0,14-14,3.0,3.0,Crick,Chavez,Vazquez,4:14,N,18641.0,.99,-1,
29,"Wednesday, May 1",TEX,Home,PIT,L,5.0,7.0,9.0,14-15,3.0,3.0,Taillon,Miller,Vazquez,3:10,D,23562.0,.95,-2,
30,"Friday, May 3",TEX,Home,TOR,L,0.0,1.0,12.0,14-16,3.0,3.0,Hudson,Jurado,Giles,4:00,N,26179.0,.94,-3,
31,"Saturday, May 4",TEX,Home,TOR,W,8.0,5.0,9.0,15-16,3.0,3.0,Lynn,Pannone,Kelley,2:59,N,31787.0,.88,1,
32,"Sunday, May 5",TEX,Home,TOR,W,10.0,2.0,9.0,16-16,3.0,3.0,Dowdy,Buchholz,None,2:50,D,30934.0,.96,2,
33,"Tuesday, May 7",TEX,@,PIT,L,4.0,5.0,9.0,16-17,3.0,3.5,Feliz,Sampson,Vazquez,2:50,N,13032.0,.99,-1,
34,"Wednesday, May 8",TEX,@,PIT,W,9.0,6.0,9.0,17-17,3.0,3.5,Jurado,Lyons,Martin,3:18,D,13905.0,.92,1,
