,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 29",LAD,Home,SFG,L,0.0,1.0,9.0,0-1,3.0,1.0,Blach,Kershaw,Strickland,2:55,D,53595.0,1.12,-1,
2,"Friday, Mar 30",LAD,Home,SFG,L,0.0,1.0,9.0,0-2,3.0,2.0,Watson,Jansen,Strickland,2:23,N,53478.0,1.01,-2,
3,"Saturday, Mar 31",LAD,Home,SFG,W,5.0,0.0,9.0,1-2,3.0,1.0,Maeda,Holland,None,2:43,N,45938.0,.99,1,
4,"Sunday, Apr 1",LAD,Home,SFG,W,9.0,0.0,9.0,2-2,2.0,0.5,Hill,Stratton,None,2:47,N,41866.0,1.05,2,
5,"Monday, Apr 2",LAD,@,ARI,L-wo,7.0,8.0,15.0,2-3,4.0,1.5,Salas,Font,None,5:46,N,21735.0,1.08,-1,
6,"Tuesday, Apr 3",LAD,@,ARI,L,1.0,6.0,9.0,2-4,4.0,2.5,Godley,Kershaw,None,2:48,N,27574.0,1.01,-2,
7,"Wednesday, Apr 4",LAD,@,ARI,L,0.0,3.0,9.0,2-5,4.0,3.5,Corbin,Wood,Boxberger,2:25,D,25754.0,1.02,-3,
8,"Saturday, Apr 7",LAD,@,SFG,L-wo,5.0,7.0,14.0,2-6,4.0,4.0,Gomez,Font,None,5:16,D,42308.0,.90,-4,
9,"Sunday, Apr 8",LAD,@,SFG,W,2.0,1.0,10.0,3-6,4.0,4.0,Fields,Johnson,Jansen,3:04,D,42374.0,.90,1,
10,"Tuesday, Apr 10",LAD,Home,OAK,W,4.0,0.0,9.0,4-6,3.0,3.5,Ryu,Manaea,Jansen,2:49,N,41243.0,.81,2,
11,"Wednesday, Apr 11",LAD,Home,OAK,L,6.0,16.0,9.0,4-7,4.0,4.5,Mengden,Wood,None,3:50,N,49394.0,.82,-1,
12,"Friday, Apr 13",LAD,Home,ARI,L,7.0,8.0,9.0,4-8,4.0,5.5,Greinke,Maeda,Boxberger,3:30,N,43791.0,.96,-2,
13,"Saturday, Apr 14",LAD,Home,ARI,L,1.0,9.0,9.0,4-9,5.0,6.5,McFarland,Hill,None,3:10,N,44306.0,.85,-3,
14,"Sunday, Apr 15",LAD,Home,ARI,W,7.0,2.0,9.0,5-9,5.0,5.5,Kershaw,Godley,None,3:09,D,47527.0,.81,1,
15,"Monday, Apr 16",LAD,@,SDP,W,10.0,3.0,9.0,6-9,3.0,5.0,Ryu,Erlin,None,2:50,N,23082.0,.79,2,
16,"Tuesday, Apr 17",LAD,@,SDP,W,7.0,3.0,12.0,7-9,3.0,5.0,Alexander,Webb,None,4:12,N,22959.0,.83,3,
