,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Jul 24",TBR,Home,TOR,L,4.0,6.0,9.0,0-1,4.0,1.0,Romano,Morton,Giles,3:27,N,,1.16,-1,
2,"Saturday, Jul 25",TBR,Home,TOR,W,4.0,1.0,9.0,1-1,1.0,Tied,Anderson,Gaviglio,Drake,2:47,D,,1.15,1,
3,"Sunday, Jul 26",TBR,Home,TOR,W-wo,6.0,5.0,10.0,2-1,1.0,Tied,Roe,Yamaguchi,None,3:55,D,,1.19,2,
4,"Monday, Jul 27",TBR,Home,ATL,W,14.0,5.0,9.0,3-1,1.0,up 0.5,Castillo,Foltynewicz,None,3:03,N,,1.10,3,
5,"Tuesday, Jul 28",TBR,Home,ATL,W,5.0,2.0,9.0,4-1,1.0,up 1.0,Fairbanks,Wright,Drake,3:03,N,,1.08,4,
6,"Wednesday, Jul 29",TBR,@,ATL,L,4.0,7.0,9.0,4-2,1.0,Tied,O'Day,Drake,Melancon,3:22,N,,1.06,-1,
7,"Thursday, Jul 30",TBR,@,ATL,L,1.0,2.0,9.0,4-3,2.0,1.0,Fried,Yarbrough,Melancon,2:40,N,,1.13,-2,
8,"Friday, Jul 31",TBR,@,BAL,L,3.0,6.0,9.0,4-4,2.0,2.0,Fry,Fairbanks,Sulser,3:36,N,,1.25,-3,
9,"Saturday, Aug 1",TBR,@,BAL,L-wo,4.0,5.0,11.0,4-5,3.0,3.0,Lakins,Drake,None,3:50,N,,1.24,-4,
10,"Sunday, Aug 2",TBR,@,BAL,L,1.0,5.0,9.0,4-6,4.0,4.0,Phillips,Beeks,Sulser,2:56,D,,1.23,-5,
11,"Tuesday, Aug 4",TBR,Home,BOS,W,5.0,1.0,9.0,5-6,3.0,4.0,Morton,Eovaldi,Anderson,3:14,N,,1.18,1,
12,"Wednesday, Aug 5",TBR,Home,BOS,L,0.0,5.0,9.0,5-7,4.0,4.5,Perez,Yarbrough,None,3:05,N,,1.21,-1,
13,"Friday, Aug 7",TBR,Home,NYY,W,1.0,0.0,9.0,6-7,2.0,3.0,Roe,Ottavino,None,2:52,N,,1.21,1,
14,"Saturday, Aug 8 (1)",TBR,Home,NYY,L,4.0,8.0,7.0,6-8,3.0,3.0,Green,Glasnow,None,2:52,D,,1.26,-1,2020-08-06 (Schedule change (Covid); (Game2))
15,"Saturday, Aug 8 (2)",TBR,Home,NYY,W,5.0,3.0,7.0,7-8,3.0,3.0,Fairbanks,King,Anderson,2:47,D,,1.23,1,
16,"Sunday, Aug 9",TBR,Home,NYY,W-wo,4.0,3.0,9.0,8-8,3.0,2.0,Thompson,Britton,None,3:08,D,,1.26,2,
17,"Monday, Aug 10",TBR,@,BOS,W,8.0,7.0,9.0,9-8,2.0,1.5,Loup,Springs,Kittredge,4:24,N,,1.34,3,
18,"Tuesday, Aug 11",TBR,@,BOS,W,8.0,2.0,9.0,10-8,2.0,1.5,Curtiss,Perez,None,3:25,N,,1.33,4,
19,"Wednesday, Aug 12",TBR,@,BOS,W,9.0,5.0,9.0,11-8,2.0,1.5,Snell,Godley,None,2:58,N,,1.32,5,
20,"Thursday, Aug 13",TBR,@,BOS,W,17.0,8.0,9.0,12-8,2.0,1.0,Beeks,Hart,Banda,3:44,D,,1.28,6,
21,"Friday, Aug 14",TBR,@,TOR,L,4.0,12.0,9.0,12-9,2.0,2.0,Font,Thompson,None,3:09,N,,1.26,-1,2020-08-14 (Played at Buffalo)
22,"Saturday, Aug 15",TBR,@,TOR,W,3.0,2.0,9.0,13-9,2.0,2.0,Loup,Romano,Anderson,3:37,D,,1.35,1,2020-08-15 (Played at Buffalo)
23,"Sunday, Aug 16",TBR,@,TOR,W,7.0,5.0,8.0,14-9,2.0,2.0,Loup,Font,Slegers,2:54,D,,1.26,2,2020-08-16 (Played at Buffalo)
