,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",STL,@,MIL,L,4.0,5.0,9.0,0-1,4.0,1.0,Chacin,Mikolas,Hader,2:36,D,45304.0,1.10,-1,
2,"Friday, Mar 29",STL,@,MIL,W,9.0,5.0,9.0,1-1,3.0,0.5,Gant,Williams,None,3:41,N,30157.0,1.01,1,
3,"Saturday, Mar 30",STL,@,MIL,L,2.0,4.0,9.0,1-2,4.0,1.0,Woodruff,Hudson,Hader,3:07,N,36655.0,1.05,-1,
4,"Sunday, Mar 31",STL,@,MIL,L-wo,4.0,5.0,9.0,1-3,5.0,2.0,Barnes,Hicks,None,2:54,D,35042.0,1.03,-2,
5,"Monday, Apr 1",STL,@,PIT,W,6.0,5.0,11.0,2-3,2.0,2.0,Hicks,Brault,Gant,4:50,D,37336.0,.96,1,
6,"Wednesday, Apr 3",STL,@,PIT,W,5.0,4.0,10.0,3-3,2.0,2.5,Gant,Burdi,Hudson,3:30,N,23954.0,1.04,2,
7,"Friday, Apr 5",STL,Home,SDP,L,3.0,5.0,9.0,3-4,3.0,3.5,Stock,Reyes,Yates,2:54,D,46615.0,.95,-1,2019-04-04 (Rain)
8,"Saturday, Apr 6",STL,Home,SDP,L,4.0,6.0,9.0,3-5,3.0,3.5,Wisler,Miller,Yates,3:37,D,44492.0,.93,-2,
9,"Sunday, Apr 7",STL,Home,SDP,W,4.0,1.0,9.0,4-5,3.0,3.5,Wainwright,Strahm,Hicks,3:08,D,44340.0,.89,1,
10,"Monday, Apr 8",STL,Home,LAD,W,4.0,3.0,9.0,5-5,3.0,2.5,Mikolas,Kelly,Hicks,2:41,N,35858.0,.91,2,
11,"Tuesday, Apr 9",STL,Home,LAD,W,4.0,0.0,9.0,6-5,2.0,1.5,Brebbia,Stripling,None,3:17,N,36353.0,.98,3,
12,"Wednesday, Apr 10",STL,Home,LAD,W,7.0,2.0,9.0,7-5,2.0,0.5,Flaherty,Maeda,None,2:52,N,36244.0,1.03,4,
