,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Mar 31",MIL,Home,ATL,W,2.0,0.0,9.0,1-0,1.0,Tied,Gallardo,Teheran,Rodriguez,2:45,D,45691.0,.98,1,
2,"Tuesday, Apr 1",MIL,Home,ATL,L,2.0,5.0,9.0,1-1,3.0,0.5,Wood,Lohse,Kimbrel,2:34,N,21503.0,.97,-1,
3,"Wednesday, Apr 2",MIL,Home,ATL,L,0.0,1.0,9.0,1-2,4.0,1.5,Harang,Garza,Kimbrel,2:36,D,21712.0,.94,-2,
4,"Friday, Apr 4",MIL,@,BOS,W,6.0,2.0,9.0,2-2,2.0,1.0,Kintzler,Mujica,None,3:19,D,36728.0,.86,1,
5,"Saturday, Apr 5",MIL,@,BOS,W,7.0,6.0,11.0,3-2,1.0,Tied,Thornburg,Badenhop,Rodriguez,4:23,N,35729.0,.95,2,
6,"Sunday, Apr 6",MIL,@,BOS,W,4.0,0.0,9.0,4-2,1.0,Tied,Gallardo,Lester,None,2:57,D,35958.0,.93,3,
7,"Tuesday, Apr 8",MIL,@,PHI,W,10.0,4.0,9.0,5-2,1.0,Tied,Lohse,Kendrick,None,3:32,D,45061.0,1.03,4,2014-04-07 (Rain)
8,"Wednesday, Apr 9",MIL,@,PHI,W,9.0,4.0,9.0,6-2,1.0,up 1.0,Thornburg,Bastardo,None,3:24,N,31168.0,1.06,5,
9,"Thursday, Apr 10",MIL,@,PHI,W,6.0,2.0,9.0,7-2,1.0,up 1.0,Estrada,Lee,None,2:48,N,25492.0,1.09,6,
10,"Friday, Apr 11",MIL,Home,PIT,W,4.0,2.0,9.0,8-2,1.0,up 2.0,Peralta,Liriano,Rodriguez,2:41,N,27469.0,1.36,7,
11,"Saturday, Apr 12",MIL,Home,PIT,W,3.0,2.0,9.0,9-2,1.0,up 3.0,Henderson,Melancon,Rodriguez,2:53,N,42828.0,1.40,8,
12,"Sunday, Apr 13",MIL,Home,PIT,W,4.0,1.0,9.0,10-2,1.0,up 3.0,Lohse,Morton,Smith,2:11,D,32152.0,1.41,9,
13,"Monday, Apr 14",MIL,Home,STL,L,0.0,4.0,9.0,10-3,1.0,up 2.0,Lynn,Garza,None,2:48,N,27090.0,1.47,-1,
14,"Tuesday, Apr 15",MIL,Home,STL,L,1.0,6.0,9.0,10-4,1.0,up 1.0,Miller,Estrada,None,2:41,N,27470.0,1.38,-2,
15,"Wednesday, Apr 16",MIL,Home,STL,W,5.0,1.0,9.0,11-4,1.0,up 2.0,Peralta,Kelly,None,2:56,D,26668.0,1.39,1,
16,"Thursday, Apr 17",MIL,@,PIT,L,2.0,11.0,9.0,11-5,1.0,up 1.0,Volquez,Wooten,None,3:06,N,17584.0,1.36,-1,
17,"Friday, Apr 18",MIL,@,PIT,W,5.0,3.0,9.0,12-5,1.0,up 2.0,Lohse,Morton,Rodriguez,3:07,N,31564.0,1.37,1,
18,"Saturday, Apr 19",MIL,@,PIT,W,8.0,7.0,9.0,13-5,1.0,up 2.0,Henderson,Grilli,Rodriguez,3:04,N,32490.0,1.39,2,
19,"Sunday, Apr 20",MIL,@,PIT,W,3.0,2.0,14.0,14-5,1.0,up 3.0,Duke,Gomez,Rodriguez,4:21,D,21761.0,1.39,3,
20,"Monday, Apr 21",MIL,Home,SDP,W,4.0,3.0,9.0,15-5,1.0,up 4.0,Peralta,Cashner,Rodriguez,2:47,N,25408.0,1.18,4,
21,"Tuesday, Apr 22",MIL,Home,SDP,L,1.0,2.0,12.0,15-6,1.0,up 3.0,Roach,Figaro,Street,4:04,N,25815.0,1.24,-1,
22,"Wednesday, Apr 23",MIL,Home,SDP,W,5.0,2.0,9.0,16-6,1.0,up 4.0,Lohse,Ross,Rodriguez,2:38,N,28095.0,1.22,1,
