,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Apr 8",PHI,Home,OAK,W,9.0,5.0,9.0,1-0,2.0,0.5,Nola,Montas,None,3:14,D,44232.0,.92,1.0,
2,"Saturday, Apr 9",PHI,Home,OAK,W,4.0,2.0,9.0,2-0,2.0,0.5,Gibson,Irvin,Knebel,2:37,D,41622.0,.93,2.0,
3,"Sunday, Apr 10",PHI,Home,OAK,L,1.0,4.0,9.0,2-1,2.0,0.5,Jefferies,Falter,None,2:57,D,33507.0,1.02,-1.0,
4,"Monday, Apr 11",PHI,Home,NYM,W,5.0,4.0,9.0,3-1,1.0,up 0.5,Dominguez,Lugo,Hand,3:05,N,22317.0,1.04,1.0,
5,"Tuesday, Apr 12",PHI,Home,NYM,L,0.0,2.0,9.0,3-2,2.0,0.5,Megill,Wheeler,Díaz,3:12,N,26045.0,1.13,-1.0,
6,"Wednesday, Apr 13",PHI,Home,NYM,L,6.0,9.0,9.0,3-3,2.0,1.5,Scherzer,Nola,None,4:04,D,31190.0,1.05,-2.0,
7,"Thursday, Apr 14",PHI,@,MIA,L,3.0,4.0,9.0,3-4,2.0,2.0,Alcantara,Gibson,Bender,3:23,N,31184.0,.99,-3.0,
8,"Friday, Apr 15",PHI,@,MIA,L,1.0,7.0,9.0,3-5,5.0,3.0,Lopez,Eflin,None,3:15,N,11990.0,.94,-4.0,
9,"Saturday, Apr 16",PHI,@,MIA,W,10.0,3.0,9.0,4-5,3.0,2.0,Suarez,Rogers,None,3:23,N,13412.0,.90,1.0,
10,"Sunday, Apr 17",PHI,@,MIA,L,3.0,11.0,9.0,4-6,4.0,3.0,Hernandez,Wheeler,None,3:32,D,11476.0,.93,-1.0,
11,"Monday, Apr 18",PHI,@,COL,L,1.0,4.0,9.0,4-7,4.0,3.5,Kuhl,Nola,Colome,2:53,N,20403.0,.90,-2.0,
12,"Tuesday, Apr 19",PHI,@,COL,L,5.0,6.0,9.0,4-8,5.0,5.0,Lawrence,Dominguez,Bard,3:02,N,23800.0,.82,-3.0,
13,"Wednesday, Apr 20",PHI,@,COL,W,9.0,6.0,9.0,5-8,4.0,4.0,Hand,Chacin,Knebel,3:09,D,21490.0,.75,1.0,
14,"Friday, Apr 22",PHI,Home,MIL,W,4.0,2.0,9.0,6-8,3.0,4.5,Nelson,Ashby,Knebel,3:20,N,29285.0,.81,2.0,
15,"Saturday, Apr 23",PHI,Home,MIL,L,3.0,5.0,9.0,6-9,4.0,4.5,Houser,Wheeler,Hader,2:57,D,30612.0,.86,-1.0,
16,"Sunday, Apr 24",PHI,Home,MIL,L,0.0,1.0,9.0,6-10,4.0,5.5,Williams,Knebel,Hader,2:49,N,26175.0,.82,-2.0,
17,"Monday, Apr 25",PHI,Home,COL,W,8.0,2.0,9.0,7-10,3.0,5.5,Gibson,Freeland,None,3:09,N,20130.0,.73,1.0,
18,"Tuesday, Apr 26",PHI,Home,COL,W,10.0,3.0,9.0,8-10,3.0,5.5,Eflin,Marquez,None,3:19,N,22300.0,.80,2.0,
19,"Wednesday, Apr 27",PHI,Home,COL,W,7.0,3.0,9.0,9-10,3.0,4.5,Suarez,Feltner,None,3:20,N,20127.0,.84,3.0,
20,"Thursday, Apr 28",PHI,Home,COL,W,7.0,1.0,9.0,10-10,3.0,4.0,Wheeler,Gomber,None,3:08,D,20098.0,.90,4.0,
21,"Friday, Apr 29",PHI,@,NYM,L,0.0,3.0,9.0,10-11,3.0,5.0,Megill,Nola,Díaz,3:18,N,32416.0,1.03,-1.0,
22,"Saturday, Apr 30",PHI,@,NYM,W,4.0,1.0,9.0,11-11,3.0,4.0,Norwood,Ottavino,Knebel,3:48,N,40036.0,.94,1.0,
23,"Sunday, May 1",PHI,@,NYM,L,6.0,10.0,9.0,11-12,3.0,5.0,Scherzer,Eflin,None,3:20,N,30608.0,1.01,-1.0,
24,"Tuesday, May 3",PHI,Home,TEX,L,4.0,6.0,9.0,11-13,3.0,6.0,Burke,Suarez,Barlow,3:05,N,27788.0,.79,-2.0,
25,"Wednesday, May 4",PHI,Home,TEX,L,1.0,2.0,10.0,11-14,3.0,6.0,Bush,Hand,Barlow,3:14,N,21315.0,.76,-3.0,
26,"Thursday, May 5",PHI,Home,NYM,L,7.0,8.0,9.0,11-15,4.0,7.0,Medina,Knebel,Díaz,3:15,N,24040.0,.86,-4.0,
27,"Sunday, May 8 (1)",PHI,Home,NYM,W,3.0,2.0,9.0,12-15,4.0,7.0,Gibson,Scherzer,Knebel,2:58,D,,.75,1.0,
28,"Sunday, May 8 (2)",PHI,Home,NYM,L,1.0,6.0,9.0,12-16,4.0,7.0,Bassitt,Sanchez,None,3:15,D,37133.0,.81,-1.0,
29,"Monday, May 9",PHI,@,SEA,W,9.0,0.0,9.0,13-16,3.0,6.5,Suarez,Flexen,None,3:01,N,15881.0,.66,1.0,
30,"Tuesday, May 10",PHI,@,SEA,L,4.0,5.0,9.0,13-17,3.0,7.5,Ray,Nola,Sewald,3:36,N,16422.0,.73,-1.0,
31,"Wednesday, May 11",PHI,@,SEA,W,4.0,2.0,9.0,14-17,3.0,6.5,Dominguez,Gilbert,Knebel,3:11,D,16387.0,.67,1.0,
32,"Thursday, May 12",PHI,@,LAD,W,9.0,7.0,9.0,15-17,2.0,6.5,Bellatti,Hudson,Knebel,3:29,N,46539.0,.78,2.0,
33,"Friday, May 13",PHI,@,LAD,W,12.0,10.0,10.0,16-17,2.0,5.5,Familia,Graterol,Morales,4:18,N,50712.0,.85,3.0,
34,"Saturday, May 14",PHI,@,LAD,W,8.0,3.0,9.0,17-17,2.0,5.5,Suarez,Urias,None,2:38,N,50279.0,.90,4.0,
35,"Sunday, May 15",PHI,@,LAD,L-wo,4.0,5.0,9.0,17-18,2.0,5.5,Greene,Knebel,None,3:33,D,51869.0,.98,-1.0,
36,"Tuesday, May 17",PHI,Home,SDP,L,0.0,3.0,9.0,17-19,2.0,6.0,Clevinger,Eflin,Rogers,2:53,N,29200.0,.92,-2.0,
37,"Wednesday, May 18",PHI,Home,SDP,W,3.0,0.0,9.0,18-19,2.0,6.0,Wheeler,Snell,Knebel,2:44,N,27655.0,.87,1.0,
38,"Thursday, May 19",PHI,Home,SDP,L,0.0,2.0,9.0,18-20,2.0,7.0,Darvish,Gibson,Rogers,3:31,D,30146.0,.91,-1.0,
39,"Friday, May 20",PHI,Home,LAD,L,1.0,4.0,9.0,18-21,2.0,7.5,Urias,Suarez,Kimbrel,3:44,N,30025.0,.85,-2.0,
40,"Saturday, May 21",PHI,Home,LAD,L,4.0,7.0,9.0,18-22,3.0,8.0,Hudson,Alvarado,Kimbrel,3:57,N,32068.0,.73,-3.0,
41,"Sunday, May 22",PHI,Home,LAD,W-wo,4.0,3.0,10.0,19-22,2.0,8.0,Knebel,Phillips,None,3:29,D,34021.0,.67,1.0,
42,"Monday, May 23",PHI,@,ATL,W,7.0,3.0,9.0,20-22,2.0,8.0,Wheeler,Davidson,None,3:37,N,41762.0,.76,2.0,
43,"Tuesday, May 24",PHI,@,ATL,L-wo,5.0,6.0,9.0,20-23,2.0,8.0,Jansen,Nelson,None,3:58,N,32274.0,.79,-1.0,
44,"Wednesday, May 25",PHI,@,ATL,L,4.0,8.0,9.0,20-24,3.0,8.0,Strider,Suarez,None,3:30,N,29339.0,.74,-2.0,
45,"Thursday, May 26",PHI,@,ATL,W,4.0,1.0,9.0,21-24,2.0,7.5,Nola,Wright,None,2:43,N,33188.0,.70,1.0,
46,"Friday, May 27",PHI,@,NYM,L,6.0,8.0,9.0,21-25,3.0,8.5,Carrasco,Falter,Díaz,3:41,N,30175.0,.87,-1.0,
