,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",TOR,@,NYY,W,6.0,1.0,9.0,1-0,1.0,Tied,Hutchison,Tanaka,None,2:59,D,48469.0,1.07,1,
2,"Wednesday, Apr 8",TOR,@,NYY,L,3.0,4.0,9.0,1-1,2.0,0.5,Betances,Loup,Miller,2:56,N,31020.0,1.13,-1,
3,"Thursday, Apr 9",TOR,@,NYY,W,6.0,3.0,9.0,2-1,1.0,Tied,Norris,Sabathia,Castro,2:52,N,32152.0,1.03,1,
4,"Friday, Apr 10",TOR,@,BAL,W,12.0,5.0,9.0,3-1,1.0,Tied,Buehrle,Norris,None,2:45,D,45936.0,1.14,2,
5,"Saturday, Apr 11",TOR,@,BAL,L,1.0,7.0,9.0,3-2,2.0,1.0,Jimenez,Sanchez,None,2:34,N,38897.0,1.22,-1,
6,"Sunday, Apr 12",TOR,@,BAL,W,10.0,7.0,9.0,4-2,1.0,Tied,Loup,Tillman,Castro,3:17,D,32522.0,1.13,1,
7,"Monday, Apr 13",TOR,Home,TBR,L,1.0,2.0,9.0,4-3,2.0,1.0,Odorizzi,Dickey,Boxberger,2:30,N,48414.0,1.16,-1,
8,"Tuesday, Apr 14",TOR,Home,TBR,L,2.0,3.0,9.0,4-4,3.0,2.0,Geltz,Castro,Jepsen,3:06,N,17264.0,1.12,-2,
9,"Wednesday, Apr 15",TOR,Home,TBR,W,12.0,7.0,9.0,5-4,2.0,1.0,Buehrle,Ramirez,None,3:02,N,15086.0,1.05,1,
10,"Thursday, Apr 16",TOR,Home,TBR,L,2.0,4.0,9.0,5-5,4.0,1.5,Archer,Sanchez,Boxberger,3:00,N,14433.0,1.11,-1,
11,"Friday, Apr 17",TOR,Home,ATL,L,7.0,8.0,9.0,5-6,4.0,2.5,Martin,Cecil,Grilli,3:09,N,21397.0,.92,-2,
12,"Saturday, Apr 18",TOR,Home,ATL,W-wo,6.0,5.0,10.0,6-6,3.0,1.5,Cecil,Marimon,None,2:41,D,34743.0,.90,1,
13,"Sunday, Apr 19",TOR,Home,ATL,L,2.0,5.0,9.0,6-7,4.0,1.5,Miller,Norris,Grilli,2:41,D,44794.0,.91,-1,
14,"Tuesday, Apr 21",TOR,Home,BAL,W,13.0,6.0,9.0,7-7,2.0,2.0,Buehrle,Norris,None,2:53,N,14184.0,1.03,1,
15,"Wednesday, Apr 22",TOR,Home,BAL,W,4.0,2.0,9.0,8-7,2.0,1.0,Sanchez,Jimenez,Castro,2:36,N,15606.0,1.04,2,
16,"Thursday, Apr 23",TOR,Home,BAL,W,7.0,6.0,9.0,9-7,1.0,Tied,Hutchison,Tillman,Castro,2:36,N,18581.0,1.06,3,
17,"Friday, Apr 24",TOR,@,TBR,L,3.0,12.0,9.0,9-8,3.0,1.0,Dominguez,Dickey,Andriese,2:29,N,11897.0,1.12,-1,
18,"Saturday, Apr 25",TOR,@,TBR,L,2.0,4.0,9.0,9-9,4.0,1.0,Frieri,Cecil,Boxberger,2:31,N,19772.0,1.13,-2,
19,"Sunday, Apr 26",TOR,@,TBR,L,1.0,5.0,9.0,9-10,4.0,2.0,Archer,Buehrle,None,2:23,D,21107.0,1.11,-3,
20,"Monday, Apr 27",TOR,@,BOS,L-wo,5.0,6.0,9.0,9-11,5.0,3.0,Uehara,Castro,None,2:48,N,34739.0,1.02,-4,
21,"Tuesday, Apr 28",TOR,@,BOS,W,11.0,8.0,9.0,10-11,4.0,3.0,Estrada,Buchholz,Cecil,4:01,N,33920.0,.97,1,
22,"Wednesday, Apr 29",TOR,@,BOS,L,1.0,4.0,9.0,10-12,5.0,3.0,Porcello,Dickey,Uehara,2:43,N,34220.0,1.02,-1,
23,"Thursday, Apr 30",TOR,@,CLE,W,5.0,1.0,9.0,11-12,5.0,2.5,Francis,House,None,2:46,N,9798.0,.84,1,
24,"Friday, May 1",TOR,@,CLE,L,4.0,9.0,9.0,11-13,5.0,3.5,Carrasco,Buehrle,None,2:37,N,15088.0,.88,-1,
25,"Saturday, May 2",TOR,@,CLE,W,11.0,4.0,9.0,12-13,5.0,3.5,Sanchez,Kluber,None,3:23,D,18008.0,.85,1,
26,"Sunday, May 3",TOR,@,CLE,L,7.0,10.0,9.0,12-14,5.0,4.5,Rzepczynski,Francis,None,3:06,D,16128.0,.89,-1,
27,"Monday, May 4",TOR,Home,NYY,W,3.0,1.0,9.0,13-14,4.0,3.5,Dickey,Martin,Cecil,2:18,N,19217.0,1.02,1,
