,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 1",PIT,@,CHC,W,5.0,3.0,9.0,1-0,1.0,Tied,Howard,Hendricks,Rodriguez,4:00,D,10343.0,1.06,1.0,
2,"Saturday, Apr 3",PIT,@,CHC,L,1.0,5.0,9.0,1-1,1.0,Tied,Arrieta,Anderson,None,3:08,D,10343.0,1.12,-1.0,
3,"Sunday, Apr 4",PIT,@,CHC,L,3.0,4.0,9.0,1-2,3.0,1.0,Davies,Keller,Kimbrel,3:09,D,10343.0,1.07,-2.0,
4,"Monday, Apr 5",PIT,@,CIN,L,3.0,5.0,9.0,1-3,4.0,2.0,Doolittle,Howard,Garrett,3:18,N,9097.0,1.05,-3.0,
5,"Tuesday, Apr 6",PIT,@,CIN,L,1.0,14.0,9.0,1-4,5.0,3.0,Miley,Cahill,None,2:35,N,11093.0,.97,-4.0,
6,"Wednesday, Apr 7",PIT,@,CIN,L,4.0,11.0,9.0,1-5,5.0,4.0,Castillo,Kuhl,None,2:35,D,11463.0,.90,-5.0,
7,"Thursday, Apr 8",PIT,Home,CHC,L,2.0,4.0,9.0,1-6,5.0,4.5,Arrieta,Anderson,Kimbrel,3:15,D,7749.0,.85,-6.0,
8,"Saturday, Apr 10",PIT,Home,CHC,W,8.0,2.0,9.0,2-6,5.0,4.0,Keller,Davies,None,3:07,N,7052.0,.75,1.0,
9,"Sunday, Apr 11",PIT,Home,CHC,W,7.0,1.0,9.0,3-6,5.0,3.0,Brubaker,Williams,None,3:02,D,6851.0,.86,2.0,
10,"Monday, Apr 12",PIT,Home,SDP,L,2.0,6.0,9.0,3-7,5.0,4.0,Darvish,Oviedo,None,3:04,N,4068.0,.83,-1.0,
11,"Tuesday, Apr 13",PIT,Home,SDP,W,8.0,4.0,9.0,4-7,5.0,3.0,Stratton,Crismatt,None,4:07,N,4814.0,.76,1.0,
12,"Wednesday, Apr 14",PIT,Home,SDP,W,5.0,1.0,9.0,5-7,4.0,2.0,Anderson,Musgrove,None,3:27,N,5228.0,.80,2.0,
13,"Thursday, Apr 15",PIT,Home,SDP,L,3.0,8.0,9.0,5-8,5.0,2.5,Paddack,Keller,Stammen,3:15,D,4023.0,.90,-1.0,
