,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Tuesday, Apr 4",DET,@,CHW,W,6.0,3.0,9.0,1-0,2.0,0.5,Verlander,Quintana,Rodriguez,3:30,D,36534.0,1.05,1,2017-04-03 (Rain)
2,"Thursday, Apr 6",DET,@,CHW,L,2.0,11.0,9.0,1-1,3.0,1.5,Shields,Boyd,None,3:31,D,10842.0,1.08,-1,
3,"Friday, Apr 7",DET,Home,BOS,W,6.0,5.0,9.0,2-1,3.0,1.5,Rodriguez,Hembree,None,3:35,D,45013.0,.94,1,
4,"Saturday, Apr 8",DET,Home,BOS,W,4.0,1.0,9.0,3-1,2.0,0.5,Zimmermann,Rodriguez,Wilson,3:05,D,32622.0,.96,2,
5,"Sunday, Apr 9",DET,Home,BOS,L,5.0,7.0,9.0,3-2,2.0,1.5,Barnes,Rondon,Kimbrel,3:27,D,33662.0,1.03,-1,
6,"Monday, Apr 10",DET,Home,BOS,W,2.0,1.0,9.0,4-2,2.0,1.0,Wilson,Sale,Rodriguez,2:44,D,24672.0,.99,1,
7,"Tuesday, Apr 11",DET,Home,MIN,W,2.0,1.0,9.0,5-2,1.0,Tied,Boyd,Santiago,Rodriguez,2:39,D,21237.0,1.19,2,
8,"Wednesday, Apr 12",DET,Home,MIN,W,5.0,3.0,9.0,6-2,1.0,up 1.0,Fulmer,Gibson,Wilson,2:48,D,23738.0,1.24,3,
9,"Thursday, Apr 13",DET,Home,MIN,L,5.0,11.0,9.0,6-3,1.0,Tied,Hughes,Zimmermann,Haley,3:31,D,22573.0,1.26,-1,
10,"Friday, Apr 14",DET,@,CLE,W,7.0,6.0,9.0,7-3,1.0,up 1.0,Norris,Bauer,Rodriguez,4:00,N,25423.0,1.21,1,
11,"Saturday, Apr 15",DET,@,CLE,L,6.0,13.0,9.0,7-4,1.0,Tied,Kluber,Verlander,None,3:36,D,26691.0,1.25,-1,
12,"Sunday, Apr 16",DET,@,CLE,W,4.0,1.0,9.0,8-4,1.0,up 1.0,Boyd,Carrasco,Rodriguez,3:15,D,17739.0,1.20,1,
13,"Tuesday, Apr 18",DET,@,TBR,L,1.0,5.0,9.0,8-5,1.0,up 1.0,Andriese,Fulmer,None,3:19,N,16265.0,1.12,-1,
14,"Wednesday, Apr 19",DET,@,TBR,L-wo,7.0,8.0,9.0,8-6,1.0,up 1.0,Pruitt,Rodriguez,None,3:44,N,12281.0,1.10,-2,
15,"Thursday, Apr 20",DET,@,TBR,L,1.0,8.0,9.0,8-7,1.0,Tied,Ramirez,Norris,None,3:02,D,13267.0,1.09,-3,
16,"Friday, Apr 21",DET,@,MIN,L,3.0,6.0,9.0,8-8,2.0,1.0,Santiago,Verlander,Kintzler,2:59,N,22647.0,1.17,-4,
17,"Saturday, Apr 22",DET,@,MIN,W,5.0,4.0,9.0,9-8,2.0,1.0,Hardy,Tonkin,Rodriguez,4:00,D,25719.0,1.11,1,
18,"Sunday, Apr 23",DET,@,MIN,W,13.0,4.0,9.0,10-8,1.0,Tied,Fulmer,Gibson,None,3:17,D,26713.0,1.18,2,
19,"Tuesday, Apr 25",DET,Home,SEA,W,19.0,9.0,9.0,11-8,1.0,up 1.0,Zimmermann,Hernandez,None,3:43,N,22728.0,1.09,3,
20,"Wednesday, Apr 26",DET,Home,SEA,L,0.0,8.0,9.0,11-9,1.0,Tied,Paxton,Norris,None,3:18,N,23327.0,1.13,-1,
21,"Thursday, Apr 27",DET,Home,SEA,L,1.0,2.0,9.0,11-10,3.0,1.0,Zych,Rodriguez,Díaz,3:22,D,25325.0,1.09,-2,
22,"Friday, Apr 28",DET,Home,CHW,L,3.0,7.0,9.0,11-11,3.0,1.5,Swarzak,Wilson,None,3:25,N,26049.0,1.23,-3,
23,"Saturday, Apr 29",DET,Home,CHW,L,4.0,6.0,10.0,11-12,4.0,2.5,Robertson,Wilson,None,3:36,D,36217.0,1.18,-4,
24,"Sunday, Apr 30",DET,Home,CHW,W,7.0,3.0,9.0,12-12,4.0,2.0,Zimmermann,Gonzalez,None,3:24,D,26045.0,1.06,1,
25,"Monday, May 1",DET,Home,CLE,W,7.0,1.0,9.0,13-12,3.0,1.0,Norris,Bauer,None,3:14,N,22045.0,1.15,2,
26,"Tuesday, May 2",DET,Home,CLE,W,5.0,2.0,9.0,14-12,2.0,0.5,Verlander,Kluber,Rodriguez,3:14,N,21799.0,1.24,3,
27,"Wednesday, May 3",DET,Home,CLE,L,2.0,3.0,9.0,14-13,4.0,1.0,Carrasco,Boyd,Allen,3:03,N,22663.0,1.24,-1,
28,"Friday, May 5",DET,@,OAK,W,7.0,2.0,9.0,15-13,2.0,0.5,Fulmer,Triggs,None,2:54,N,17519.0,1.01,1,
29,"Saturday, May 6",DET,@,OAK,L-wo,5.0,6.0,9.0,15-14,3.0,1.0,Montas,Rodriguez,None,3:28,N,16651.0,1.08,-1,
30,"Sunday, May 7",DET,@,OAK,L-wo,6.0,8.0,9.0,15-15,3.0,2.0,Casilla,Rodriguez,None,3:41,D,23227.0,1.04,-2,
31,"Tuesday, May 9",DET,@,ARI,W,7.0,3.0,9.0,16-15,3.0,1.5,Verlander,Ray,None,3:22,N,20445.0,.99,1,
32,"Wednesday, May 10",DET,@,ARI,L,1.0,7.0,9.0,16-16,3.0,1.5,Godley,Boyd,None,2:37,N,18897.0,1.04,-1,
33,"Thursday, May 11",DET,@,LAA,W,7.0,1.0,9.0,17-16,3.0,1.0,Fulmer,Ramirez,None,3:00,N,30207.0,1.02,1,
34,"Friday, May 12",DET,@,LAA,L,0.0,7.0,9.0,17-17,3.0,2.0,Shoemaker,Zimmermann,None,3:04,N,44311.0,1.05,-1,
35,"Saturday, May 13",DET,@,LAA,W,4.0,3.0,9.0,18-17,2.0,2.0,Wilson,Norris,Wilson,3:14,N,40251.0,1.03,1,
36,"Sunday, May 14",DET,@,LAA,L,1.0,4.0,9.0,18-18,3.0,2.0,Meyer,Verlander,Norris,3:09,D,36215.0,1.08,-1,
37,"Tuesday, May 16",DET,Home,BAL,L,11.0,13.0,13.0,18-19,3.0,2.0,Bleier,Rodriguez,None,5:19,N,25109.0,1.05,-2,
38,"Wednesday, May 17",DET,Home,BAL,W,5.0,4.0,9.0,19-19,3.0,1.5,Fulmer,Jimenez,Wilson,3:15,N,29722.0,.98,1,
39,"Thursday, May 18",DET,Home,BAL,W,6.0,5.0,9.0,20-19,2.0,1.0,Zimmermann,Bundy,Wilson,2:53,D,32455.0,1.03,2,
40,"Friday, May 19",DET,Home,TEX,L,3.0,5.0,9.0,20-20,3.0,2.0,Martinez,Norris,Bush,3:23,N,33122.0,1.12,-1,
41,"Saturday, May 20",DET,Home,TEX,W,9.0,3.0,9.0,21-20,3.0,1.5,Verlander,Griffin,None,2:58,N,35166.0,1.05,1,
42,"Sunday, May 21",DET,Home,TEX,L,2.0,5.0,9.0,21-21,3.0,2.0,Darvish,Boyd,Kela,3:35,N,24080.0,1.08,-1,
43,"Monday, May 22",DET,@,HOU,L,0.0,1.0,9.0,21-22,3.0,3.0,Devenski,Fulmer,Giles,2:45,N,22146.0,1.03,-2,
44,"Tuesday, May 23",DET,@,HOU,L,2.0,6.0,9.0,21-23,3.0,4.0,McCullers,Zimmermann,None,3:01,N,23179.0,.96,-3,
45,"Wednesday, May 24",DET,@,HOU,W,6.0,3.0,9.0,22-23,3.0,4.0,Greene,Devenski,None,2:52,N,26481.0,.89,1,
46,"Thursday, May 25",DET,@,HOU,L,6.0,7.0,9.0,22-24,3.0,4.5,Gregerson,Wilson,Giles,3:30,N,25046.0,.97,-1,
47,"Friday, May 26",DET,@,CHW,L,2.0,8.0,9.0,22-25,3.0,4.5,Pelfrey,Boyd,None,3:42,N,17842.0,.95,-2,
48,"Saturday, May 27 (1)",DET,@,CHW,L,0.0,3.0,9.0,22-26,3.0,5.0,Danish,Fulmer,Robertson,2:54,D,,.96,-3,2017-04-05 (Rain)
49,"Saturday, May 27 (2)",DET,@,CHW,W,4.0,3.0,9.0,23-26,3.0,5.0,Farmer,Holland,None,3:14,D,26327.0,.87,1,
50,"Sunday, May 28",DET,@,CHW,L,3.0,7.0,9.0,23-27,4.0,5.0,Gonzalez,Zimmermann,Robertson,2:44,D,27578.0,.97,-1,
51,"Monday, May 29",DET,@,KCR,W,10.0,7.0,9.0,24-27,4.0,4.0,Rodriguez,Soria,Wilson,3:40,N,28419.0,.87,1,
52,"Tuesday, May 30",DET,@,KCR,L,0.0,1.0,9.0,24-28,4.0,4.0,Skoglund,Verlander,Herrera,2:45,N,21864.0,.97,-1,
53,"Wednesday, May 31",DET,@,KCR,W,6.0,5.0,9.0,25-28,3.0,3.0,Saupold,Kennedy,Wilson,3:19,N,24347.0,.89,1,
54,"Friday, Jun 2",DET,Home,CHW,W,15.0,5.0,9.0,26-28,3.0,3.5,Fulmer,Holland,None,3:01,N,28619.0,.99,2,
55,"Saturday, Jun 3",DET,Home,CHW,W,10.0,1.0,9.0,27-28,3.0,2.5,Zimmermann,Gonzalez,None,3:14,D,33188.0,1.07,3,
56,"Sunday, Jun 4",DET,Home,CHW,W-wo,7.0,4.0,9.0,28-28,3.0,2.5,Wilson,Robertson,None,4:07,D,30208.0,1.17,4,
