,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",NYM,@,WSN,W,2.0,0.0,9.0,1-0,1.0,Tied,deGrom,Scherzer,Díaz,2:44,D,42263.0,1.06,1,
2,"Saturday, Mar 30",NYM,@,WSN,W,11.0,8.0,9.0,2-0,1.0,Tied,Wilson,Rosenthal,Díaz,3:50,D,33765.0,1.14,2,
3,"Sunday, Mar 31",NYM,@,WSN,L-wo,5.0,6.0,9.0,2-1,2.0,1.0,Doolittle,Wilson,None,3:15,D,23430.0,1.16,-1,
4,"Monday, Apr 1",NYM,@,MIA,W,7.0,3.0,9.0,3-1,2.0,0.5,Familia,Steckenrider,None,3:10,N,6489.0,1.13,1,
5,"Tuesday, Apr 2",NYM,@,MIA,W,6.0,5.0,9.0,4-1,2.0,0.5,Vargas,Urena,Wilson,3:23,N,5934.0,1.20,2,
6,"Wednesday, Apr 3",NYM,@,MIA,W,6.0,4.0,9.0,5-1,1.0,up 0.5,deGrom,Richards,Díaz,3:07,N,7486.0,1.22,3,
7,"Thursday, Apr 4",NYM,Home,WSN,L,0.0,4.0,9.0,5-2,1.0,Tied,Strasburg,Syndergaard,None,3:19,D,44424.0,1.28,-1,
8,"Saturday, Apr 6",NYM,Home,WSN,W,6.0,5.0,9.0,6-2,1.0,up 0.5,Familia,Sipp,Díaz,3:13,D,35156.0,1.23,1,
9,"Sunday, Apr 7",NYM,Home,WSN,L,9.0,12.0,9.0,6-3,2.0,0.5,Scherzer,Wheeler,None,3:42,D,40681.0,1.25,-1,
10,"Tuesday, Apr 9",NYM,Home,MIN,L,8.0,14.0,9.0,6-4,3.0,1.0,Hildenberger,deGrom,None,4:08,N,22126.0,1.05,-2,
11,"Wednesday, Apr 10",NYM,Home,MIN,W,9.0,6.0,9.0,7-4,1.0,Tied,Syndergaard,Odorizzi,None,3:15,N,20946.0,1.00,1,
12,"Thursday, Apr 11",NYM,@,ATL,W,6.0,3.0,9.0,8-4,1.0,up 0.5,Matz,Gausman,Díaz,3:14,N,24015.0,1.25,2,
13,"Friday, Apr 12",NYM,@,ATL,W,6.0,2.0,9.0,9-4,1.0,up 0.5,Wheeler,Wright,None,3:07,N,33334.0,1.30,3,
14,"Saturday, Apr 13",NYM,@,ATL,L,7.0,11.0,9.0,9-5,1.0,up 0.5,Toussaint,Oswalt,None,3:34,N,40117.0,1.35,-1,
15,"Sunday, Apr 14",NYM,@,ATL,L,3.0,7.0,9.0,9-6,2.0,0.5,Teheran,deGrom,None,3:36,N,23385.0,1.29,-2,
