,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 29",CLE,@,SEA,L,1.0,2.0,9.0,0-1,3.0,1.0,Hernandez,Kluber,Díaz,2:35,N,47149.0,.92,-1,
2,"Saturday, Mar 31",CLE,@,SEA,W,6.0,5.0,9.0,1-1,2.0,1.0,Carrasco,Paxton,Allen,2:47,D,35881.0,.94,1,
3,"Sunday, Apr 1",CLE,@,SEA,L,4.0,5.0,9.0,1-2,3.0,1.5,Leake,Otero,Díaz,2:57,D,24506.0,.97,-1,
4,"Monday, Apr 2",CLE,@,LAA,W,6.0,0.0,9.0,2-2,2.0,0.5,Clevinger,Ramirez,None,3:25,N,43904.0,.94,1,
5,"Tuesday, Apr 3",CLE,@,LAA,L,2.0,13.0,9.0,2-3,3.0,0.5,Richards,Tomlin,None,2:49,N,35007.0,1.00,-1,
6,"Wednesday, Apr 4",CLE,@,LAA,L-wo,2.0,3.0,13.0,2-4,3.0,1.5,Ramirez,McAllister,None,4:28,D,32412.0,.96,-2,
7,"Friday, Apr 6",CLE,Home,KCR,W,3.0,2.0,9.0,3-4,3.0,1.5,Carrasco,Duffy,Allen,2:41,D,34720.0,1.01,1,
8,"Saturday, Apr 7",CLE,Home,KCR,L,0.0,1.0,9.0,3-5,4.0,1.5,Kennedy,Bauer,Herrera,2:29,D,17362.0,1.04,-1,
9,"Sunday, Apr 8",CLE,Home,KCR,W-wo,3.0,1.0,9.0,4-5,3.0,1.0,Allen,Maurer,None,2:55,D,14240.0,1.02,1,
10,"Monday, Apr 9",CLE,Home,DET,W,2.0,0.0,9.0,5-5,1.0,Tied,Kluber,Liriano,Miller,2:39,N,9843.0,1.11,2,
11,"Tuesday, Apr 10",CLE,Home,DET,W,2.0,1.0,9.0,6-5,1.0,Tied,Miller,Wilson,Allen,2:47,N,10078.0,1.12,3,
12,"Wednesday, Apr 11",CLE,Home,DET,W,5.0,1.0,9.0,7-5,1.0,Tied,Carrasco,Norris,None,2:44,N,10872.0,1.20,4,
13,"Thursday, Apr 12",CLE,Home,DET,W,9.0,3.0,9.0,8-5,1.0,Tied,Bauer,Fulmer,None,2:58,N,12901.0,1.21,5,
14,"Friday, Apr 13",CLE,Home,TOR,L,4.0,8.0,9.0,8-6,2.0,0.5,Barnes,McAllister,None,3:12,N,25592.0,1.12,-1,
15,"Tuesday, Apr 17",CLE,@,MIN,W,6.0,1.0,9.0,9-6,1.0,up 0.5,Kluber,Odorizzi,None,3:24,N,19516.0,1.38,1,
16,"Wednesday, Apr 18",CLE,@,MIN,L-wo,1.0,2.0,16.0,9-7,2.0,0.5,Busenitz,Tomlin,None,5:13,N,19537.0,1.43,-1,
17,"Friday, Apr 20",CLE,@,BAL,L,1.0,3.0,9.0,9-8,2.0,0.5,Bundy,Bauer,O'Day,2:52,N,20004.0,1.12,-2,
18,"Saturday, Apr 21",CLE,@,BAL,W,4.0,0.0,9.0,10-8,1.0,up 0.5,Clevinger,Tillman,None,2:21,D,29187.0,1.09,1,
19,"Sunday, Apr 22",CLE,@,BAL,W,7.0,3.0,9.0,11-8,1.0,up 1.5,Kluber,Cashner,None,2:54,D,27394.0,1.13,2,
20,"Monday, Apr 23",CLE,@,BAL,W,2.0,1.0,9.0,12-8,1.0,up 2.5,Carrasco,Gausman,Allen,2:21,N,10614.0,1.14,3,
21,"Tuesday, Apr 24",CLE,Home,CHC,L,3.0,10.0,9.0,12-9,1.0,up 2.5,Chatwood,Tomlin,None,3:00,N,16408.0,1.16,-1,
22,"Wednesday, Apr 25",CLE,Home,CHC,W,4.0,1.0,9.0,13-9,1.0,up 3.0,Bauer,Lester,Allen,2:50,N,15712.0,1.16,1,
23,"Thursday, Apr 26",CLE,Home,SEA,L,4.0,5.0,9.0,13-10,1.0,up 3.0,Altavilla,Goody,Díaz,2:46,N,12133.0,1.22,-1,
24,"Friday, Apr 27",CLE,Home,SEA,W,6.0,5.0,9.0,14-10,1.0,up 4.0,Kluber,Ramirez,None,2:36,N,16335.0,1.18,1,
25,"Saturday, Apr 28",CLE,Home,SEA,L,4.0,12.0,9.0,14-11,1.0,up 3.0,Leake,Carrasco,None,3:00,D,19172.0,1.21,-1,
26,"Sunday, Apr 29",CLE,Home,SEA,L,4.0,10.0,9.0,14-12,1.0,up 3.0,Gonzales,Tomlin,None,3:01,D,17878.0,1.22,-2,
27,"Monday, Apr 30",CLE,Home,TEX,W,7.0,5.0,9.0,15-12,1.0,up 4.0,Allen,Martin,Beliveau,3:56,N,12851.0,1.18,1,
28,"Tuesday, May 1",CLE,Home,TEX,L,6.0,8.0,12.0,15-13,1.0,up 3.0,Claudio,Goody,None,4:05,N,16356.0,1.24,-1,
29,"Wednesday, May 2",CLE,Home,TEX,W,12.0,4.0,9.0,16-13,1.0,up 3.0,Kluber,Moore,None,2:41,D,15637.0,1.15,1,
30,"Thursday, May 3 (1)",CLE,Home,TOR,L,11.0,13.0,11.0,16-14,1.0,up 3.5,Mayza,Olson,None,4:47,D,,1.20,-1,2018-04-15 (Rain)
31,"Thursday, May 3 (2)",CLE,Home,TOR,W,13.0,4.0,9.0,17-14,1.0,up 3.5,Plutko,Biagini,None,3:11,N,19008.0,1.21,1,
32,"Friday, May 4",CLE,@,NYY,L-wo,6.0,7.0,9.0,17-15,1.0,up 3.5,Chapman,Ogando,None,3:22,N,46869.0,1.24,-1,
33,"Saturday, May 5",CLE,@,NYY,L,2.0,5.0,9.0,17-16,1.0,up 2.5,Gray,Bauer,Robertson,2:31,D,43075.0,1.20,-2,
34,"Sunday, May 6",CLE,@,NYY,L-wo,4.0,7.0,9.0,17-17,1.0,up 2.0,Shreve,Allen,None,3:05,D,40107.0,1.17,-3,
35,"Tuesday, May 8",CLE,@,MIL,L,2.0,3.0,9.0,17-18,1.0,up 0.5,Suter,Kluber,Hader,2:49,N,35314.0,1.08,-4,
36,"Wednesday, May 9",CLE,@,MIL,W,6.0,2.0,9.0,18-18,1.0,up 1.0,Carrasco,Guerra,None,2:41,D,26345.0,1.08,1,
37,"Friday, May 11",CLE,Home,KCR,L,9.0,10.0,9.0,18-19,1.0,up 0.5,Keller,Miller,Herrera,3:34,N,24408.0,1.26,-1,
38,"Saturday, May 12",CLE,Home,KCR,W,6.0,2.0,9.0,19-19,1.0,up 0.5,Clevinger,Junis,None,2:31,N,24587.0,1.26,1,
39,"Sunday, May 13",CLE,Home,KCR,W,11.0,2.0,9.0,20-19,1.0,up 1.5,Kluber,Duffy,None,2:54,D,22105.0,1.26,2,
40,"Monday, May 14",CLE,@,DET,L,3.0,6.0,9.0,20-20,1.0,up 1.5,Fiers,Carrasco,None,3:10,N,17775.0,1.47,-1,
41,"Tuesday, May 15",CLE,@,DET,L,8.0,9.0,9.0,20-21,1.0,up 0.5,Coleman,Miller,Greene,3:21,N,20997.0,1.52,-2,
42,"Wednesday, May 16",CLE,@,DET,W,6.0,0.0,9.0,21-21,1.0,up 1.5,Bauer,Carpenter,None,2:33,D,24771.0,1.49,1,
43,"Friday, May 18",CLE,@,HOU,L,1.0,4.0,9.0,21-22,1.0,up 1.5,Morton,Clevinger,Giles,2:50,N,35959.0,1.17,-1,
44,"Saturday, May 19",CLE,@,HOU,W,5.0,4.0,9.0,22-22,1.0,up 2.5,Kluber,Keuchel,Allen,3:09,D,39926.0,1.19,1,
45,"Sunday, May 20",CLE,@,HOU,L,1.0,3.0,9.0,22-23,1.0,up 1.5,McCullers,Carrasco,Giles,2:48,N,30770.0,1.20,-1,
46,"Tuesday, May 22",CLE,@,CHC,W,10.0,1.0,9.0,23-23,1.0,up 1.0,Bauer,Chatwood,None,3:20,N,37168.0,1.17,1,
47,"Wednesday, May 23",CLE,@,CHC,W,1.0,0.0,9.0,24-23,1.0,up 2.0,Plutko,Lester,Allen,2:39,N,39004.0,1.16,2,
48,"Thursday, May 24",CLE,Home,HOU,L,2.0,8.0,9.0,24-24,1.0,up 1.5,Morton,Clevinger,None,2:56,N,19660.0,1.22,-1,
49,"Friday, May 25",CLE,Home,HOU,L,2.0,11.0,9.0,24-25,1.0,up 1.5,Smith,Miller,None,3:41,N,29431.0,1.20,-2,
50,"Saturday, May 26",CLE,Home,HOU,W,8.0,6.0,9.0,25-25,1.0,up 2.5,Carrasco,McCullers,Allen,3:28,N,30639.0,1.16,1,
51,"Sunday, May 27",CLE,Home,HOU,W-wo,10.0,9.0,14.0,26-25,1.0,up 3.5,Otero,Peacock,None,4:53,D,27765.0,1.22,2,
52,"Monday, May 28",CLE,Home,CHW,W,9.0,6.0,9.0,27-25,1.0,up 3.5,Plutko,Volstad,None,3:12,D,23729.0,1.34,3,
53,"Tuesday, May 29",CLE,Home,CHW,W,7.0,3.0,9.0,28-25,1.0,up 4.5,Clevinger,Giolito,None,2:58,N,30441.0,1.27,4,
54,"Wednesday, May 30",CLE,Home,CHW,W,9.0,1.0,9.0,29-25,1.0,up 4.5,Kluber,Lopez,None,3:09,D,17930.0,1.29,5,
