,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 4",WSN,@,ATL,W,4.0,3.0,10.0,1-0,1.0,up 0.5,Treinen,O'Flaherty,Papelbon,3:23,D,48282.0,1.09,1,
2,"Wednesday, Apr 6",WSN,@,ATL,W,3.0,1.0,9.0,2-0,1.0,up 1.0,Strasburg,Norris,Papelbon,2:53,N,18531.0,1.14,2,
3,"Thursday, Apr 7",WSN,Home,MIA,L,4.0,6.0,9.0,2-1,1.0,up 0.5,Phelps,Roark,Ramos,3:32,D,41650.0,1.19,-1,
4,"Sunday, Apr 10",WSN,Home,MIA,W,4.0,2.0,9.0,3-1,1.0,up 1.5,Ross,Koehler,Papelbon,2:52,D,24593.0,1.16,1,
5,"Monday, Apr 11",WSN,Home,ATL,W,6.0,4.0,9.0,4-1,1.0,up 2.0,Scherzer,Norris,Papelbon,3:05,N,18119.0,1.15,2,
6,"Tuesday, Apr 12",WSN,Home,ATL,W,2.0,1.0,9.0,5-1,1.0,up 2.0,Treinen,Johnson,Vazquez,2:47,N,18378.0,1.20,3,
7,"Wednesday, Apr 13",WSN,Home,ATL,W,3.0,0.0,9.0,6-1,1.0,up 3.0,Roark,Wisler,Papelbon,2:12,N,19400.0,1.23,4,
8,"Thursday, Apr 14",WSN,Home,ATL,W,6.0,2.0,9.0,7-1,1.0,up 3.0,Strasburg,Teheran,None,2:29,D,21144.0,1.23,5,
9,"Friday, Apr 15",WSN,@,PHI,W,9.0,1.0,9.0,8-1,1.0,up 4.0,Ross,Hellickson,None,3:11,N,22624.0,1.38,6,
10,"Saturday, Apr 16",WSN,@,PHI,W,8.0,1.0,9.0,9-1,1.0,up 5.0,Scherzer,Nola,None,2:37,N,30320.0,1.35,7,
11,"Sunday, Apr 17",WSN,@,PHI,L-wo,2.0,3.0,10.0,9-2,1.0,up 4.0,Gomez,Papelbon,None,3:24,D,37378.0,1.36,-1,
12,"Monday, Apr 18",WSN,@,MIA,L,1.0,6.0,9.0,9-3,1.0,up 3.0,Fernandez,Roark,None,2:43,N,16112.0,1.34,-2,
13,"Tuesday, Apr 19",WSN,@,MIA,W,7.0,0.0,9.0,10-3,1.0,up 3.0,Strasburg,Conley,None,2:38,N,16529.0,1.33,1,
14,"Wednesday, Apr 20",WSN,@,MIA,W,3.0,1.0,9.0,11-3,1.0,up 4.0,Petit,Chen,Papelbon,2:33,N,16961.0,1.32,2,
15,"Thursday, Apr 21",WSN,@,MIA,L,1.0,5.0,9.0,11-4,1.0,up 3.5,Koehler,Scherzer,None,2:38,D,17395.0,1.29,-1,
