,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",CIN,Home,PIT,W,5.0,2.0,9.0,1-0,1.0,Tied,Diaz,Watson,Chapman,2:30,D,43633.0,1.02,1,
2,"Wednesday, Apr 8",CIN,Home,PIT,W-wo,5.0,4.0,11.0,2-0,1.0,up 1.0,Hoover,Liz,None,4:01,N,30859.0,1.15,2,
3,"Thursday, Apr 9",CIN,Home,PIT,W-wo,3.0,2.0,9.0,3-0,1.0,up 1.5,Chapman,Scahill,None,2:32,D,15616.0,1.15,3,
4,"Friday, Apr 10",CIN,Home,STL,W,5.0,4.0,9.0,4-0,1.0,up 2.5,Hoover,Walden,Chapman,2:26,N,30808.0,1.23,4,
5,"Saturday, Apr 11",CIN,Home,STL,L,1.0,4.0,9.0,4-1,1.0,up 1.5,Wacha,Cueto,Rosenthal,2:36,D,41525.0,1.24,-1,
6,"Sunday, Apr 12",CIN,Home,STL,L,5.0,7.0,11.0,4-2,1.0,up 0.5,Villanueva,Gregg,None,4:03,D,41446.0,1.22,-2,
7,"Monday, Apr 13",CIN,@,CHC,L-wo,6.0,7.0,10.0,4-3,2.0,0.5,Rondon,Parra,None,3:02,N,26390.0,1.16,-3,
8,"Tuesday, Apr 14",CIN,@,CHC,W,3.0,2.0,9.0,5-3,1.0,up 0.5,DeSclafani,Arrieta,Chapman,2:45,N,27525.0,1.17,1,
9,"Wednesday, Apr 15",CIN,@,CHC,L,0.0,5.0,9.0,5-4,2.0,0.5,Wood,Marquis,None,2:39,N,29205.0,1.18,-1,
10,"Friday, Apr 17",CIN,@,STL,L,1.0,6.0,9.0,5-5,3.0,1.5,Wacha,Cueto,Siegrist,2:21,N,46462.0,1.18,-2,
11,"Saturday, Apr 18",CIN,@,STL,L,2.0,5.0,9.0,5-6,3.0,2.5,Martinez,Bailey,Rosenthal,2:42,D,45906.0,1.15,-3,
12,"Sunday, Apr 19",CIN,@,STL,L,1.0,2.0,9.0,5-7,4.0,3.5,Wainwright,Leake,Walden,2:02,N,40742.0,1.10,-4,
13,"Monday, Apr 20",CIN,@,MIL,W,6.0,1.0,9.0,6-7,3.0,3.0,DeSclafani,Peralta,None,2:23,N,26660.0,.94,1,
14,"Tuesday, Apr 21",CIN,@,MIL,W,16.0,10.0,9.0,7-7,3.0,2.0,Marquis,Fiers,None,3:22,N,27293.0,.96,2,
15,"Wednesday, Apr 22",CIN,@,MIL,W,2.0,1.0,9.0,8-7,3.0,2.0,Cueto,Rodriguez,Chapman,2:28,N,30452.0,1.01,3,
16,"Thursday, Apr 23",CIN,@,MIL,L,2.0,4.0,9.0,8-8,3.0,3.0,Lohse,Gregg,Rodriguez,2:28,D,27795.0,1.07,-1,
17,"Friday, Apr 24",CIN,Home,CHC,L,3.0,7.0,11.0,8-9,4.0,4.0,Motte,Badenhop,None,3:48,N,39891.0,1.15,-2,
18,"Sunday, Apr 26",CIN,Home,CHC,L,2.0,5.0,9.0,8-10,4.0,4.5,Arrieta,DeSclafani,Rondon,2:46,D,38954.0,.97,-3,
19,"Monday, Apr 27",CIN,Home,MIL,W,9.0,6.0,9.0,9-10,4.0,3.5,Marquis,Nelson,None,3:02,N,17167.0,.83,1,
20,"Tuesday, Apr 28",CIN,Home,MIL,W,4.0,2.0,9.0,10-10,4.0,3.5,Cueto,Lohse,Chapman,2:11,N,19238.0,.93,2,
21,"Wednesday, Apr 29",CIN,Home,MIL,L,3.0,8.0,9.0,10-11,4.0,4.5,Garza,Lorenzen,None,2:58,D,23012.0,.96,-1,
22,"Thursday, Apr 30",CIN,@,ATL,W,5.0,1.0,9.0,11-11,4.0,4.5,Leake,Miller,None,2:22,N,15744.0,.88,1,
23,"Friday, May 1",CIN,@,ATL,L,3.0,4.0,9.0,11-12,4.0,5.5,Foltynewicz,DeSclafani,Grilli,2:36,N,30153.0,.88,-1,
24,"Saturday, May 2",CIN,@,ATL,W,8.0,4.0,9.0,12-12,3.0,5.5,Marquis,Stults,None,2:34,N,29515.0,.86,1,
25,"Sunday, May 3",CIN,@,ATL,L,0.0,5.0,9.0,12-13,3.0,6.5,Teheran,Cueto,None,2:31,D,30073.0,.95,-1,
26,"Tuesday, May 5",CIN,@,PIT,W,7.0,1.0,9.0,13-13,3.0,7.0,Lorenzen,Locke,None,2:50,N,16822.0,.94,1,
27,"Wednesday, May 6",CIN,@,PIT,W,3.0,0.0,9.0,14-13,3.0,6.0,Leake,Cole,Chapman,2:35,N,16527.0,1.01,2,
28,"Thursday, May 7",CIN,@,PIT,L,2.0,7.0,9.0,14-14,3.0,7.0,Burnett,DeSclafani,None,2:56,N,27302.0,1.03,-1,
29,"Saturday, May 9 (1)",CIN,@,CHW,W,10.0,4.0,9.0,15-14,3.0,7.0,Cueto,Carroll,None,3:33,D,,.91,1,2015-05-08 (Rain)
30,"Saturday, May 9 (2)",CIN,@,CHW,L,2.0,8.0,9.0,15-15,3.0,7.0,Rodon,Marquis,None,2:53,N,27980.0,.95,-1,
31,"Sunday, May 10",CIN,@,CHW,L-wo,3.0,4.0,9.0,15-16,3.0,7.0,Robertson,Chapman,None,3:10,D,20123.0,.90,-2,
32,"Monday, May 11",CIN,Home,ATL,L,1.0,2.0,9.0,15-17,4.0,7.5,Avilan,Chapman,Johnson,2:54,N,19881.0,.89,-3,
33,"Tuesday, May 12",CIN,Home,ATL,W-wo,4.0,3.0,9.0,16-17,4.0,7.5,Chapman,Grilli,None,2:46,N,23780.0,.85,1,
34,"Wednesday, May 13",CIN,Home,ATL,W,5.0,1.0,9.0,17-17,3.0,6.5,Iglesias,Stults,None,2:06,N,17747.0,.87,2,
35,"Thursday, May 14",CIN,Home,SFG,W,4.0,3.0,9.0,18-17,3.0,6.5,Diaz,Romo,Chapman,2:58,N,21792.0,.94,3,
36,"Friday, May 15",CIN,Home,SFG,L,2.0,10.0,9.0,18-18,3.0,6.5,Bumgarner,Marquis,None,2:53,N,39867.0,.99,-1,
37,"Saturday, May 16",CIN,Home,SFG,L,2.0,11.0,9.0,18-19,3.0,6.5,Vogelsong,Leake,None,2:53,N,40889.0,.94,-2,
38,"Sunday, May 17",CIN,Home,SFG,L,8.0,9.0,9.0,18-20,3.0,7.5,Petit,DeSclafani,Casilla,3:25,D,39209.0,.91,-3,
39,"Tuesday, May 19",CIN,@,KCR,L,0.0,3.0,9.0,18-21,3.0,8.0,Ventura,Cueto,Davis,2:12,N,29769.0,.79,-4,
40,"Wednesday, May 20",CIN,@,KCR,L,1.0,7.0,9.0,18-22,3.0,9.0,Guthrie,Marquis,None,2:44,N,30450.0,.75,-5,
41,"Friday, May 22",CIN,@,CLE,L,3.0,7.0,9.0,18-23,4.0,8.5,Carrasco,Leake,None,2:56,N,23617.0,.65,-6,
42,"Saturday, May 23",CIN,@,CLE,L,1.0,2.0,9.0,18-24,4.0,8.5,Kluber,Cingrani,Allen,2:33,D,27315.0,.66,-7,
43,"Sunday, May 24",CIN,@,CLE,L,2.0,5.0,9.0,18-25,4.0,9.5,Bauer,Iglesias,None,3:07,D,23882.0,.60,-8,
44,"Monday, May 25",CIN,Home,COL,L,4.0,5.0,9.0,18-26,4.0,10.5,Betancourt,Chapman,Axford,2:59,D,20516.0,.54,-9,
45,"Tuesday, May 26",CIN,Home,COL,W-wo,2.0,1.0,9.0,19-26,4.0,10.5,Chapman,Brown,None,2:39,N,22523.0,.48,1,
46,"Wednesday, May 27",CIN,Home,COL,L,4.0,6.0,9.0,19-27,4.0,11.5,Kendrick,Leake,Axford,2:46,D,23917.0,.50,-1,
47,"Friday, May 29",CIN,Home,WSN,W,5.0,2.0,9.0,20-27,4.0,11.5,DeSclafani,Jordan,Chapman,3:02,N,28877.0,.44,1,
48,"Saturday, May 30",CIN,Home,WSN,W,8.0,5.0,9.0,21-27,4.0,10.5,Hoover,Janssen,Chapman,3:08,D,36294.0,.49,2,
49,"Sunday, May 31",CIN,Home,WSN,W,8.0,2.0,9.0,22-27,4.0,10.5,Hoover,Barrett,None,2:45,D,31874.0,.53,3,
50,"Tuesday, Jun 2",CIN,@,PHI,L-wo,4.0,5.0,9.0,22-28,4.0,11.0,Papelbon,Cingrani,None,2:52,N,20209.0,.55,-1,
51,"Wednesday, Jun 3",CIN,@,PHI,L-wo,4.0,5.0,11.0,22-29,4.0,12.0,Garcia,Mattheus,None,3:31,N,21253.0,.48,-2,
52,"Thursday, Jun 4",CIN,@,PHI,W,6.0,4.0,9.0,23-29,4.0,12.0,DeSclafani,Harang,Chapman,2:41,N,21057.0,.45,1,
53,"Friday, Jun 5",CIN,Home,SDP,L,2.0,6.0,9.0,23-30,4.0,13.0,Ross,Moscot,None,2:51,N,33381.0,.53,-1,
54,"Saturday, Jun 6",CIN,Home,SDP,L,7.0,9.0,9.0,23-31,4.0,13.0,Maurer,Diaz,Kimbrel,3:12,D,40946.0,.45,-2,
