,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 3",WSN,Home,MIA,W,4.0,2.0,9.0,1-0,1.0,Tied,Strasburg,Phelps,Treinen,2:47,D,42744.0,1.05,1,
2,"Wednesday, Apr 5",WSN,Home,MIA,W,6.0,4.0,9.0,2-0,1.0,up 1.0,Roark,Straily,Treinen,3:06,N,22715.0,1.09,2,
3,"Thursday, Apr 6",WSN,Home,MIA,L,3.0,4.0,10.0,2-1,1.0,Tied,Phelps,Blanton,Ramos,3:26,N,19418.0,1.14,-1,
4,"Friday, Apr 7",WSN,@,PHI,W,7.0,6.0,9.0,3-1,1.0,up 1.0,Scherzer,Velasquez,Treinen,3:34,D,45121.0,1.14,1,
5,"Saturday, Apr 8",WSN,@,PHI,L,3.0,17.0,9.0,3-2,1.0,Tied,Nola,Guthrie,None,3:15,N,37241.0,1.16,-1,
6,"Sunday, Apr 9",WSN,@,PHI,L-wo,3.0,4.0,9.0,3-3,1.0,Tied,Gomez,Glover,None,3:24,D,36917.0,1.18,-2,
7,"Monday, Apr 10",WSN,Home,STL,W,14.0,6.0,9.0,4-3,1.0,Tied,Roark,Wainwright,None,3:47,N,27413.0,.98,1,
8,"Tuesday, Apr 11",WSN,Home,STL,W,8.0,3.0,9.0,5-3,1.0,Tied,Gonzalez,Lynn,None,2:55,N,30663.0,1.00,2,
9,"Wednesday, Apr 12",WSN,Home,STL,L,1.0,6.0,9.0,5-4,2.0,1.0,Leake,Scherzer,None,3:14,D,31647.0,1.02,-1,
10,"Friday, Apr 14",WSN,Home,PHI,W-wo,3.0,2.0,10.0,6-4,2.0,0.5,Kelley,Gomez,None,3:18,D,38664.0,1.13,1,
11,"Saturday, Apr 15",WSN,Home,PHI,L,2.0,4.0,9.0,6-5,2.0,0.5,Hellickson,Blanton,Benoit,2:39,D,35626.0,1.15,-1,
12,"Sunday, Apr 16",WSN,Home,PHI,W-wo,6.0,4.0,9.0,7-5,1.0,Tied,Kelley,Benoit,None,3:11,D,29774.0,1.12,1,
13,"Tuesday, Apr 18",WSN,@,ATL,W,3.0,1.0,9.0,8-5,1.0,up 0.5,Scherzer,Foltynewicz,Kelley,3:09,N,21834.0,1.24,2,
14,"Wednesday, Apr 19",WSN,@,ATL,W,14.0,4.0,9.0,9-5,1.0,up 1.5,Ross,Teheran,None,3:32,N,22101.0,1.25,3,
15,"Thursday, Apr 20",WSN,@,ATL,W,3.0,2.0,9.0,10-5,1.0,up 2.0,Strasburg,Dickey,Kelley,2:41,N,27498.0,1.31,4,
16,"Friday, Apr 21",WSN,@,NYM,W,4.0,3.0,11.0,11-5,1.0,up 3.0,Romero,Smoker,Kelley,3:43,N,34773.0,1.36,5,
17,"Saturday, Apr 22",WSN,@,NYM,W,3.0,1.0,9.0,12-5,1.0,up 3.0,Gonzalez,deGrom,Glover,3:01,D,42145.0,1.41,6,
18,"Sunday, Apr 23",WSN,@,NYM,W,6.0,3.0,9.0,13-5,1.0,up 3.0,Scherzer,Wheeler,Glover,2:43,N,27044.0,1.39,7,
19,"Monday, Apr 24",WSN,@,COL,L,4.0,8.0,9.0,13-6,1.0,up 2.5,Estevez,Romero,None,3:00,N,23019.0,1.24,-1,
20,"Tuesday, Apr 25",WSN,@,COL,W,15.0,12.0,9.0,14-6,1.0,up 3.0,Romero,Marquez,None,3:26,N,21340.0,1.26,1,
21,"Wednesday, Apr 26",WSN,@,COL,W,11.0,4.0,9.0,15-6,1.0,up 4.0,Roark,Chatwood,None,3:23,N,22461.0,1.26,2,
22,"Thursday, Apr 27",WSN,@,COL,W,16.0,5.0,9.0,16-6,1.0,up 4.0,Gonzalez,Senzatela,None,3:25,D,34929.0,1.23,3,
23,"Friday, Apr 28",WSN,Home,NYM,L,5.0,7.0,9.0,16-7,1.0,up 4.0,deGrom,Scherzer,Edgin,3:24,N,34562.0,1.33,-1,
