,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 4",LAD,@,SDP,W,15.0,0.0,9.0,1-0,1.0,Tied,Kershaw,Ross,None,3:10,D,44317.0,1.07,1,
2,"Tuesday, Apr 5",LAD,@,SDP,W,3.0,0.0,9.0,2-0,1.0,Tied,Kazmir,Shields,Jansen,2:36,N,28329.0,1.15,2,
3,"Wednesday, Apr 6",LAD,@,SDP,W,7.0,0.0,9.0,3-0,1.0,up 1.0,Maeda,Cashner,None,2:57,N,30054.0,1.19,3,
4,"Thursday, Apr 7",LAD,@,SFG,L,6.0,12.0,9.0,3-1,1.0,Tied,Heston,Wood,None,3:07,D,41940.0,1.24,-1,
5,"Friday, Apr 8",LAD,@,SFG,L-wo,2.0,3.0,10.0,3-2,2.0,1.0,Casilla,Blanton,None,2:58,N,41742.0,1.21,-2,
6,"Saturday, Apr 9",LAD,@,SFG,W,3.0,2.0,10.0,4-2,1.0,Tied,Hatcher,Kontos,Jansen,3:22,D,41224.0,1.17,1,
7,"Sunday, Apr 10",LAD,@,SFG,L,6.0,9.0,9.0,4-3,2.0,1.0,Cueto,Coleman,Casilla,3:07,D,41656.0,1.19,-1,
8,"Tuesday, Apr 12",LAD,Home,ARI,L,2.0,4.0,9.0,4-4,2.0,2.0,Clippard,Hatcher,Ziegler,3:00,D,53279.0,1.10,-2,
9,"Wednesday, Apr 13",LAD,Home,ARI,W,3.0,1.0,9.0,5-4,2.0,1.0,Wood,De La Rosa,Jansen,3:12,N,44244.0,1.11,1,
10,"Thursday, Apr 14",LAD,Home,ARI,W,5.0,2.0,9.0,6-4,1.0,Tied,Howell,Delgado,Jansen,2:36,N,40879.0,1.15,2,
11,"Friday, Apr 15",LAD,Home,SFG,W,7.0,3.0,9.0,7-4,1.0,up 0.5,Kershaw,Bumgarner,None,2:45,N,53449.0,1.29,3,
12,"Saturday, Apr 16",LAD,Home,SFG,L,3.0,4.0,9.0,7-5,1.0,Tied,Cueto,Kazmir,Casilla,3:32,N,53409.0,1.25,-1,
13,"Sunday, Apr 17",LAD,Home,SFG,W,3.0,1.0,9.0,8-5,1.0,up 0.5,Maeda,Samardzija,Jansen,2:42,N,48911.0,1.24,1,
