,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 1",SFG,@,SEA,L-wo,7.0,8.0,10.0,0-1,3.0,1.0,Misiewicz,Alvarez,None,3:45,N,8174.0,.92,-1,
2,"Friday, Apr 2",SFG,@,SEA,W,6.0,3.0,9.0,1-1,2.0,1.0,Peralta,Steckenrider,McGee,3:16,N,8392.0,.90,1,
3,"Saturday, Apr 3",SFG,@,SEA,L,0.0,4.0,9.0,1-2,3.0,2.0,Flexen,Webb,Montero,2:59,N,8651.0,.94,-1,
4,"Monday, Apr 5",SFG,@,SDP,W,3.0,2.0,9.0,2-2,3.0,1.5,Baragar,Stammen,McGee,3:35,N,10350.0,1.08,1,
5,"Tuesday, Apr 6",SFG,@,SDP,L,1.0,3.0,9.0,2-3,3.0,2.5,Kela,Wisler,Melancon,2:53,N,10350.0,1.11,-1,
6,"Wednesday, Apr 7",SFG,@,SDP,W,3.0,2.0,10.0,3-3,3.0,1.5,McGee,Hill,Peralta,3:21,D,10350.0,1.06,1,
7,"Friday, Apr 9",SFG,Home,COL,W,3.0,1.0,9.0,4-3,3.0,1.5,Cueto,Gomber,McGee,2:54,D,7390.0,1.08,2,
8,"Saturday, Apr 10",SFG,Home,COL,W,4.0,3.0,9.0,5-3,3.0,1.5,Baragar,Bowden,McGee,3:13,D,6176.0,1.10,3,
9,"Sunday, Apr 11",SFG,Home,COL,W,4.0,0.0,9.0,6-3,3.0,1.5,DeSclafani,Marquez,None,3:00,D,6560.0,1.13,4,
10,"Monday, Apr 12",SFG,Home,CIN,L,0.0,3.0,9.0,6-4,3.0,2.0,Miley,Sanchez,Sims,2:35,N,3662.0,1.09,-1,
11,"Tuesday, Apr 13",SFG,Home,CIN,W,7.0,6.0,9.0,7-4,3.0,2.0,Peralta,Pérez,McGee,3:11,N,3673.0,1.03,1,
12,"Wednesday, Apr 14",SFG,Home,CIN,W,3.0,0.0,9.0,8-4,2.0,2.0,Cueto,Mahle,McGee,2:30,D,6409.0,1.08,2,
13,"Friday, Apr 16",SFG,@,MIA,L,1.0,4.0,9.0,8-5,2.0,3.5,Bass,Wisler,Garcia,2:44,N,5734.0,1.09,-1,
14,"Saturday, Apr 17",SFG,@,MIA,L-wo,6.0,7.0,10.0,8-6,2.0,4.5,Garcia,Garcia,None,3:56,N,6014.0,1.05,-2,
15,"Sunday, Apr 18",SFG,@,MIA,W,1.0,0.0,9.0,9-6,2.0,3.5,Wood,Lopez,Rogers,2:53,D,6129.0,1.00,1,
16,"Monday, Apr 19",SFG,@,PHI,W,2.0,0.0,9.0,10-6,2.0,2.5,Gausman,Anderson,Peralta,3:10,N,9510.0,1.03,2,
17,"Tuesday, Apr 20",SFG,@,PHI,W,10.0,7.0,9.0,11-6,2.0,2.5,Alvarez,Brogdon,None,3:16,N,10584.0,1.13,3,
18,"Wednesday, Apr 21",SFG,@,PHI,L-wo,5.0,6.0,9.0,11-7,2.0,3.0,Neris,Peralta,None,3:15,D,9537.0,1.11,-1,
19,"Thursday, Apr 22",SFG,Home,MIA,W,3.0,0.0,9.0,12-7,2.0,2.0,Sanchez,Castano,McGee,2:26,N,4580.0,1.10,1,
20,"Friday, Apr 23",SFG,Home,MIA,W,5.0,3.0,9.0,13-7,2.0,1.0,Wood,Alcantara,None,2:41,N,6657.0,1.16,2,
21,"Saturday, Apr 24",SFG,Home,MIA,L,2.0,5.0,9.0,13-8,2.0,2.0,Floro,Santos,None,2:46,N,8282.0,1.16,-1,
22,"Sunday, Apr 25",SFG,Home,MIA,W,4.0,3.0,9.0,14-8,2.0,1.0,Webb,Campbell,Rogers,3:10,D,7572.0,1.14,1,
23,"Monday, Apr 26",SFG,Home,COL,W,12.0,0.0,9.0,15-8,1.0,Tied,DeSclafani,Gomber,None,2:27,N,4129.0,1.23,2,
24,"Tuesday, Apr 27",SFG,Home,COL,L,5.0,7.0,10.0,15-9,1.0,Tied,Bard,Santos,Estevez,3:30,N,5595.0,1.26,-1,
25,"Wednesday, Apr 28",SFG,Home,COL,W,7.0,3.0,9.0,16-9,1.0,Tied,Wood,Marquez,None,3:20,N,6163.0,1.24,1,
26,"Friday, Apr 30",SFG,@,SDP,L,2.0,3.0,9.0,16-10,1.0,up 0.5,Darvish,Webb,Melancon,3:15,N,15250.0,1.38,-1,
27,"Saturday, May 1",SFG,@,SDP,L,2.0,6.0,9.0,16-11,1.0,up 0.5,Snell,DeSclafani,None,2:56,N,15250.0,1.39,-2,
28,"Sunday, May 2",SFG,@,SDP,W,7.0,1.0,9.0,17-11,1.0,up 0.5,Gausman,Musgrove,None,3:10,D,15250.0,1.39,1,
29,"Tuesday, May 4 (1)",SFG,@,COL,W,12.0,4.0,7.0,18-11,1.0,up 1.5,Wisler,Marquez,None,2:38,D,,1.24,2,
30,"Tuesday, May 4 (2)",SFG,@,COL,L-wo,6.0,8.0,7.0,18-12,1.0,up 1.5,Bowden,Doval,None,3:04,N,10213.0,1.25,-1,
31,"Wednesday, May 5",SFG,@,COL,L,5.0,6.0,9.0,18-13,1.0,up 0.5,Gray,Webb,Bard,3:08,D,9521.0,1.30,-2,
32,"Friday, May 7",SFG,Home,SDP,W,5.0,4.0,9.0,19-13,1.0,up 1.5,Doval,Kela,McGee,3:34,N,9219.0,1.46,1,
33,"Saturday, May 8",SFG,Home,SDP,W,7.0,1.0,9.0,20-13,1.0,up 2.5,Gausman,Musgrove,None,3:02,D,9764.0,1.51,2,
34,"Sunday, May 9",SFG,Home,SDP,L,1.0,11.0,9.0,20-14,1.0,up 1.5,Weathers,Cueto,None,3:08,D,10008.0,1.54,-1,
35,"Monday, May 10",SFG,Home,TEX,W,3.0,1.0,9.0,21-14,1.0,up 2.0,Wood,King,McGee,2:47,N,7450.0,1.24,1,
36,"Tuesday, May 11",SFG,Home,TEX,W,4.0,2.0,9.0,22-14,1.0,up 2.0,Webb,Lyles,McGee,3:00,D,7268.0,1.28,2,
37,"Thursday, May 13",SFG,@,PIT,W,3.0,1.0,9.0,23-14,1.0,up 2.5,DeSclafani,Crowe,Rogers,2:52,N,4099.0,1.27,3,
38,"Friday, May 14",SFG,@,PIT,L-wo,2.0,3.0,11.0,23-15,1.0,up 1.5,Oviedo,Baragar,None,3:20,N,6743.0,1.28,-1,
39,"Saturday, May 15",SFG,@,PIT,L-wo,6.0,8.0,9.0,23-16,1.0,up 0.5,Rodriguez,McGee,None,3:36,N,7833.0,1.30,-2,
40,"Sunday, May 16",SFG,@,PIT,W,4.0,1.0,9.0,24-16,1.0,up 0.5,Wood,Keller,Rogers,3:13,D,7356.0,1.25,1,
41,"Monday, May 17",SFG,@,CIN,W,6.0,3.0,9.0,25-16,1.0,up 0.5,Webb,Gray,Rogers,3:02,N,11004.0,1.31,2,
42,"Tuesday, May 18",SFG,@,CIN,W,4.0,2.0,9.0,26-16,1.0,up 0.5,DeSclafani,Castillo,McGee,2:52,N,8745.0,1.30,3,
43,"Wednesday, May 19",SFG,@,CIN,W,4.0,0.0,9.0,27-16,1.0,up 0.5,Gausman,Miley,None,3:07,N,10326.0,1.33,4,
44,"Thursday, May 20",SFG,@,CIN,W,19.0,4.0,9.0,28-16,1.0,up 1.0,Cueto,Mahle,None,3:47,D,11656.0,1.25,5,
45,"Friday, May 21",SFG,Home,LAD,L,1.0,2.0,9.0,28-17,1.0,Tied,Bauer,Wood,Treinen,2:55,N,12753.0,1.54,-1,
46,"Saturday, May 22",SFG,Home,LAD,L,3.0,6.0,9.0,28-18,2.0,1.0,Buehler,Kazmir,Jansen,2:54,D,13660.0,1.52,-2,
47,"Sunday, May 23",SFG,Home,LAD,L,5.0,11.0,9.0,28-19,3.0,2.0,Urias,DeSclafani,None,3:06,D,13346.0,1.56,-3,
48,"Tuesday, May 25",SFG,@,ARI,W,8.0,0.0,9.0,29-19,3.0,1.5,Gausman,Martin,None,3:16,N,10311.0,1.26,1,
49,"Wednesday, May 26",SFG,@,ARI,W,5.0,4.0,9.0,30-19,2.0,1.5,Tropeano,Young,Rogers,3:03,N,8597.0,1.26,2,
50,"Thursday, May 27",SFG,@,LAD,L,3.0,4.0,9.0,30-20,3.0,1.5,Gonzalez,Wood,Jansen,2:26,N,16343.0,1.52,-1,
51,"Friday, May 28",SFG,@,LAD,W,8.0,5.0,10.0,31-20,2.0,1.5,Rogers,Jansen,Garcia,3:43,N,17873.0,1.62,1,
52,"Saturday, May 29",SFG,@,LAD,W,11.0,6.0,9.0,32-20,2.0,1.5,Webb,Urias,None,3:38,D,19097.0,1.56,2,
53,"Sunday, May 30",SFG,@,LAD,W,5.0,4.0,9.0,33-20,2.0,0.5,Gausman,Kershaw,McGee,3:07,D,18155.0,1.53,3,
54,"Monday, May 31",SFG,Home,LAA,W,6.0,1.0,9.0,34-20,1.0,up 0.5,Cueto,Bundy,None,2:58,D,13144.0,1.23,4,
55,"Tuesday, Jun 1",SFG,Home,LAA,L,1.0,8.0,9.0,34-21,1.0,up 0.5,Heaney,Wood,None,2:52,N,10546.0,1.25,-1,
56,"Thursday, Jun 3",SFG,Home,CHC,W,7.0,2.0,9.0,35-21,1.0,up 1.0,DeSclafani,Davies,None,3:05,N,10737.0,1.33,1,
