,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",ATL,@,PHI,L,4.0,10.0,9.0,0-1,3.0,1.0,Nola,Teheran,None,3:04,D,44469.0,1.08,-1,
2,"Saturday, Mar 30",ATL,@,PHI,L,6.0,8.0,9.0,0-2,4.0,2.0,Morgan,Parsons,None,3:27,D,44597.0,1.07,-2,
3,"Sunday, Mar 31",ATL,@,PHI,L,1.0,5.0,9.0,0-3,5.0,3.0,Arrieta,Wright,None,3:17,N,41410.0,1.01,-3,
4,"Monday, Apr 1",ATL,Home,CHC,W,8.0,0.0,9.0,1-3,5.0,2.5,Parsons,Hendricks,None,3:12,N,41912.0,.80,1,
5,"Wednesday, Apr 3",ATL,Home,CHC,W,6.0,4.0,9.0,2-3,3.0,2.5,Jackson,Cishek,Vizcaino,3:32,N,37398.0,.87,2,
6,"Thursday, Apr 4",ATL,Home,CHC,W,9.0,4.0,9.0,3-3,3.0,1.5,Fried,Darvish,None,3:29,N,33815.0,.87,3,
7,"Friday, Apr 5",ATL,Home,MIA,W,4.0,0.0,9.0,4-3,3.0,1.5,Gausman,Lopez,None,2:35,N,29218.0,1.01,4,
8,"Saturday, Apr 6",ATL,Home,MIA,L,2.0,4.0,9.0,4-4,3.0,2.0,Romo,Minter,Conley,3:16,N,35618.0,1.06,-1,
9,"Sunday, Apr 7",ATL,Home,MIA,W-wo,4.0,3.0,9.0,5-4,3.0,1.5,Vizcaino,Conley,None,2:33,D,32551.0,1.02,1,
10,"Monday, Apr 8",ATL,@,COL,W,8.0,6.0,9.0,6-4,3.0,1.5,Teheran,Freeland,Minter,2:59,N,25199.0,.98,2,
11,"Tuesday, Apr 9",ATL,@,COL,W,7.0,1.0,9.0,7-4,2.0,0.5,Fried,Marquez,None,3:12,N,26124.0,1.01,3,
12,"Thursday, Apr 11",ATL,Home,NYM,L,3.0,6.0,9.0,7-5,3.0,1.0,Matz,Gausman,Díaz,3:14,N,24015.0,1.24,-1,
13,"Friday, Apr 12",ATL,Home,NYM,L,2.0,6.0,9.0,7-6,3.0,2.0,Wheeler,Wright,None,3:07,N,33334.0,1.19,-2,
14,"Saturday, Apr 13",ATL,Home,NYM,W,11.0,7.0,9.0,8-6,3.0,1.0,Toussaint,Oswalt,None,3:34,N,40117.0,1.16,1,
15,"Sunday, Apr 14",ATL,Home,NYM,W,7.0,3.0,9.0,9-6,2.0,0.5,Teheran,deGrom,None,3:36,N,23385.0,1.22,2,
16,"Tuesday, Apr 16",ATL,Home,ARI,L,6.0,9.0,9.0,9-7,3.0,1.0,Hirano,Minter,Holland,3:36,N,22407.0,1.06,-1,
