,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Mar 31",PHI,@,TEX,W,14.0,10.0,9.0,1-0,1.0,Tied,Lee,Figueroa,None,3:36,D,49031.0,.96,1,
2,"Tuesday, Apr 1",PHI,@,TEX,L-wo,2.0,3.0,9.0,1-1,3.0,1.0,Soria,Hollands,None,3:14,N,29530.0,.98,-1,
3,"Wednesday, Apr 2",PHI,@,TEX,L-wo,3.0,4.0,9.0,1-2,4.0,1.5,Rosin,Papelbon,None,3:02,N,28218.0,.88,-2,
4,"Friday, Apr 4",PHI,@,CHC,W,7.0,2.0,9.0,2-2,4.0,1.5,Hernandez,Wood,None,3:16,D,38283.0,.88,1,
5,"Saturday, Apr 5",PHI,@,CHC,W,2.0,0.0,9.0,3-2,3.0,1.5,Lee,Samardzija,Papelbon,2:53,D,30651.0,.92,2,
6,"Sunday, Apr 6",PHI,@,CHC,L,3.0,8.0,9.0,3-3,4.0,1.5,Villanueva,Burnett,None,3:14,D,26712.0,.95,-1,
7,"Tuesday, Apr 8",PHI,Home,MIL,L,4.0,10.0,9.0,3-4,4.0,2.0,Lohse,Kendrick,None,3:32,D,45061.0,.98,-2,2014-04-07 (Rain)
8,"Wednesday, Apr 9",PHI,Home,MIL,L,4.0,9.0,9.0,3-5,4.0,3.0,Thornburg,Bastardo,None,3:24,N,31168.0,.90,-3,
9,"Thursday, Apr 10",PHI,Home,MIL,L,2.0,6.0,9.0,3-6,5.0,4.0,Estrada,Lee,None,2:48,N,25492.0,.82,-4,
10,"Friday, Apr 11",PHI,Home,MIA,W,6.0,3.0,9.0,4-6,4.0,3.0,Diekman,Fernandez,Papelbon,3:15,N,22283.0,.89,1,
11,"Saturday, Apr 12",PHI,Home,MIA,W-wo,5.0,4.0,10.0,5-6,3.0,2.0,Rosenberg,Jennings,None,3:29,N,27760.0,.93,2,
12,"Sunday, Apr 13",PHI,Home,MIA,W,4.0,3.0,9.0,6-6,3.0,2.0,Bastardo,Dunn,Papelbon,3:12,D,34272.0,.97,3,
13,"Monday, Apr 14",PHI,Home,ATL,L,6.0,9.0,9.0,6-7,3.0,3.0,Avilan,Diekman,Carpenter,3:41,N,26516.0,1.05,-1,
14,"Wednesday, Apr 16",PHI,Home,ATL,L,0.0,1.0,9.0,6-8,4.0,4.0,Teheran,Lee,None,2:29,N,23382.0,1.05,-2,
15,"Thursday, Apr 17",PHI,Home,ATL,W,1.0,0.0,9.0,7-8,4.0,3.0,Bastardo,Wood,Papelbon,2:28,D,25750.0,.95,1,
16,"Friday, Apr 18",PHI,@,COL,L,1.0,12.0,9.0,7-9,4.0,4.0,Chatwood,Pettibone,None,2:48,N,35705.0,.87,-1,
17,"Saturday, Apr 19",PHI,@,COL,L,1.0,3.0,9.0,7-10,5.0,5.0,Lyles,Kendrick,Hawkins,2:23,N,31352.0,.81,-2,
