,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",HOU,@,TBR,W,5.0,1.0,9.0,1-0,2.0,1.0,Verlander,Snell,None,2:38,D,25025.0,.96,1,
2,"Friday, Mar 29",HOU,@,TBR,L,2.0,4.0,9.0,1-1,2.0,1.0,Morton,Cole,Alvarado,2:38,N,13059.0,.99,-1,
3,"Saturday, Mar 30",HOU,@,TBR,L,1.0,3.0,9.0,1-2,3.0,2.0,Glasnow,McHugh,Alvarado,2:40,N,16010.0,.96,-2,
4,"Sunday, Mar 31",HOU,@,TBR,L,1.0,3.0,9.0,1-3,4.0,3.0,Chirinos,Miley,Castillo,2:12,D,18473.0,.91,-3,
5,"Monday, Apr 1",HOU,@,TEX,W,2.0,1.0,9.0,2-3,4.0,3.0,Peacock,Sampson,Osuna,2:39,N,18056.0,.98,1,
6,"Tuesday, Apr 2",HOU,@,TEX,L,4.0,6.0,9.0,2-4,4.0,4.0,Kelley,Valdez,Leclerc,3:23,N,17907.0,1.03,-1,
7,"Wednesday, Apr 3",HOU,@,TEX,L,0.0,4.0,9.0,2-5,4.0,4.5,Minor,Cole,None,2:39,N,22265.0,.97,-2,
8,"Friday, Apr 5",HOU,Home,OAK,W,3.0,2.0,9.0,3-5,4.0,3.5,McHugh,Montas,Osuna,3:03,N,43165.0,.90,1,
9,"Saturday, Apr 6",HOU,Home,OAK,W,6.0,0.0,9.0,4-5,4.0,3.5,Miley,Brooks,None,2:47,N,34487.0,.97,2,
10,"Sunday, Apr 7",HOU,Home,OAK,W-wo,9.0,8.0,9.0,5-5,2.0,3.5,Osuna,Treinen,None,3:39,D,34902.0,1.01,3,
11,"Monday, Apr 8",HOU,Home,NYY,W,4.0,3.0,9.0,6-5,2.0,3.5,Pressly,Ottavino,Osuna,2:59,N,27631.0,.97,4,
12,"Tuesday, Apr 9",HOU,Home,NYY,W,6.0,3.0,9.0,7-5,2.0,3.5,Rondon,Green,Osuna,3:15,N,31009.0,.97,5,
13,"Wednesday, Apr 10",HOU,Home,NYY,W,8.0,6.0,9.0,8-5,2.0,3.5,McHugh,Paxton,Pressly,3:30,N,27685.0,1.01,6,
14,"Friday, Apr 12",HOU,@,SEA,W,10.0,6.0,9.0,9-5,2.0,3.0,Peacock,Armstrong,Osuna,3:22,N,30972.0,1.22,7,
15,"Saturday, Apr 13",HOU,@,SEA,W,3.0,1.0,9.0,10-5,2.0,2.0,Verlander,Hernandez,Osuna,2:46,N,30538.0,1.27,8,
16,"Sunday, Apr 14",HOU,@,SEA,W,3.0,2.0,9.0,11-5,2.0,1.0,Cole,Brennan,Osuna,2:40,D,29242.0,1.35,9,
17,"Tuesday, Apr 16",HOU,@,OAK,W,9.0,1.0,9.0,12-5,1.0,up 0.5,McHugh,Estrada,None,3:03,N,12270.0,1.27,10,
18,"Wednesday, Apr 17",HOU,@,OAK,L,1.0,2.0,9.0,12-6,1.0,up 0.5,Montas,Miley,Treinen,2:29,N,11323.0,1.32,-1,
19,"Friday, Apr 19",HOU,@,TEX,W,7.0,2.0,9.0,13-6,1.0,Tied,Verlander,Smyly,None,3:16,N,35649.0,1.36,1,
20,"Saturday, Apr 20",HOU,@,TEX,L,4.0,9.0,9.0,13-7,2.0,1.0,Kelley,Cole,None,2:51,N,39636.0,1.39,-1,
21,"Sunday, Apr 21",HOU,@,TEX,L,10.0,11.0,9.0,13-8,2.0,1.0,Miller,McHugh,Kelley,3:16,D,26225.0,1.34,-2,
22,"Monday, Apr 22",HOU,Home,MIN,L,5.0,9.0,9.0,13-9,2.0,1.5,Odorizzi,Peacock,None,3:25,N,34518.0,1.17,-3,
23,"Tuesday, Apr 23",HOU,Home,MIN,W,10.0,4.0,9.0,14-9,2.0,0.5,Rondon,Hildenberger,None,3:04,N,29409.0,1.17,1,
24,"Wednesday, Apr 24",HOU,Home,MIN,W,7.0,1.0,9.0,15-9,1.0,up 0.5,Verlander,Stewart,None,2:28,N,26582.0,1.20,2,
25,"Thursday, Apr 25",HOU,Home,CLE,L,1.0,2.0,9.0,15-10,2.0,0.5,Bauer,Cole,Hand,2:40,N,24948.0,1.24,-1,
26,"Friday, Apr 26",HOU,Home,CLE,L,3.0,6.0,9.0,15-11,2.0,1.5,Cimber,Rondon,Hand,3:19,N,38084.0,1.23,-2,
27,"Saturday, Apr 27",HOU,Home,CLE,W-wo,4.0,3.0,10.0,16-11,2.0,0.5,Osuna,Cimber,None,3:12,D,38667.0,1.17,1,
28,"Sunday, Apr 28",HOU,Home,CLE,W,4.0,1.0,9.0,17-11,1.0,up 0.5,Valdez,Carrasco,Pressly,2:48,N,31025.0,1.25,2,
29,"Monday, Apr 29",HOU,@,MIN,L,0.0,1.0,9.0,17-12,1.0,Tied,Odorizzi,Verlander,Parker,2:31,N,12615.0,1.26,-1,
30,"Tuesday, Apr 30",HOU,@,MIN,W,11.0,0.0,9.0,18-12,1.0,up 1.0,Cole,Pineda,None,3:18,N,12181.0,1.22,1,
31,"Wednesday, May 1",HOU,@,MIN,L,2.0,6.0,9.0,18-13,1.0,up 1.0,Perez,McHugh,None,2:28,N,14115.0,1.28,-1,
32,"Thursday, May 2",HOU,@,MIN,L,2.0,8.0,9.0,18-14,1.0,up 0.5,Berrios,Peacock,None,2:32,D,17271.0,1.27,-2,
33,"Saturday, May 4",HOU,@,LAA,W,14.0,2.0,9.0,19-14,1.0,up 2.0,Miley,Cahill,None,3:15,N,18177.0,1.41,1,
34,"Sunday, May 5",HOU,@,LAA,W,10.0,4.0,9.0,20-14,1.0,up 2.0,Verlander,Harvey,None,3:04,D,17614.0,1.42,2,
35,"Monday, May 6",HOU,Home,KCR,W,6.0,4.0,9.0,21-14,1.0,up 3.0,Cole,Junis,Osuna,2:57,N,27079.0,1.25,3,
36,"Tuesday, May 7",HOU,Home,KCR,L,2.0,12.0,9.0,21-15,1.0,up 3.0,Duffy,McHugh,None,2:45,N,30377.0,1.31,-1,
37,"Wednesday, May 8",HOU,Home,KCR,W,9.0,0.0,9.0,22-15,1.0,up 3.0,Peacock,Lopez,None,2:45,N,22698.0,1.28,1,
38,"Thursday, May 9",HOU,Home,TEX,W,4.0,2.0,9.0,23-15,1.0,up 4.0,Miley,Minor,Osuna,2:58,N,26657.0,1.50,2,
39,"Friday, May 10",HOU,Home,TEX,W,3.0,0.0,9.0,24-15,1.0,up 5.0,Verlander,Lynn,Osuna,2:29,N,33023.0,1.52,3,
40,"Saturday, May 11",HOU,Home,TEX,W,11.0,4.0,9.0,25-15,1.0,up 5.5,Cole,Smyly,None,3:15,N,35849.0,1.52,4,
