,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Sunday, Apr 5",CHC,Home,STL,L,0.0,3.0,9.0,0-1,5.0,1.0,Wainwright,Lester,Rosenthal,3:04,N,35055.0,1.09,-1,
2,"Wednesday, Apr 8",CHC,Home,STL,W,2.0,0.0,9.0,1-1,2.0,1.0,Arrieta,Lynn,Rondon,2:23,D,26814.0,1.07,1,
3,"Friday, Apr 10",CHC,@,COL,L,1.0,5.0,9.0,1-2,2.0,2.5,Bergman,Wood,None,3:01,D,49303.0,.95,-1,
4,"Saturday, Apr 11",CHC,@,COL,W,9.0,5.0,9.0,2-2,2.0,1.5,Hammel,Kendrick,None,3:19,N,43812.0,.95,1,
5,"Sunday, Apr 12",CHC,@,COL,W,6.0,5.0,9.0,3-2,2.0,0.5,Ramirez,Hawkins,Rondon,3:05,D,41363.0,.99,2,
6,"Monday, Apr 13",CHC,Home,CIN,W-wo,7.0,6.0,10.0,4-2,1.0,up 0.5,Rondon,Parra,None,3:02,N,26390.0,1.13,3,
7,"Tuesday, Apr 14",CHC,Home,CIN,L,2.0,3.0,9.0,4-3,2.0,0.5,DeSclafani,Arrieta,Chapman,2:45,N,27525.0,1.18,-1,
8,"Wednesday, Apr 15",CHC,Home,CIN,W,5.0,0.0,9.0,5-3,1.0,up 0.5,Wood,Marquis,None,2:39,N,29205.0,1.13,1,
9,"Friday, Apr 17",CHC,Home,SDP,L,4.0,5.0,9.0,5-4,2.0,1.0,Shields,Schlitter,Kimbrel,2:57,D,32138.0,1.10,-1,
10,"Saturday, Apr 18",CHC,Home,SDP,W-wo,7.0,6.0,11.0,6-4,2.0,1.0,Rosscup,Kimbrel,None,3:49,D,33958.0,1.01,1,
11,"Sunday, Apr 19",CHC,Home,SDP,L,2.0,5.0,9.0,6-5,2.0,2.0,Cashner,Lester,Benoit,2:51,D,29113.0,1.07,-1,
12,"Monday, Apr 20",CHC,@,PIT,W,5.0,2.0,9.0,7-5,2.0,1.5,Arrieta,Caminero,None,3:13,N,11777.0,1.11,1,
13,"Tuesday, Apr 21",CHC,@,PIT,W,9.0,8.0,9.0,8-5,2.0,0.5,Jackson,Melancon,Rondon,3:18,N,13680.0,1.18,2,
14,"Wednesday, Apr 22",CHC,@,PIT,L,3.0,4.0,9.0,8-6,2.0,1.5,Worley,Hammel,Watson,3:04,N,15101.0,1.20,-1,
15,"Thursday, Apr 23",CHC,@,PIT,L,4.0,5.0,9.0,8-7,2.0,2.5,Liz,Schlitter,Melancon,3:06,D,22224.0,1.23,-2,
16,"Friday, Apr 24",CHC,@,CIN,W,7.0,3.0,11.0,9-7,2.0,2.5,Motte,Badenhop,None,3:48,N,39891.0,1.12,1,
17,"Sunday, Apr 26",CHC,@,CIN,W,5.0,2.0,9.0,10-7,2.0,2.0,Arrieta,DeSclafani,Rondon,2:46,D,38954.0,1.13,2,
18,"Monday, Apr 27",CHC,Home,PIT,W,4.0,0.0,9.0,11-7,2.0,1.0,Hammel,Worley,None,2:20,N,29159.0,1.26,3,
19,"Tuesday, Apr 28",CHC,Home,PIT,W,6.0,2.0,9.0,12-7,2.0,1.0,Wood,Locke,None,2:51,N,29915.0,1.36,4,
20,"Wednesday, Apr 29",CHC,Home,PIT,L,1.0,8.0,9.0,12-8,2.0,2.0,Cole,Hendricks,None,3:04,N,30634.0,1.35,-1,
21,"Friday, May 1",CHC,Home,MIL,W,1.0,0.0,9.0,13-8,2.0,2.5,Lester,Peralta,Rondon,2:39,D,31128.0,1.14,1,
22,"Saturday, May 2",CHC,Home,MIL,L,1.0,6.0,9.0,13-9,2.0,3.5,Fiers,Arrieta,None,3:05,D,34878.0,1.14,-1,
23,"Sunday, May 3",CHC,Home,MIL,L,3.0,5.0,9.0,13-10,2.0,4.5,Smith,Strop,Rodriguez,3:01,D,33398.0,1.09,-2,
24,"Monday, May 4",CHC,@,STL,L,9.0,10.0,9.0,13-11,2.0,5.5,Socolovich,Strop,Maness,3:39,N,41981.0,1.29,-3,
25,"Tuesday, May 5",CHC,@,STL,L,4.0,7.0,9.0,13-12,2.0,6.5,Harris,Jackson,Rosenthal,3:13,N,41613.0,1.26,-4,
26,"Wednesday, May 6",CHC,@,STL,W,6.0,5.0,9.0,14-12,2.0,5.5,Lester,Lynn,Rondon,2:56,N,42207.0,1.16,1,
27,"Thursday, May 7",CHC,@,STL,L,1.0,5.0,9.0,14-13,2.0,6.5,Lackey,Arrieta,Rosenthal,2:53,D,44472.0,1.25,-1,
28,"Friday, May 8",CHC,@,MIL,W,7.0,6.0,9.0,15-13,2.0,6.5,Hammel,Nelson,None,3:03,N,38283.0,.99,1,
29,"Saturday, May 9",CHC,@,MIL,L,4.0,12.0,9.0,15-14,2.0,6.5,Lohse,Wood,None,3:03,N,39600.0,1.04,-1,
30,"Sunday, May 10",CHC,@,MIL,L-wo,2.0,3.0,11.0,15-15,2.0,6.5,Blazek,Motte,None,3:26,D,41467.0,.95,-2,
31,"Monday, May 11",CHC,Home,NYM,W,4.0,3.0,9.0,16-15,2.0,6.0,Lester,deGrom,Rondon,2:56,N,32980.0,.93,1,
32,"Tuesday, May 12",CHC,Home,NYM,W,6.0,1.0,9.0,17-15,2.0,6.0,Arrieta,Syndergaard,None,2:55,N,31542.0,.96,2,
33,"Wednesday, May 13",CHC,Home,NYM,W-wo,2.0,1.0,9.0,18-15,2.0,5.0,Rondon,Torres,None,2:37,N,33709.0,1.00,3,
34,"Thursday, May 14",CHC,Home,NYM,W,6.0,5.0,9.0,19-15,2.0,5.0,Strop,Niese,Rondon,2:49,D,31496.0,1.07,4,
35,"Friday, May 15",CHC,Home,PIT,W-wo,11.0,10.0,12.0,20-15,2.0,4.0,Jackson,Liz,None,5:01,D,33617.0,1.16,5,
36,"Saturday, May 16",CHC,Home,PIT,W,4.0,1.0,9.0,21-15,2.0,3.0,Lester,Cole,Wood,3:05,D,38883.0,1.24,6,
