,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 4",COL,@,ARI,W,10.0,5.0,9.0,1-0,1.0,Tied,Miller,Greinke,None,4:11,N,48165.0,1.06,1,
2,"Tuesday, Apr 5",COL,@,ARI,L,6.0,11.0,9.0,1-1,3.0,1.0,Clippard,Bergman,None,3:14,N,21830.0,1.13,-1,
3,"Wednesday, Apr 6",COL,@,ARI,W,4.0,3.0,9.0,2-1,2.0,1.0,Chatwood,Corbin,McGee,2:39,D,18572.0,1.07,1,
4,"Friday, Apr 8",COL,Home,SDP,L,6.0,13.0,9.0,2-2,3.0,1.5,Erlin,Lyles,None,3:48,D,49360.0,1.05,-1,
5,"Saturday, Apr 9",COL,Home,SDP,L,3.0,16.0,9.0,2-3,3.0,1.5,Pomeranz,De La Rosa,None,3:24,N,35177.0,1.04,-2,
6,"Sunday, Apr 10",COL,Home,SDP,W,6.0,3.0,9.0,3-3,3.0,1.5,Bettis,Shields,McGee,2:38,D,27587.0,1.03,1,
7,"Tuesday, Apr 12",COL,Home,SFG,L,2.0,7.0,9.0,3-4,3.0,2.5,Samardzija,Chatwood,None,2:44,N,20814.0,1.10,-1,
8,"Wednesday, Apr 13",COL,Home,SFG,W,10.0,6.0,9.0,4-4,3.0,1.5,Rusin,Peavy,None,3:07,N,21891.0,1.08,1,
9,"Thursday, Apr 14",COL,Home,SFG,W,11.0,6.0,9.0,5-4,3.0,0.5,De La Rosa,Cain,None,3:26,D,21226.0,1.14,2,
10,"Friday, Apr 15",COL,@,CHC,W,6.0,1.0,9.0,6-4,2.0,0.5,Bettis,Hendricks,None,2:59,D,34437.0,1.05,3,
11,"Saturday, Apr 16",COL,@,CHC,L,2.0,6.0,9.0,6-5,3.0,0.5,Arrieta,Bergman,None,2:39,D,41702.0,1.12,-1,
12,"Sunday, Apr 17",COL,@,CHC,W,2.0,0.0,9.0,7-5,2.0,0.5,Chatwood,Lester,McGee,2:38,D,41678.0,1.00,1,
13,"Monday, Apr 18",COL,@,CIN,W,5.0,1.0,9.0,8-5,1.0,Tied,Lyles,Ohlendorf,None,2:41,N,12777.0,1.05,2,
14,"Tuesday, Apr 19",COL,@,CIN,L,3.0,4.0,9.0,8-6,1.0,Tied,Stephenson,De La Rosa,None,2:52,N,13240.0,1.11,-1,
15,"Wednesday, Apr 20",COL,@,CIN,L-wo,5.0,6.0,9.0,8-7,2.0,1.0,Ohlendorf,Bergman,None,2:55,D,12979.0,1.08,-2,
16,"Friday, Apr 22",COL,Home,LAD,W,7.0,5.0,9.0,9-7,2.0,0.5,Qualls,Hatcher,McGee,3:27,N,37153.0,1.16,1,
17,"Saturday, Apr 23",COL,Home,LAD,L,1.0,4.0,9.0,9-8,2.0,1.5,Maeda,Chatwood,Jansen,3:09,N,42179.0,1.30,-1,
18,"Sunday, Apr 24",COL,Home,LAD,L,10.0,12.0,9.0,9-9,2.0,2.5,Blanton,McGee,Jansen,4:02,D,35962.0,1.20,-2,
19,"Monday, Apr 25",COL,Home,PIT,L,1.0,6.0,9.0,9-10,3.0,2.5,Locke,Bettis,Schugel,2:59,N,20674.0,.96,-3,
20,"Tuesday, Apr 26",COL,Home,PIT,L,4.0,9.0,9.0,9-11,4.0,2.5,Cole,De La Rosa,None,3:19,N,20227.0,.94,-4,
21,"Wednesday, Apr 27",COL,Home,PIT,L,8.0,9.0,12.0,9-12,4.0,2.5,Lobstein,Estevez,Melancon,4:58,N,21354.0,.87,-5,
22,"Friday, Apr 29",COL,@,ARI,W,9.0,0.0,9.0,10-12,4.0,1.0,Chatwood,Ray,None,3:21,N,23004.0,1.00,1,
