,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 4",OAK,Home,CHW,L,3.0,4.0,9.0,0-1,3.0,1.0,Sale,Hill,Robertson,2:56,N,35067.0,.94,-1,
2,"Tuesday, Apr 5",OAK,Home,CHW,L,4.0,5.0,9.0,0-2,4.0,1.5,Jones,Doolittle,Robertson,3:28,N,10478.0,.90,-2,
3,"Wednesday, Apr 6",OAK,Home,CHW,W,2.0,1.0,9.0,1-2,3.0,1.0,Gray,Rodon,Madson,2:54,N,16468.0,.89,1,
4,"Thursday, Apr 7",OAK,Home,CHW,L,1.0,6.0,9.0,1-3,4.0,1.5,Latos,Graveman,None,3:06,D,12577.0,.92,-1,
5,"Friday, Apr 8",OAK,@,SEA,W,3.0,2.0,9.0,2-3,2.0,0.5,Doolittle,Cishek,Madson,2:55,N,47065.0,1.03,1,
6,"Saturday, Apr 9",OAK,@,SEA,W,6.0,1.0,9.0,3-3,1.0,Tied,Hill,Karns,None,2:54,N,36424.0,1.07,2,
7,"Sunday, Apr 10",OAK,@,SEA,W,2.0,1.0,10.0,4-3,1.0,up 1.0,Axford,Vincent,Doolittle,3:03,D,30834.0,1.12,3,
8,"Monday, Apr 11",OAK,Home,LAA,L,1.0,4.0,9.0,4-4,1.0,Tied,Tropeano,Gray,Street,3:05,N,13371.0,1.13,-1,
9,"Tuesday, Apr 12",OAK,Home,LAA,L,4.0,5.0,9.0,4-5,3.0,1.0,Morin,Doolittle,Street,2:41,N,13492.0,1.11,-2,
10,"Wednesday, Apr 13",OAK,Home,LAA,L,1.0,5.0,9.0,4-6,3.0,1.5,Shoemaker,Surkamp,None,3:03,D,11216.0,1.05,-3,
11,"Friday, Apr 15",OAK,Home,KCR,L,2.0,4.0,9.0,4-7,4.0,1.5,Volquez,Hill,Davis,3:15,N,19451.0,.93,-4,
12,"Saturday, Apr 16",OAK,Home,KCR,W,5.0,3.0,9.0,5-7,4.0,1.5,Gray,Young,Madson,3:02,D,25564.0,.81,1,
13,"Sunday, Apr 17",OAK,Home,KCR,W,3.0,2.0,9.0,6-7,2.0,1.0,Axford,Soria,Madson,2:37,D,29668.0,.88,2,
14,"Tuesday, Apr 19",OAK,@,NYY,W,3.0,2.0,11.0,7-7,2.0,1.0,Rodriguez,Barbato,Madson,3:30,N,31952.0,.96,3,
15,"Wednesday, Apr 20",OAK,@,NYY,W,5.0,2.0,9.0,8-7,2.0,1.0,Graveman,Eovaldi,Doolittle,2:57,N,37396.0,1.00,4,
16,"Thursday, Apr 21",OAK,@,NYY,W,7.0,3.0,9.0,9-7,2.0,1.0,Hill,Shreve,Madson,3:18,N,33818.0,1.05,5,
17,"Friday, Apr 22",OAK,@,TOR,W,8.0,5.0,9.0,10-7,1.0,Tied,Gray,Sanchez,Madson,3:21,N,34251.0,1.07,6,
18,"Saturday, Apr 23",OAK,@,TOR,L,3.0,9.0,9.0,10-8,1.0,Tied,Happ,Bassitt,None,2:38,D,46334.0,1.11,-1,
19,"Sunday, Apr 24",OAK,@,TOR,L,3.0,6.0,9.0,10-9,1.0,Tied,Hutchison,Surkamp,Osuna,2:44,D,46300.0,1.11,-2,
20,"Monday, Apr 25",OAK,@,DET,L,3.0,7.0,9.0,10-10,2.0,0.5,Zimmermann,Graveman,None,2:39,N,21671.0,1.08,-3,
21,"Tuesday, Apr 26",OAK,@,DET,W,5.0,1.0,9.0,11-10,2.0,0.5,Hill,Pelfrey,None,2:38,N,22256.0,1.00,1,
22,"Wednesday, Apr 27",OAK,@,DET,L,4.0,9.0,9.0,11-11,3.0,1.0,Verlander,Gray,None,3:23,N,22636.0,1.01,-1,
23,"Thursday, Apr 28",OAK,@,DET,L,3.0,7.0,9.0,11-12,4.0,1.5,Sanchez,Bassitt,Rodriguez,3:04,D,26200.0,1.05,-2,
24,"Friday, Apr 29",OAK,Home,HOU,W-wo,7.0,4.0,9.0,12-12,3.0,1.5,Madson,Sipp,None,3:13,N,20159.0,1.01,1,
25,"Saturday, Apr 30",OAK,Home,HOU,W,2.0,0.0,9.0,13-12,3.0,1.5,Hahn,Devenski,Madson,2:27,D,23084.0,1.03,2,
26,"Sunday, May 1",OAK,Home,HOU,L,1.0,2.0,9.0,13-13,3.0,1.5,Fister,Hill,Gregerson,2:50,D,24135.0,1.06,-1,
27,"Monday, May 2",OAK,Home,SEA,L,3.0,4.0,9.0,13-14,3.0,2.5,Karns,Graveman,Cishek,2:45,N,10535.0,1.19,-2,
28,"Tuesday, May 3",OAK,Home,SEA,L,2.0,8.0,9.0,13-15,3.0,3.0,Iwakuma,Gray,None,2:38,N,12584.0,1.13,-3,
29,"Wednesday, May 4",OAK,Home,SEA,L,8.0,9.0,9.0,13-16,4.0,4.0,Montgomery,Axford,Cishek,3:10,D,16238.0,1.08,-4,
30,"Saturday, May 7 (1)",OAK,@,BAL,W,8.0,4.0,9.0,14-16,3.0,4.5,Hill,Wright,None,3:17,D,15110.0,.84,1,2016-05-06 (Rain)
31,"Saturday, May 7 (2)",OAK,@,BAL,L,2.0,5.0,9.0,14-17,3.0,4.5,Jimenez,Hahn,Britton,2:32,N,29862.0,.90,-1,
32,"Sunday, May 8",OAK,@,BAL,L,3.0,11.0,9.0,14-18,3.0,4.5,Tillman,Graveman,None,2:59,D,43690.0,.87,-2,
33,"Monday, May 9",OAK,@,BOS,L,7.0,14.0,9.0,14-19,3.0,5.5,Buchholz,Gray,None,3:46,N,35227.0,.80,-3,
34,"Tuesday, May 10",OAK,@,BOS,L,5.0,13.0,9.0,14-20,3.0,6.5,O'Sullivan,Manaea,None,3:07,N,32167.0,.75,-4,
35,"Wednesday, May 11",OAK,@,BOS,L,3.0,13.0,9.0,14-21,3.0,7.5,Porcello,Surkamp,None,3:17,N,33283.0,.65,-5,
36,"Friday, May 13",OAK,@,TBR,W,6.0,3.0,9.0,15-21,3.0,6.5,Hill,Odorizzi,Madson,3:07,N,14604.0,.62,1,
37,"Saturday, May 14",OAK,@,TBR,L,0.0,6.0,9.0,15-22,4.0,6.5,Andriese,Graveman,None,2:36,N,28158.0,.67,-1,
38,"Sunday, May 15",OAK,@,TBR,W,7.0,6.0,9.0,16-22,4.0,6.0,Axford,Geltz,Madson,3:05,D,19545.0,.61,1,
39,"Monday, May 16",OAK,Home,TEX,W,3.0,1.0,9.0,17-22,4.0,5.0,Manaea,Holland,Madson,2:28,N,10068.0,.84,2,
40,"Tuesday, May 17",OAK,Home,TEX,W-wo,8.0,5.0,9.0,18-22,3.0,5.0,Madson,Tolleson,None,2:45,N,12718.0,.88,3,
41,"Wednesday, May 18",OAK,Home,TEX,W,8.0,1.0,9.0,19-22,3.0,4.0,Hill,Perez,None,2:31,D,14323.0,.94,4,
42,"Thursday, May 19",OAK,Home,NYY,L,1.0,4.0,9.0,19-23,4.0,5.0,Nova,Graveman,Chapman,2:39,N,17456.0,.93,-1,
43,"Friday, May 20",OAK,Home,NYY,L,3.0,8.0,9.0,19-24,4.0,6.0,Sabathia,Gray,None,3:13,N,28235.0,.80,-2,
44,"Saturday, May 21",OAK,Home,NYY,L,1.0,5.0,9.0,19-25,4.0,7.0,Tanaka,Manaea,None,2:46,D,26356.0,.65,-3,
45,"Sunday, May 22",OAK,Home,NYY,L,4.0,5.0,9.0,19-26,4.0,8.0,Pineda,Hahn,Chapman,2:55,D,25237.0,.61,-4,
46,"Monday, May 23",OAK,@,SEA,W,5.0,0.0,9.0,20-26,4.0,7.0,Hill,Walker,None,2:40,N,16370.0,.66,1,
47,"Tuesday, May 24",OAK,@,SEA,L-wo,5.0,6.0,9.0,20-27,4.0,8.0,Montgomery,Madson,None,3:12,N,17471.0,.73,-1,
48,"Wednesday, May 25",OAK,@,SEA,L,3.0,13.0,9.0,20-28,4.0,9.0,Iwakuma,Neal,None,2:47,N,19227.0,.64,-2,
49,"Friday, May 27",OAK,Home,DET,L,1.0,4.0,9.0,20-29,4.0,9.0,Fulmer,Manaea,None,2:40,N,22498.0,.45,-3,
50,"Saturday, May 28",OAK,Home,DET,W,12.0,3.0,9.0,21-29,4.0,8.0,Hahn,Saupold,None,2:57,D,24154.0,.41,1,
51,"Sunday, May 29",OAK,Home,DET,W,4.0,2.0,9.0,22-29,4.0,7.5,Hill,Pelfrey,Doolittle,2:48,D,20522.0,.47,2,
52,"Monday, May 30",OAK,Home,MIN,W,3.0,2.0,9.0,23-29,4.0,7.5,Graveman,Santana,Madson,2:32,D,17248.0,.54,3,
53,"Tuesday, May 31",OAK,Home,MIN,W,7.0,4.0,9.0,24-29,4.0,7.5,Dull,Duffey,Axford,3:14,N,12767.0,.54,4,
54,"Wednesday, Jun 1",OAK,Home,MIN,W,5.0,1.0,9.0,25-29,3.0,6.5,Manaea,Dean,None,2:33,D,11345.0,.58,5,
55,"Friday, Jun 3",OAK,@,HOU,L,2.0,12.0,9.0,25-30,5.0,7.5,Fister,Hahn,None,2:59,N,26458.0,.66,-1,
56,"Saturday, Jun 4",OAK,@,HOU,L-wo,5.0,6.0,12.0,25-31,5.0,8.5,Feldman,Madson,None,4:07,D,37223.0,.61,-2,
57,"Sunday, Jun 5",OAK,@,HOU,L,2.0,5.0,9.0,25-32,5.0,9.5,McCullers,Dull,Harris,3:05,D,30817.0,.55,-3,
58,"Tuesday, Jun 7",OAK,@,MIL,L,4.0,5.0,9.0,25-33,5.0,11.0,Davies,Manaea,Jeffress,2:28,N,19283.0,.42,-4,
59,"Wednesday, Jun 8",OAK,@,MIL,L,0.0,4.0,9.0,25-34,5.0,11.0,Anderson,Hahn,None,2:44,N,18188.0,.38,-5,
60,"Friday, Jun 10",OAK,@,CIN,L,1.0,2.0,9.0,25-35,5.0,11.5,Wood,Gray,Cingrani,2:36,N,21520.0,.33,-6,
