,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 3",BAL,Home,TOR,W-wo,3.0,2.0,11.0,1-0,1.0,Tied,Wilson,Grilli,None,3:41,D,45667.0,1.05,1,
2,"Wednesday, Apr 5",BAL,Home,TOR,W,3.0,1.0,9.0,2-0,1.0,Tied,Bundy,Happ,Britton,2:23,N,16086.0,1.10,2,
3,"Friday, Apr 7",BAL,Home,NYY,W,6.0,5.0,9.0,3-0,1.0,up 1.0,Hart,Clippard,Britton,3:20,N,25248.0,1.15,3,
4,"Saturday, Apr 8",BAL,Home,NYY,W,5.0,4.0,9.0,4-0,1.0,up 1.0,Givens,Betances,Britton,3:35,D,38916.0,1.20,4,
5,"Sunday, Apr 9",BAL,Home,NYY,L,3.0,7.0,9.0,4-1,1.0,Tied,Betances,O'Day,None,3:22,D,42487.0,1.23,-1,
6,"Tuesday, Apr 11",BAL,@,BOS,L,1.0,8.0,9.0,4-2,1.0,Tied,Pomeranz,Bundy,None,3:15,N,37497.0,1.26,-2,
7,"Wednesday, Apr 12",BAL,@,BOS,W,12.0,5.0,9.0,5-2,1.0,up 1.0,Givens,Wright,None,3:46,N,32211.0,1.21,1,
8,"Thursday, Apr 13",BAL,@,TOR,W,2.0,1.0,9.0,6-2,1.0,up 1.5,Gausman,Liriano,Britton,2:45,N,32957.0,1.21,2,
9,"Friday, Apr 14",BAL,@,TOR,W,6.0,4.0,9.0,7-2,1.0,up 1.5,Miley,Sanchez,Britton,3:18,N,39547.0,1.20,3,
10,"Saturday, Apr 15",BAL,@,TOR,L-wo,1.0,2.0,9.0,7-3,1.0,up 0.5,Osuna,Wilson,None,2:39,D,40743.0,1.22,-1,
11,"Sunday, Apr 16",BAL,@,TOR,W,11.0,4.0,9.0,8-3,1.0,up 0.5,Bundy,Happ,None,3:30,D,38188.0,1.20,1,
12,"Tuesday, Apr 18",BAL,@,CIN,L,3.0,9.0,9.0,8-4,1.0,Tied,Arroyo,Gausman,None,3:05,N,16018.0,1.11,-1,
13,"Wednesday, Apr 19",BAL,@,CIN,W,2.0,0.0,9.0,9-4,1.0,Tied,Jimenez,Garrett,Brach,2:28,N,15083.0,1.06,1,
14,"Thursday, Apr 20",BAL,@,CIN,W,2.0,1.0,10.0,10-4,1.0,up 0.5,O'Day,Wood,Brach,2:37,N,11910.0,1.09,2,
15,"Friday, Apr 21",BAL,Home,BOS,W,2.0,0.0,9.0,11-4,1.0,up 1.5,Bundy,Pomeranz,Brach,3:20,N,34442.0,1.41,3,
16,"Saturday, Apr 22",BAL,Home,BOS,W,4.0,2.0,9.0,12-4,1.0,up 1.5,Aquino,Wright,O'Day,2:47,N,35457.0,1.39,4,
17,"Sunday, Apr 23",BAL,Home,BOS,L,2.0,6.0,9.0,12-5,1.0,up 1.5,Rodriguez,Gausman,Kimbrel,3:34,D,35522.0,1.39,-1,
18,"Monday, Apr 24",BAL,Home,TBR,W,6.0,3.0,9.0,13-5,1.0,up 2.0,Givens,Archer,Brach,3:16,N,11142.0,1.36,1,
19,"Tuesday, Apr 25",BAL,Home,TBR,L,0.0,2.0,9.0,13-6,1.0,up 1.5,Whitley,Miley,Colome,2:52,N,11472.0,1.36,-1,
