,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 3",CLE,@,TEX,W,8.0,5.0,9.0,1-0,1.0,Tied,Miller,Dyson,Allen,3:21,N,48350.0,.98,1,
2,"Tuesday, Apr 4",CLE,@,TEX,W,4.0,3.0,9.0,2-0,1.0,up 0.5,Carrasco,Perez,Allen,3:14,N,23574.0,1.04,2,
3,"Wednesday, Apr 5",CLE,@,TEX,W,9.0,6.0,9.0,3-0,1.0,up 0.5,Armstrong,Dyson,Shaw,3:25,N,24649.0,1.03,3,
4,"Friday, Apr 7",CLE,@,ARI,L,3.0,7.0,9.0,3-1,2.0,1.0,Miller,Tomlin,None,3:19,N,22443.0,1.02,-1,
5,"Saturday, Apr 8",CLE,@,ARI,L,2.0,11.0,9.0,3-2,3.0,1.0,Greinke,Bauer,None,3:15,N,28437.0,.97,-2,
6,"Sunday, Apr 9",CLE,@,ARI,L,2.0,3.0,9.0,3-3,3.0,2.0,Corbin,Kluber,Rodney,3:02,D,30191.0,.97,-3,
7,"Tuesday, Apr 11",CLE,Home,CHW,W-wo,2.0,1.0,10.0,4-3,3.0,1.0,Shaw,Kahnle,None,3:37,D,35002.0,1.05,1,
8,"Wednesday, Apr 12",CLE,Home,CHW,L,1.0,2.0,9.0,4-4,3.0,2.0,Holland,Salazar,Robertson,2:58,N,15628.0,1.11,-1,
9,"Thursday, Apr 13",CLE,Home,CHW,L,4.0,10.0,9.0,4-5,4.0,2.0,Swarzak,Tomlin,None,3:32,N,15060.0,1.08,-2,
10,"Friday, Apr 14",CLE,Home,DET,L,6.0,7.0,9.0,4-6,4.0,3.0,Norris,Bauer,Rodriguez,4:00,N,25423.0,1.06,-3,
11,"Saturday, Apr 15",CLE,Home,DET,W,13.0,6.0,9.0,5-6,4.0,2.0,Kluber,Verlander,None,3:36,D,26691.0,1.00,1,
12,"Sunday, Apr 16",CLE,Home,DET,L,1.0,4.0,9.0,5-7,5.0,3.0,Boyd,Carrasco,Rodriguez,3:15,D,17739.0,1.03,-1,
13,"Monday, Apr 17",CLE,@,MIN,W,3.0,1.0,9.0,6-7,5.0,2.5,Salazar,Gibson,Allen,2:58,N,16961.0,.99,1,
14,"Tuesday, Apr 18",CLE,@,MIN,W,11.0,4.0,9.0,7-7,3.0,1.5,Tomlin,Hughes,None,3:15,N,16553.0,1.01,2,
15,"Thursday, Apr 20",CLE,@,MIN,W,6.0,2.0,9.0,8-7,1.0,Tied,Bauer,Duffey,None,3:36,D,17339.0,1.10,3,
16,"Friday, Apr 21",CLE,@,CHW,W,3.0,0.0,9.0,9-7,1.0,up 1.0,Kluber,Quintana,None,2:45,N,18159.0,1.18,4,
17,"Saturday, Apr 22",CLE,@,CHW,W,7.0,0.0,9.0,10-7,1.0,up 1.0,Carrasco,Pelfrey,None,3:09,N,32044.0,1.25,5,
18,"Sunday, Apr 23",CLE,@,CHW,L,2.0,6.0,9.0,10-8,1.0,Tied,Holland,Salazar,None,3:12,D,24444.0,1.32,-1,
19,"Tuesday, Apr 25",CLE,Home,HOU,L,2.0,4.0,9.0,10-9,2.0,1.0,Keuchel,Tomlin,None,2:46,N,14581.0,1.14,-2,
20,"Wednesday, Apr 26",CLE,Home,HOU,W,7.0,6.0,9.0,11-9,1.0,Tied,Bauer,McCullers,Allen,3:12,N,16052.0,1.05,1,
21,"Thursday, Apr 27",CLE,Home,HOU,W,4.0,3.0,9.0,12-9,1.0,up 0.5,Kluber,Devenski,Allen,2:50,N,14452.0,1.10,2,
22,"Friday, Apr 28",CLE,Home,SEA,L,1.0,3.0,9.0,12-10,2.0,0.5,Miranda,Carrasco,Díaz,2:36,N,20842.0,1.13,-1,
23,"Saturday, Apr 29",CLE,Home,SEA,W,4.0,3.0,9.0,13-10,2.0,0.5,Salazar,Gallardo,Allen,2:42,D,21221.0,1.11,1,
24,"Sunday, Apr 30",CLE,Home,SEA,W,12.0,4.0,9.0,14-10,1.0,up 0.5,Tomlin,De Jong,None,2:58,D,21824.0,1.15,2,
25,"Monday, May 1",CLE,@,DET,L,1.0,7.0,9.0,14-11,1.0,up 0.5,Norris,Bauer,None,3:14,N,22045.0,1.36,-1,
26,"Tuesday, May 2",CLE,@,DET,L,2.0,5.0,9.0,14-12,2.0,0.5,Verlander,Kluber,Rodriguez,3:14,N,21799.0,1.37,-2,
27,"Wednesday, May 3",CLE,@,DET,W,3.0,2.0,9.0,15-12,1.0,Tied,Carrasco,Boyd,Allen,3:03,N,22663.0,1.28,1,
28,"Friday, May 5",CLE,@,KCR,L,1.0,3.0,9.0,15-13,2.0,0.5,Hammel,Salazar,Herrera,2:50,N,25722.0,1.19,-1,
29,"Saturday, May 6",CLE,@,KCR,W,3.0,1.0,9.0,16-13,1.0,up 0.5,Miller,Herrera,Allen,2:37,D,23743.0,1.14,1,
30,"Sunday, May 7",CLE,@,KCR,W,1.0,0.0,9.0,17-13,1.0,up 1.5,Clevinger,Duffy,Allen,2:51,D,25754.0,1.20,2,
31,"Monday, May 8",CLE,@,TOR,L,2.0,4.0,9.0,17-14,1.0,up 1.0,Stroman,Bauer,Osuna,2:55,N,40014.0,1.20,-1,
32,"Tuesday, May 9",CLE,@,TOR,W,6.0,0.0,9.0,18-14,1.0,up 1.0,Carrasco,Bolsinger,None,2:46,N,32688.0,1.18,1,
33,"Wednesday, May 10",CLE,@,TOR,L-wo,7.0,8.0,9.0,18-15,1.0,up 0.5,Osuna,Allen,None,3:31,N,35115.0,1.22,-1,
34,"Friday, May 12",CLE,Home,MIN,L,0.0,1.0,9.0,18-16,2.0,1.0,Santana,Tomlin,Kintzler,2:30,N,24452.0,1.41,-2,
35,"Saturday, May 13",CLE,Home,MIN,L,1.0,4.0,9.0,18-17,2.0,2.0,Berrios,Clevinger,Kintzler,2:57,D,28379.0,1.40,-3,
36,"Sunday, May 14",CLE,Home,MIN,W,8.0,3.0,9.0,19-17,2.0,1.0,Bauer,Santiago,None,3:00,D,23099.0,1.31,1,
37,"Monday, May 15",CLE,Home,TBR,W,8.0,7.0,9.0,20-17,2.0,0.5,Logan,Archer,Allen,3:33,N,14613.0,1.12,2,
38,"Tuesday, May 16",CLE,Home,TBR,L,4.0,6.0,9.0,20-18,2.0,0.5,Odorizzi,Salazar,Colome,3:12,N,18238.0,1.18,-1,
39,"Wednesday, May 17",CLE,Home,TBR,L,4.0,7.0,9.0,20-19,2.0,1.0,Cobb,Tomlin,None,3:20,D,22104.0,1.19,-2,
40,"Friday, May 19",CLE,@,HOU,W,5.0,3.0,9.0,21-19,2.0,1.0,Bauer,Morton,Allen,3:02,N,36446.0,1.10,1,
41,"Saturday, May 20",CLE,@,HOU,W,3.0,0.0,9.0,22-19,2.0,0.5,Clevinger,Fiers,Allen,2:35,D,34698.0,1.19,2,
42,"Sunday, May 21",CLE,@,HOU,W,8.0,6.0,9.0,23-19,1.0,Tied,Salazar,Musgrove,None,3:06,D,33476.0,1.24,3,
43,"Monday, May 22",CLE,@,CIN,L,1.0,5.0,9.0,23-20,2.0,1.0,Feldman,Tomlin,None,2:39,N,26794.0,1.24,-1,
44,"Tuesday, May 23",CLE,@,CIN,W,8.0,7.0,9.0,24-20,2.0,1.0,Miller,Storen,Allen,3:16,N,26334.0,1.17,1,
45,"Wednesday, May 24",CLE,Home,CIN,L,3.0,4.0,9.0,24-21,2.0,2.0,Lorenzen,Allen,Iglesias,3:07,N,19426.0,1.22,-1,
46,"Friday, May 26",CLE,Home,KCR,L,4.0,6.0,9.0,24-22,2.0,2.0,Minor,Shaw,Herrera,2:57,N,29603.0,1.30,-2,
47,"Saturday, May 27",CLE,Home,KCR,L,2.0,5.0,9.0,24-23,2.0,3.0,Vargas,Salazar,Herrera,3:06,D,30920.0,1.29,-3,
