,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Mar 31",BOS,@,BAL,L,1.0,2.0,9.0,0-1,4.0,1.0,Britton,Lester,Hunter,2:53,D,46685.0,1.06,-1,
2,"Wednesday, Apr 2",BOS,@,BAL,W,6.0,2.0,9.0,1-1,2.0,0.5,Lackey,Jimenez,None,2:43,N,25708.0,1.06,1,
3,"Thursday, Apr 3",BOS,@,BAL,W,4.0,3.0,9.0,2-1,1.0,up 0.5,Doubront,Chen,Uehara,2:55,N,20880.0,1.09,2,
4,"Friday, Apr 4",BOS,Home,MIL,L,2.0,6.0,9.0,2-2,2.0,0.5,Kintzler,Mujica,None,3:19,D,36728.0,.97,-1,
5,"Saturday, Apr 5",BOS,Home,MIL,L,6.0,7.0,11.0,2-3,3.0,1.5,Thornburg,Badenhop,Rodriguez,4:23,N,35729.0,.96,-2,
6,"Sunday, Apr 6",BOS,Home,MIL,L,0.0,4.0,9.0,2-4,4.0,1.5,Gallardo,Lester,None,2:57,D,35958.0,.92,-3,
7,"Monday, Apr 7",BOS,Home,TEX,W,5.0,1.0,9.0,3-4,3.0,1.0,Lackey,Scheppers,None,3:07,N,35842.0,.91,1,
8,"Tuesday, Apr 8",BOS,Home,TEX,L,7.0,10.0,9.0,3-5,4.0,1.5,Perez,Doubront,None,3:11,N,34142.0,.92,-1,
9,"Wednesday, Apr 9",BOS,Home,TEX,W,4.0,2.0,9.0,4-5,3.0,1.0,Miller,Ogando,Uehara,2:57,D,33585.0,.86,1,
10,"Thursday, Apr 10",BOS,@,NYY,L,1.0,4.0,9.0,4-6,5.0,1.0,Pineda,Buchholz,Phelps,2:55,N,42821.0,1.04,-1,
11,"Friday, Apr 11",BOS,@,NYY,W,4.0,2.0,9.0,5-6,3.0,1.0,Lester,Sabathia,Mujica,3:01,N,44121.0,1.00,1,
12,"Saturday, Apr 12",BOS,@,NYY,L,4.0,7.0,9.0,5-7,5.0,2.0,Kuroda,Lackey,Kelley,3:07,D,48572.0,1.07,-1,
13,"Sunday, Apr 13",BOS,@,NYY,L,2.0,3.0,9.0,5-8,5.0,2.0,Nova,Doubront,Kelley,3:08,N,46081.0,1.01,-2,
14,"Tuesday, Apr 15",BOS,@,CHW,L-wo,1.0,2.0,9.0,5-9,5.0,3.0,Webb,Badenhop,None,3:36,N,13402.0,.80,-3,
15,"Wednesday, Apr 16",BOS,@,CHW,W,6.0,4.0,14.0,6-9,5.0,3.0,Capuano,Garcia,Badenhop,5:17,N,13302.0,.79,1,
16,"Thursday, Apr 17",BOS,@,CHW,W,3.0,1.0,9.0,7-9,4.0,3.0,Lester,Belisario,Uehara,2:54,N,17454.0,.81,2,
17,"Friday, Apr 18",BOS,Home,BAL,L,4.0,8.0,9.0,7-10,5.0,3.0,Tillman,Lackey,O'Day,3:26,N,36408.0,1.03,-1,
18,"Saturday, Apr 19",BOS,Home,BAL,W,4.0,2.0,9.0,8-10,5.0,2.0,Tazawa,Norris,Uehara,2:47,D,37689.0,.92,1,
19,"Sunday, Apr 20",BOS,Home,BAL,W-wo,6.0,5.0,9.0,9-10,3.0,2.0,Mujica,Matusz,None,3:22,N,33947.0,.97,2,
20,"Monday, Apr 21",BOS,Home,BAL,L,6.0,7.0,9.0,9-11,5.0,2.5,Chen,Buchholz,Hunter,3:18,D,37513.0,1.05,-1,
21,"Tuesday, Apr 22",BOS,Home,NYY,L,3.0,9.0,9.0,9-12,5.0,3.5,Tanaka,Lester,None,3:17,N,37041.0,.98,-2,
22,"Wednesday, Apr 23",BOS,Home,NYY,W,5.0,1.0,9.0,10-12,5.0,2.5,Lackey,Pineda,None,3:12,N,37015.0,.90,1,
23,"Thursday, Apr 24",BOS,Home,NYY,L,5.0,14.0,9.0,10-13,5.0,3.5,Sabathia,Doubront,None,3:51,N,37356.0,1.03,-1,
24,"Friday, Apr 25",BOS,@,TOR,W,8.0,1.0,9.0,11-13,4.0,2.5,Peavy,Buehrle,None,2:57,N,29411.0,.89,1,
25,"Saturday, Apr 26",BOS,@,TOR,W,7.0,6.0,9.0,12-13,3.0,2.5,Buchholz,Morrow,Uehara,3:23,D,40322.0,1.06,2,
26,"Sunday, Apr 27",BOS,@,TOR,L,1.0,7.0,9.0,12-14,4.0,3.5,Dickey,Lester,None,2:28,D,45260.0,1.03,-1,
