,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Sunday, Apr 2",STL,Home,CHC,W-wo,4.0,3.0,9.0,1-0,1.0,up 0.5,Oh,Montgomery,None,3:33,N,47566.0,1.06,1,
2,"Tuesday, Apr 4",STL,Home,CHC,L,1.0,2.0,9.0,1-1,1.0,Tied,Arrieta,Wainwright,Davis,2:57,N,46760.0,1.15,-1,
3,"Thursday, Apr 6",STL,Home,CHC,L,4.0,6.0,9.0,1-2,3.0,1.0,Lackey,Cecil,Davis,3:18,D,44039.0,1.11,-2,2017-04-05 (Rain)
4,"Friday, Apr 7",STL,Home,CIN,L,0.0,2.0,9.0,1-3,5.0,2.0,Garrett,Leake,Iglesias,2:17,N,44653.0,1.02,-3,
5,"Saturday, Apr 8",STL,Home,CIN,W,10.0,4.0,9.0,2-3,4.0,1.0,Wacha,Arroyo,None,2:47,D,46558.0,.97,1,
6,"Sunday, Apr 9",STL,Home,CIN,L,0.0,8.0,9.0,2-4,4.0,2.0,Feldman,Martinez,None,2:44,D,45200.0,.99,-1,
7,"Monday, Apr 10",STL,@,WSN,L,6.0,14.0,9.0,2-5,4.0,3.0,Roark,Wainwright,None,3:47,N,27413.0,.82,-2,
8,"Tuesday, Apr 11",STL,@,WSN,L,3.0,8.0,9.0,2-6,5.0,4.0,Gonzalez,Lynn,None,2:55,N,30663.0,.77,-3,
9,"Wednesday, Apr 12",STL,@,WSN,W,6.0,1.0,9.0,3-6,5.0,4.0,Leake,Scherzer,None,3:14,D,31647.0,.74,1,
10,"Friday, Apr 14",STL,@,NYY,L,3.0,4.0,9.0,3-7,5.0,3.5,Tanaka,Wacha,Chapman,2:54,N,39102.0,.77,-1,
11,"Saturday, Apr 15",STL,@,NYY,L,2.0,3.0,9.0,3-8,5.0,4.5,Sabathia,Martinez,Clippard,3:05,D,43031.0,.71,-2,
12,"Sunday, Apr 16",STL,@,NYY,L,3.0,9.0,9.0,3-9,5.0,4.5,Pineda,Wainwright,None,3:17,N,31706.0,.69,-3,
13,"Monday, Apr 17",STL,Home,PIT,W,2.0,1.0,9.0,4-9,5.0,4.0,Lynn,Nova,Oh,2:14,N,40172.0,.73,1,
14,"Tuesday, Apr 18",STL,Home,PIT,W,2.0,1.0,9.0,5-9,5.0,4.0,Leake,Kuhl,Oh,2:31,N,38806.0,.78,2,
15,"Wednesday, Apr 19",STL,Home,PIT,W,2.0,1.0,9.0,6-9,4.0,3.0,Wacha,Cole,Rosenthal,2:40,D,40182.0,.82,3,
16,"Thursday, Apr 20",STL,@,MIL,L,5.0,7.0,9.0,6-10,5.0,3.0,Davies,Martinez,Barnes,3:08,N,26451.0,.93,-1,
17,"Friday, Apr 21",STL,@,MIL,W,6.0,3.0,9.0,7-10,5.0,2.5,Wainwright,Peralta,Oh,2:56,N,23126.0,.87,1,
18,"Saturday, Apr 22",STL,@,MIL,W,4.0,1.0,9.0,8-10,4.0,2.5,Lynn,Torres,Oh,3:16,N,30865.0,.97,2,
