,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Friday, Jul 24",CHC,Home,MIL,W,3.0,0.0,9.0,1-0,1.0,Tied,Hendricks,Woodruff,None,2:30,N,,1.18,1,
2,"Saturday, Jul 25",CHC,Home,MIL,L,3.0,8.0,9.0,1-1,2.0,1.0,Suter,Darvish,None,3:36,D,,1.17,-1,
3,"Sunday, Jul 26",CHC,Home,MIL,W,9.0,1.0,9.0,2-1,1.0,Tied,Chatwood,Peralta,None,3:04,D,,1.19,1,
4,"Monday, Jul 27",CHC,@,CIN,W,8.0,7.0,9.0,3-1,1.0,up 0.5,Lester,Miley,Jeffress,3:46,N,,1.20,2,
5,"Tuesday, Jul 28",CHC,@,CIN,W,8.0,5.0,9.0,4-1,1.0,up 1.5,Mills,Reed,None,3:02,N,,1.19,3,
6,"Wednesday, Jul 29",CHC,@,CIN,L,7.0,12.0,9.0,4-2,1.0,up 1.0,Gray,Hendricks,None,3:23,N,,1.14,-1,
7,"Friday, Jul 31",CHC,Home,PIT,W,6.0,3.0,9.0,5-2,1.0,up 1.5,Darvish,Williams,None,3:46,N,,1.23,1,
8,"Saturday, Aug 1",CHC,Home,PIT,W,4.0,3.0,9.0,6-2,1.0,up 2.0,Chatwood,Keller,Wick,3:11,N,,1.16,2,
9,"Sunday, Aug 2",CHC,Home,PIT,W-wo,2.0,1.0,11.0,7-2,1.0,up 2.5,Jeffress,Ponce,None,3:37,D,,1.13,3,
10,"Monday, Aug 3",CHC,Home,KCR,W,2.0,0.0,9.0,8-2,1.0,up 3.0,Mills,Duffy,Wick,2:43,N,,.96,4,
11,"Tuesday, Aug 4",CHC,Home,KCR,W,5.0,4.0,9.0,9-2,1.0,up 4.0,Hendricks,Singer,Ryan,2:51,N,,.89,5,
12,"Wednesday, Aug 5",CHC,@,KCR,W,6.0,1.0,9.0,10-2,1.0,up 4.5,Darvish,Bubic,None,3:09,N,,.77,6,
13,"Thursday, Aug 6",CHC,@,KCR,L,2.0,13.0,9.0,10-3,1.0,up 3.5,Keller,Chatwood,None,3:02,N,,.67,-1,
14,"Tuesday, Aug 11",CHC,@,CLE,W,7.0,1.0,9.0,11-3,1.0,up 4.5,Lester,Plutko,None,3:14,N,,.76,1,
15,"Wednesday, Aug 12",CHC,@,CLE,W,7.0,2.0,9.0,12-3,1.0,up 5.0,Hendricks,Carrasco,None,3:32,N,,.67,2,
16,"Thursday, Aug 13",CHC,Home,MIL,W,4.0,2.0,9.0,13-3,1.0,up 5.5,Darvish,Anderson,Wick,3:06,N,,.67,3,
17,"Friday, Aug 14",CHC,Home,MIL,L,3.0,4.0,9.0,13-4,1.0,up 5.0,Peralta,Mills,Hader,3:13,N,,.56,-1,
18,"Saturday, Aug 15",CHC,Home,MIL,L,5.0,6.0,10.0,13-5,1.0,up 3.5,Phelps,Jeffress,Claudio,3:24,D,,.64,-2,
19,"Sunday, Aug 16",CHC,Home,MIL,L,5.0,6.0,9.0,13-6,1.0,up 3.5,Yardley,Adam,Hader,3:11,D,,.77,-3,
20,"Monday, Aug 17 (1)",CHC,Home,STL,L,1.0,3.0,7.0,13-7,1.0,up 3.5,Gallegos,Hendricks,Miller,2:03,D,,.89,-4,2020-08-07 (Covid; Played at CHN; SLN was home team; (Game2))
21,"Monday, Aug 17 (2)",CHC,Home,STL,W,5.0,4.0,7.0,14-7,1.0,up 3.5,Underwood,Webb,Jeffress,2:33,N,,1.03,1,
22,"Tuesday, Aug 18",CHC,Home,STL,W,6.0,3.0,9.0,15-7,1.0,up 4.5,Darvish,Ponce de Leon,Wick,4:09,N,,.93,2,
23,"Wednesday, Aug 19 (1)",CHC,Home,STL,L,3.0,9.0,7.0,15-8,1.0,up 4.0,Webb,Mills,None,3:01,D,,.81,-1,2020-08-08 (Covid; Played at CHN; SLN was home team; (Game2))
24,"Wednesday, Aug 19 (2)",CHC,Home,STL,W,4.0,2.0,7.0,16-8,1.0,up 4.0,Jeffress,Miller,Kimbrel,2:26,N,,.93,1,
25,"Friday, Aug 21",CHC,Home,CHW,L,1.0,10.0,9.0,16-9,1.0,up 4.0,Keuchel,Lester,None,2:54,N,,.71,-1,
26,"Saturday, Aug 22",CHC,Home,CHW,L,4.0,7.0,9.0,16-10,1.0,up 3.0,Gonzalez,Hendricks,None,3:33,N,,.76,-2,
27,"Sunday, Aug 23",CHC,Home,CHW,W,2.0,1.0,9.0,17-10,1.0,up 3.0,Darvish,Cease,Jeffress,3:15,D,,.87,1,
28,"Monday, Aug 24",CHC,@,DET,W,9.0,3.0,9.0,18-10,1.0,up 3.0,Mills,Mize,None,3:01,N,,.73,2,
29,"Tuesday, Aug 25",CHC,@,DET,L,1.0,7.0,9.0,18-11,1.0,up 3.0,Turnbull,Chatwood,None,3:13,N,,.66,-1,
30,"Wednesday, Aug 26",CHC,@,DET,L,6.0,7.0,9.0,18-12,1.0,up 2.0,Jimenez,Tepera,None,3:23,N,,.71,-2,
31,"Friday, Aug 28",CHC,@,CIN,L,5.0,6.0,9.0,18-13,1.0,up 3.0,Mahle,Hendricks,Iglesias,2:57,N,,.92,-3,
32,"Saturday, Aug 29 (1)",CHC,@,CIN,W,3.0,0.0,7.0,19-13,1.0,up 3.5,Darvish,Bauer,Jeffress,2:47,D,,1.06,1,2020-07-30 (Rain; (Game2))
