,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 28",MIN,Home,CLE,W,2.0,0.0,9.0,1-0,1.0,Tied,Berrios,Kluber,Rogers,2:18,D,39519.0,1.09,1,
2,"Saturday, Mar 30",MIN,Home,CLE,L,1.0,2.0,9.0,1-1,2.0,1.0,Edwards,Parker,Hand,3:00,D,15271.0,1.12,-1,
3,"Sunday, Mar 31",MIN,Home,CLE,W,9.0,3.0,9.0,2-1,1.0,Tied,Perez,Carrasco,None,2:39,D,15613.0,1.03,1,
4,"Tuesday, Apr 2",MIN,@,KCR,W,5.0,4.0,10.0,3-1,1.0,up 1.0,Hildenberger,Boxberger,Parker,3:30,N,10024.0,1.13,2,
5,"Wednesday, Apr 3",MIN,@,KCR,W,7.0,6.0,9.0,4-1,1.0,up 1.0,May,Peralta,Parker,3:32,D,10575.0,1.17,3,
6,"Friday, Apr 5",MIN,@,PHI,L,4.0,10.0,9.0,4-2,1.0,Tied,Pivetta,Odorizzi,None,3:31,N,28021.0,1.06,-1,
7,"Saturday, Apr 6",MIN,@,PHI,W,6.0,2.0,9.0,5-2,1.0,Tied,Pineda,Arrieta,None,2:50,D,44693.0,1.01,1,
8,"Sunday, Apr 7",MIN,@,PHI,L,1.0,2.0,9.0,5-3,3.0,1.0,Eflin,Berrios,Neris,2:47,D,39735.0,1.04,-1,
9,"Tuesday, Apr 9",MIN,@,NYM,W,14.0,8.0,9.0,6-3,2.0,0.5,Hildenberger,deGrom,None,4:08,N,22126.0,1.02,1,
10,"Wednesday, Apr 10",MIN,@,NYM,L,6.0,9.0,9.0,6-4,3.0,1.0,Syndergaard,Odorizzi,None,3:15,N,20946.0,1.04,-1,
11,"Saturday, Apr 13",MIN,Home,DET,W,4.0,3.0,9.0,7-4,1.0,up 0.5,Pineda,Ross,Parker,3:07,D,16484.0,1.28,1,
12,"Sunday, Apr 14",MIN,Home,DET,W,6.0,4.0,9.0,8-4,1.0,up 1.5,Berrios,Zimmermann,Hildenberger,3:19,D,14774.0,1.32,2,
13,"Monday, Apr 15",MIN,Home,TOR,L,3.0,5.0,9.0,8-5,1.0,up 0.5,Gaviglio,Mejia,Biagini,3:00,N,11727.0,1.14,-1,
14,"Tuesday, Apr 16",MIN,Home,TOR,L,5.0,6.0,9.0,8-6,2.0,0.5,Sanchez,May,Giles,3:06,N,13365.0,1.09,-2,
15,"Wednesday, Apr 17",MIN,Home,TOR,W,4.0,1.0,9.0,9-6,2.0,0.5,Odorizzi,Thornton,Parker,2:57,N,11465.0,1.05,1,
16,"Thursday, Apr 18",MIN,Home,TOR,L,4.0,7.0,9.0,9-7,2.0,1.0,Biagini,Pineda,Giles,3:00,D,12523.0,1.14,-1,
