,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 4",SFG,@,MIL,W,12.0,3.0,9.0,1-0,1.0,Tied,Bumgarner,Peralta,None,3:35,D,44318.0,.92,1,
2,"Tuesday, Apr 5",SFG,@,MIL,W,2.0,1.0,9.0,2-0,1.0,Tied,Cueto,Nelson,Casilla,2:29,N,24123.0,1.02,2,
3,"Wednesday, Apr 6",SFG,@,MIL,L,3.0,4.0,9.0,2-1,2.0,1.0,Thornburg,Lopez,Jeffress,3:19,D,20098.0,1.02,-1,
4,"Thursday, Apr 7",SFG,Home,LAD,W,12.0,6.0,9.0,3-1,1.0,Tied,Heston,Wood,None,3:07,D,41940.0,1.20,1,
5,"Friday, Apr 8",SFG,Home,LAD,W-wo,3.0,2.0,10.0,4-1,1.0,up 1.0,Casilla,Blanton,None,2:58,N,41742.0,1.13,2,
6,"Saturday, Apr 9",SFG,Home,LAD,L,2.0,3.0,10.0,4-2,1.0,Tied,Hatcher,Kontos,Jansen,3:22,D,41224.0,1.23,-1,
7,"Sunday, Apr 10",SFG,Home,LAD,W,9.0,6.0,9.0,5-2,1.0,up 1.0,Cueto,Coleman,Casilla,3:07,D,41656.0,1.22,1,
8,"Tuesday, Apr 12",SFG,@,COL,W,7.0,2.0,9.0,6-2,1.0,up 2.0,Samardzija,Chatwood,None,2:44,N,20814.0,1.21,2,
9,"Wednesday, Apr 13",SFG,@,COL,L,6.0,10.0,9.0,6-3,1.0,up 1.0,Rusin,Peavy,None,3:07,N,21891.0,1.32,-1,
10,"Thursday, Apr 14",SFG,@,COL,L,6.0,11.0,9.0,6-4,1.0,Tied,De La Rosa,Cain,None,3:26,D,21226.0,1.29,-2,
11,"Friday, Apr 15",SFG,@,LAD,L,3.0,7.0,9.0,6-5,3.0,1.0,Kershaw,Bumgarner,None,2:45,N,53449.0,1.27,-3,
12,"Saturday, Apr 16",SFG,@,LAD,W,4.0,3.0,9.0,7-5,1.0,Tied,Cueto,Kazmir,Casilla,3:32,N,53409.0,1.19,1,
13,"Sunday, Apr 17",SFG,@,LAD,L,1.0,3.0,9.0,7-6,3.0,1.0,Maeda,Samardzija,Jansen,2:42,N,48911.0,1.28,-1,
14,"Monday, Apr 18",SFG,Home,ARI,L,7.0,9.0,11.0,7-7,3.0,1.5,De La Rosa,Heston,Ziegler,4:35,N,41432.0,1.18,-2,
15,"Tuesday, Apr 19",SFG,Home,ARI,L,0.0,3.0,9.0,7-8,3.0,1.5,Ray,Cain,Clippard,3:08,N,41218.0,1.07,-3,
16,"Wednesday, Apr 20",SFG,Home,ARI,L,1.0,2.0,9.0,7-9,4.0,2.5,Greinke,Bumgarner,Ziegler,2:54,N,41497.0,1.06,-4,
17,"Thursday, Apr 21",SFG,Home,ARI,L,2.0,6.0,9.0,7-10,4.0,3.5,Wagner,Cueto,None,3:10,D,41052.0,.96,-5,
18,"Friday, Apr 22",SFG,Home,MIA,W,8.0,1.0,9.0,8-10,4.0,2.5,Samardzija,Cosart,None,3:09,N,41760.0,.77,1,
19,"Saturday, Apr 23",SFG,Home,MIA,W,7.0,2.0,9.0,9-10,4.0,2.5,Peavy,Fernandez,None,2:46,N,41886.0,.85,2,
20,"Sunday, Apr 24",SFG,Home,MIA,L,4.0,5.0,9.0,9-11,4.0,3.5,Barraclough,Osich,Ramos,3:14,D,41509.0,.88,-1,
21,"Monday, Apr 25",SFG,Home,SDP,W,5.0,4.0,9.0,10-11,3.0,2.5,Bumgarner,Pomeranz,Casilla,3:47,N,41266.0,.95,1,
22,"Tuesday, Apr 26",SFG,Home,SDP,W,1.0,0.0,9.0,11-11,2.0,1.5,Cueto,Shields,None,2:28,N,41413.0,.97,2,
23,"Wednesday, Apr 27",SFG,Home,SDP,W,13.0,9.0,9.0,12-11,2.0,0.5,Samardzija,Cashner,None,3:21,D,41357.0,1.07,3,
24,"Friday, Apr 29",SFG,@,NYM,L,1.0,13.0,9.0,12-12,1.0,Tied,Matz,Peavy,None,3:17,N,39764.0,1.09,-1,
25,"Saturday, Apr 30",SFG,@,NYM,L,5.0,6.0,9.0,12-13,1.0,Tied,deGrom,Cain,Familia,3:09,D,44466.0,1.05,-2,
26,"Sunday, May 1",SFG,@,NYM,W,6.0,1.0,9.0,13-13,1.0,Tied,Bumgarner,Syndergaard,None,3:19,D,39077.0,1.00,1,
27,"Monday, May 2",SFG,@,CIN,W,9.0,6.0,9.0,14-13,1.0,up 0.5,Mazzaro,Ramirez,Casilla,3:17,N,13829.0,1.05,2,
28,"Tuesday, May 3",SFG,@,CIN,W,3.0,1.0,9.0,15-13,1.0,up 0.5,Samardzija,Cotham,Casilla,3:05,N,14309.0,1.08,3,
29,"Wednesday, May 4",SFG,@,CIN,L,4.0,7.0,9.0,15-14,1.0,up 0.5,Straily,Peavy,None,2:42,D,21333.0,1.08,-1,
30,"Thursday, May 5",SFG,Home,COL,L,7.0,17.0,9.0,15-15,1.0,Tied,Bergman,Cain,None,3:25,N,41477.0,1.36,-2,
31,"Friday, May 6",SFG,Home,COL,W,6.0,4.0,9.0,16-15,1.0,up 1.0,Bumgarner,Bettis,Casilla,2:40,N,41358.0,1.27,1,
32,"Saturday, May 7",SFG,Home,COL,W-wo,2.0,1.0,13.0,17-15,1.0,up 1.0,Law,Miller,None,4:20,D,41590.0,1.28,2,
33,"Sunday, May 8",SFG,Home,COL,L,0.0,2.0,9.0,17-16,1.0,Tied,Butler,Samardzija,McGee,2:55,D,41593.0,1.27,-1,
34,"Monday, May 9",SFG,Home,TOR,L,1.0,3.0,9.0,17-17,1.0,Tied,Sanchez,Peavy,Osuna,2:52,N,41256.0,1.03,-2,
35,"Tuesday, May 10",SFG,Home,TOR,L,0.0,4.0,9.0,17-18,2.0,1.0,Happ,Cain,Osuna,2:29,N,41464.0,1.04,-3,
36,"Wednesday, May 11",SFG,Home,TOR,W-wo,5.0,4.0,13.0,18-18,1.0,Tied,Suarez,Tepera,None,4:28,D,41372.0,1.00,1,
37,"Thursday, May 12",SFG,@,ARI,W,4.0,2.0,9.0,19-18,1.0,Tied,Cueto,Greinke,Lopez,3:13,N,19461.0,1.22,2,
38,"Friday, May 13",SFG,@,ARI,W,3.0,1.0,9.0,20-18,1.0,Tied,Samardzija,Miller,Casilla,3:00,N,21753.0,1.28,3,
39,"Saturday, May 14",SFG,@,ARI,W,5.0,3.0,9.0,21-18,1.0,Tied,Strickland,Hudson,Gearrin,3:05,N,32448.0,1.26,4,
40,"Sunday, May 15",SFG,@,ARI,W,2.0,1.0,9.0,22-18,1.0,up 1.0,Strickland,Ziegler,Casilla,3:00,D,25007.0,1.26,5,
41,"Tuesday, May 17",SFG,@,SDP,W,5.0,1.0,9.0,23-18,1.0,up 1.5,Bumgarner,Rea,None,2:47,N,24433.0,1.40,6,
42,"Wednesday, May 18",SFG,@,SDP,W,2.0,1.0,9.0,24-18,1.0,up 2.5,Cueto,Pomeranz,None,2:33,N,23518.0,1.39,7,
43,"Thursday, May 19",SFG,@,SDP,W,3.0,1.0,9.0,25-18,1.0,up 3.5,Samardzija,Shields,Casilla,2:56,N,26417.0,1.41,8,
44,"Friday, May 20",SFG,Home,CHC,L,1.0,8.0,9.0,25-19,1.0,up 3.5,Arrieta,Peavy,None,3:11,N,41750.0,1.35,-1,
45,"Saturday, May 21",SFG,Home,CHC,W,5.0,3.0,9.0,26-19,1.0,up 3.5,Cain,Lester,Casilla,3:17,D,41507.0,1.31,1,
46,"Sunday, May 22",SFG,Home,CHC,W,1.0,0.0,9.0,27-19,1.0,up 4.0,Bumgarner,Hendricks,Casilla,2:33,N,41359.0,1.31,2,
47,"Monday, May 23",SFG,Home,SDP,W-wo,1.0,0.0,9.0,28-19,1.0,up 4.5,Cueto,Hand,None,2:37,N,42099.0,1.46,3,
48,"Tuesday, May 24",SFG,Home,SDP,W,8.0,2.0,9.0,29-19,1.0,up 4.5,Samardzija,Cashner,None,2:51,N,41772.0,1.47,4,
49,"Wednesday, May 25",SFG,Home,SDP,W-wo,4.0,3.0,10.0,30-19,1.0,up 4.5,Kontos,Hand,None,3:22,D,41363.0,1.42,5,
50,"Friday, May 27",SFG,@,COL,L,2.0,5.0,9.0,30-20,1.0,up 4.5,Chatwood,Suarez,McGee,2:42,N,32901.0,1.57,-1,
51,"Saturday, May 28",SFG,@,COL,W,10.0,5.0,9.0,31-20,1.0,up 4.5,Gearrin,Estevez,None,3:27,D,39253.0,1.59,1,
52,"Sunday, May 29",SFG,@,COL,W,8.0,3.0,9.0,32-20,1.0,up 4.5,Cueto,Rusin,None,3:25,D,42307.0,1.56,2,
53,"Monday, May 30",SFG,@,ATL,L,3.0,5.0,9.0,32-21,1.0,up 4.5,Foltynewicz,Samardzija,None,2:37,D,23147.0,1.23,-1,
54,"Tuesday, May 31",SFG,@,ATL,W,4.0,0.0,9.0,33-21,1.0,up 4.5,Peavy,Wisler,None,2:29,N,15723.0,1.28,1,
55,"Wednesday, Jun 1",SFG,@,ATL,L-wo,4.0,5.0,11.0,33-22,1.0,up 4.5,Withrow,Law,None,3:38,N,15107.0,1.20,-1,
56,"Thursday, Jun 2",SFG,@,ATL,W,6.0,0.0,9.0,34-22,1.0,up 5.5,Bumgarner,Blair,None,2:49,D,15983.0,1.24,1,
57,"Friday, Jun 3",SFG,@,STL,W,5.0,1.0,9.0,35-22,1.0,up 5.5,Cueto,Wainwright,None,3:11,N,43560.0,1.27,2,
58,"Saturday, Jun 4",SFG,@,STL,L,4.0,7.0,9.0,35-23,1.0,up 4.5,Lyons,Samardzija,Rosenthal,2:39,N,45453.0,1.12,-1,
59,"Sunday, Jun 5",SFG,@,STL,L,3.0,6.0,9.0,35-24,1.0,up 3.5,Martinez,Peavy,Rosenthal,3:05,N,44907.0,1.19,-2,
60,"Tuesday, Jun 7",SFG,Home,BOS,L,3.0,5.0,10.0,35-25,1.0,up 3.0,Tazawa,Casilla,Kimbrel,3:04,N,41512.0,1.24,-3,
61,"Wednesday, Jun 8",SFG,Home,BOS,W,2.0,1.0,9.0,36-25,1.0,up 4.0,Gearrin,Price,Strickland,2:45,N,41635.0,1.31,1,
62,"Friday, Jun 10",SFG,Home,LAD,L,2.0,3.0,9.0,36-26,1.0,up 3.0,Kershaw,Casilla,Jansen,2:35,N,41208.0,1.73,-1,
63,"Saturday, Jun 11",SFG,Home,LAD,W-wo,5.0,4.0,10.0,37-26,1.0,up 4.0,Stratton,Jansen,None,4:00,D,41358.0,1.86,1,
64,"Sunday, Jun 12",SFG,Home,LAD,W,2.0,1.0,9.0,38-26,1.0,up 5.0,Peavy,Urias,Casilla,3:01,N,41583.0,1.75,2,
65,"Monday, Jun 13",SFG,Home,MIL,W,11.0,5.0,9.0,39-26,1.0,up 6.0,Suarez,Knebel,Law,3:38,N,41543.0,1.28,3,
66,"Tuesday, Jun 14",SFG,Home,MIL,W,3.0,2.0,9.0,40-26,1.0,up 6.0,Bumgarner,Smith,Casilla,3:21,N,41750.0,1.16,4,
67,"Wednesday, Jun 15",SFG,Home,MIL,W,10.0,1.0,9.0,41-26,1.0,up 6.0,Cueto,Nelson,None,2:56,D,41811.0,1.15,5,
68,"Friday, Jun 17",SFG,@,TBR,W,5.0,1.0,9.0,42-26,1.0,up 6.5,Samardzija,Archer,None,2:45,N,40135.0,1.07,6,
69,"Saturday, Jun 18",SFG,@,TBR,W,6.0,4.0,9.0,43-26,1.0,up 6.5,Strickland,Colome,Gearrin,3:13,D,23948.0,1.00,7,
70,"Sunday, Jun 19",SFG,@,TBR,W,5.0,1.0,9.0,44-26,1.0,up 6.5,Law,Cedeno,None,3:30,D,17361.0,1.02,8,
71,"Monday, Jun 20",SFG,@,PIT,L,0.0,1.0,9.0,44-27,1.0,up 5.5,Locke,Bumgarner,Melancon,2:24,N,27906.0,.88,-1,
72,"Tuesday, Jun 21",SFG,@,PIT,W,15.0,4.0,9.0,45-27,1.0,up 5.5,Cueto,Boscan,None,3:49,N,27729.0,1.04,1,
73,"Wednesday, Jun 22",SFG,@,PIT,W,7.0,6.0,9.0,46-27,1.0,up 5.5,Law,Hughes,Casilla,3:28,N,33747.0,.99,2,
74,"Thursday, Jun 23",SFG,@,PIT,W,5.0,3.0,9.0,47-27,1.0,up 6.0,Suarez,Niese,Casilla,3:04,D,29986.0,.91,3,
75,"Friday, Jun 24",SFG,Home,PHI,W,5.0,4.0,9.0,48-27,1.0,up 7.0,Peavy,Araujo,Casilla,3:21,N,42238.0,.86,4,
76,"Saturday, Jun 25",SFG,Home,PHI,L,2.0,3.0,9.0,48-28,1.0,up 7.0,Hellickson,Bumgarner,Gomez,2:47,N,41928.0,.74,-1,
77,"Sunday, Jun 26",SFG,Home,PHI,W-wo,8.0,7.0,9.0,49-28,1.0,up 8.0,Gearrin,Gonzalez,None,3:16,D,41479.0,.82,1,
