,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 1",ARI,@,SDP,L,7.0,8.0,9.0,0-1,3.0,1.0,Pagan,Young,Melancon,3:26,D,10350.0,1.09,-1,
2,"Friday, Apr 2",ARI,@,SDP,L,2.0,4.0,9.0,0-2,5.0,2.0,Pagan,Kelly,Melancon,3:53,N,10350.0,1.04,-2,
3,"Saturday, Apr 3",ARI,@,SDP,L,0.0,7.0,9.0,0-3,5.0,3.0,Musgrove,Smith,Weathers,2:58,N,10350.0,.95,-3,
4,"Sunday, Apr 4",ARI,@,SDP,W,3.0,1.0,9.0,1-3,4.0,2.0,Widener,Paddack,Devenski,3:19,D,10350.0,.94,1,
5,"Tuesday, Apr 6",ARI,@,COL,W,10.0,8.0,13.0,2-3,3.0,2.5,Peacock,Bowden,None,4:29,N,10240.0,.93,2,
6,"Wednesday, Apr 7",ARI,@,COL,L,0.0,8.0,9.0,2-4,4.0,2.5,Senzatela,Bumgarner,None,2:57,N,12894.0,.97,-1,
7,"Thursday, Apr 8",ARI,@,COL,L,3.0,7.0,9.0,2-5,5.0,3.0,Gray,Kelly,Bard,2:51,D,10836.0,1.00,-2,
8,"Friday, Apr 9",ARI,Home,CIN,L,5.0,6.0,10.0,2-6,5.0,4.0,Pérez,Young,Garrett,3:47,N,19385.0,.85,-3,
9,"Saturday, Apr 10",ARI,Home,CIN,W,8.0,3.0,9.0,3-6,4.0,4.0,Smith,Hoffman,None,3:09,N,13208.0,.77,1,
10,"Sunday, Apr 11",ARI,Home,CIN,W,7.0,0.0,9.0,4-6,4.0,4.0,Weaver,De Leon,None,2:39,D,10981.0,.79,2,
11,"Monday, Apr 12",ARI,Home,OAK,L,5.0,9.0,9.0,4-7,4.0,4.5,Bassitt,Bumgarner,None,3:29,N,8768.0,.78,-1,
12,"Tuesday, Apr 13",ARI,Home,OAK,L,5.0,7.0,9.0,4-8,4.0,5.5,Petit,Swarzak,Trivino,3:39,D,7010.0,.72,-2,
13,"Thursday, Apr 15",ARI,@,WSN,W,11.0,6.0,9.0,5-8,4.0,6.0,Kelly,Corbin,None,3:26,N,6666.0,.73,1,
14,"Friday, Apr 16",ARI,@,WSN,L-wo,0.0,1.0,9.0,5-9,4.0,7.0,Hand,Young,None,2:54,N,8056.0,.76,-1,
15,"Saturday, Apr 17",ARI,@,WSN,L,2.0,6.0,9.0,5-10,4.0,8.0,Fedde,Weaver,None,3:23,D,8305.0,.74,-2,
16,"Sunday, Apr 18",ARI,@,WSN,W,5.0,2.0,9.0,6-10,4.0,7.0,Bumgarner,Espino,Crichton,3:20,D,8478.0,.67,1,
17,"Tuesday, Apr 20",ARI,@,CIN,W,5.0,4.0,9.0,7-10,4.0,6.5,Bukauskas,Garrett,Crichton,3:20,N,8085.0,.72,2,
18,"Wednesday, Apr 21",ARI,@,CIN,W,8.0,5.0,10.0,8-10,4.0,6.0,Clarke,Pérez,None,3:40,N,8025.0,.78,3,
19,"Thursday, Apr 22",ARI,@,CIN,W,14.0,11.0,10.0,9-10,4.0,5.0,Smith,Sims,None,4:26,D,7549.0,.82,4,
20,"Friday, Apr 23",ARI,@,ATL,L,4.0,5.0,9.0,9-11,4.0,5.0,Ynoa,Weaver,Smith,2:47,N,19258.0,.92,-1,
21,"Sunday, Apr 25 (1)",ARI,@,ATL,W,5.0,0.0,7.0,10-11,4.0,4.0,Gallen,Wilson,None,2:10,D,,.84,1,
22,"Sunday, Apr 25 (2)",ARI,@,ATL,W,7.0,0.0,7.0,11-11,4.0,4.0,Bumgarner,Smyly,None,2:11,N,20693.0,.87,2,
23,"Tuesday, Apr 27",ARI,Home,SDP,W,5.0,1.0,9.0,12-11,3.0,2.5,Kelly,Paddack,None,2:53,N,10486.0,1.01,3,
24,"Wednesday, Apr 28",ARI,Home,SDP,L,3.0,12.0,9.0,12-12,4.0,3.5,Northcraft,Smith,None,3:05,N,9495.0,1.12,-1,
25,"Thursday, Apr 29",ARI,Home,COL,W,5.0,3.0,9.0,13-12,4.0,3.0,Smith,Stephenson,Crichton,3:01,N,6843.0,1.00,1,
26,"Friday, Apr 30",ARI,Home,COL,W,7.0,2.0,9.0,14-12,4.0,2.0,Bumgarner,Gray,None,2:58,N,13184.0,1.05,2,
27,"Saturday, May 1",ARI,Home,COL,L,6.0,14.0,9.0,14-13,4.0,2.0,Gomber,Gallen,None,3:41,N,15734.0,1.11,-1,
28,"Sunday, May 2",ARI,Home,COL,W,8.0,4.0,9.0,15-13,4.0,2.0,Devenski,Bard,None,3:29,D,11395.0,1.07,1,
29,"Tuesday, May 4",ARI,@,MIA,L,3.0,9.0,9.0,15-14,4.0,2.5,Bleier,Ginkel,None,3:17,N,3898.0,1.05,-1,
30,"Wednesday, May 5",ARI,@,MIA,L,0.0,8.0,9.0,15-15,4.0,2.5,Holloway,Weaver,None,2:57,N,3573.0,1.04,-2,
31,"Thursday, May 6",ARI,@,MIA,L,1.0,3.0,9.0,15-16,4.0,3.0,Floro,Bukauskas,Garcia,2:44,N,4049.0,1.02,-3,
32,"Friday, May 7",ARI,@,NYM,L-wo,4.0,5.0,10.0,15-17,4.0,4.0,Loup,Crichton,None,3:52,N,7662.0,.99,-4,
33,"Saturday, May 8",ARI,@,NYM,L,2.0,4.0,9.0,15-18,4.0,5.0,Lucchesi,Kelly,May,3:30,N,7908.0,.94,-5,
34,"Sunday, May 9",ARI,@,NYM,L,2.0,4.0,9.0,15-19,4.0,5.0,deGrom,Smith,Díaz,3:27,D,7880.0,.90,-6,
35,"Monday, May 10",ARI,Home,MIA,W,5.0,2.0,9.0,16-19,4.0,5.0,Weaver,Holloway,Crichton,2:47,N,6307.0,.81,1,
36,"Tuesday, May 11",ARI,Home,MIA,W,11.0,3.0,9.0,17-19,4.0,5.0,Bumgarner,Lopez,None,3:02,N,5560.0,.89,2,
37,"Wednesday, May 12",ARI,Home,MIA,L,2.0,3.0,9.0,17-20,4.0,5.5,Poteet,Peacock,Garcia,2:41,N,5714.0,.91,-1,
38,"Thursday, May 13",ARI,Home,MIA,L,1.0,5.0,9.0,17-21,4.0,6.5,Rogers,Kelly,None,2:55,N,5967.0,.81,-2,
39,"Friday, May 14",ARI,Home,WSN,L,2.0,17.0,9.0,17-22,4.0,6.5,Scherzer,Smith,None,3:14,N,11907.0,.75,-3,
