,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",MIN,@,DET,L,0.0,4.0,9.0,0-1,3.0,1.0,Price,Hughes,Nathan,2:30,D,45030.0,1.04,-1,
2,"Wednesday, Apr 8",MIN,@,DET,L,0.0,11.0,9.0,0-2,4.0,2.0,Sanchez,Nolasco,None,3:06,D,28280.0,1.03,-2,
3,"Thursday, Apr 9",MIN,@,DET,L,1.0,7.0,9.0,0-3,4.0,3.0,Greene,Gibson,None,2:43,D,26782.0,1.00,-3,
4,"Friday, Apr 10",MIN,@,CHW,W,6.0,0.0,9.0,1-3,4.0,3.0,Milone,Noesi,Duensing,3:01,D,38533.0,.86,1,
5,"Saturday, Apr 11",MIN,@,CHW,L,4.0,5.0,9.0,1-4,4.0,4.0,Duke,Boyer,Robertson,2:54,D,22317.0,.91,-1,
6,"Sunday, Apr 12",MIN,@,CHW,L,2.0,6.0,9.0,1-5,5.0,5.0,Sale,Hughes,None,2:56,D,23057.0,.85,-2,
7,"Monday, Apr 13",MIN,Home,KCR,L,3.0,12.0,9.0,1-6,5.0,6.0,Duffy,May,None,2:50,D,40123.0,.84,-3,
8,"Wednesday, Apr 15",MIN,Home,KCR,W,3.0,1.0,9.0,2-6,5.0,5.5,Gibson,Volquez,Perkins,2:25,N,21362.0,.80,1,
9,"Thursday, Apr 16",MIN,Home,KCR,W,8.0,5.0,9.0,3-6,5.0,5.0,Milone,Vargas,Perkins,3:01,D,17449.0,.85,2,
10,"Friday, Apr 17",MIN,Home,CLE,W-wo,3.0,2.0,11.0,4-6,3.0,5.0,Boyer,Shaw,None,3:38,N,21307.0,.80,3,
11,"Saturday, Apr 18",MIN,Home,CLE,L,2.0,4.0,9.0,4-7,5.0,5.0,Salazar,Hughes,Allen,2:33,D,23949.0,.86,-1,
12,"Sunday, Apr 19",MIN,Home,CLE,W,7.0,2.0,9.0,5-7,3.0,5.0,May,House,None,2:45,D,17923.0,.85,1,
13,"Monday, Apr 20",MIN,@,KCR,L,1.0,7.0,9.0,5-8,4.0,6.0,Volquez,Gibson,None,2:43,N,20393.0,.93,-1,
