,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 29",SEA,Home,CLE,W,2.0,1.0,9.0,1-0,1.0,Tied,Hernandez,Kluber,Díaz,2:35,N,47149.0,.92,1,
2,"Saturday, Mar 31",SEA,Home,CLE,L,5.0,6.0,9.0,1-1,3.0,0.5,Carrasco,Paxton,Allen,2:47,D,35881.0,1.00,-1,
3,"Sunday, Apr 1",SEA,Home,CLE,W,5.0,4.0,9.0,2-1,3.0,0.5,Leake,Otero,Díaz,2:57,D,24506.0,.96,1,
4,"Tuesday, Apr 3",SEA,@,SFG,W,6.0,4.0,9.0,3-1,2.0,1.0,Gonzales,Blach,Díaz,3:02,D,40901.0,.99,2,
5,"Wednesday, Apr 4",SEA,@,SFG,L,1.0,10.0,9.0,3-2,3.0,2.0,Cueto,Hernandez,None,2:52,D,42582.0,.97,-1,
6,"Thursday, Apr 5",SEA,@,MIN,L,2.0,4.0,9.0,3-3,3.0,2.5,Duke,Altavilla,Rodney,3:09,D,39214.0,.98,-2,
7,"Saturday, Apr 7",SEA,@,MIN,W,11.0,4.0,9.0,4-3,3.0,2.0,Leake,Berrios,None,3:36,D,18416.0,.94,1,
8,"Monday, Apr 9",SEA,@,KCR,L,0.0,10.0,9.0,4-4,3.0,3.5,Junis,Gonzales,None,2:45,N,12324.0,.99,-1,
9,"Tuesday, Apr 10",SEA,@,KCR,W,8.0,3.0,9.0,5-4,3.0,2.5,Hernandez,Skoglund,None,2:58,N,14850.0,.90,1,
10,"Wednesday, Apr 11",SEA,@,KCR,W,4.0,2.0,9.0,6-4,3.0,2.5,Vincent,Grimm,Díaz,2:48,D,14314.0,.97,2,
11,"Friday, Apr 13",SEA,Home,OAK,W,7.0,4.0,9.0,7-4,3.0,3.0,Altavilla,Coulombe,Díaz,3:08,N,25352.0,1.06,3,
