,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",ARI,Home,SFG,L,4.0,5.0,9.0,0-1,4.0,1.0,Bumgarner,Collmenter,Casilla,3:18,N,49043.0,1.05,-1,
2,"Tuesday, Apr 7",ARI,Home,SFG,W,7.0,6.0,9.0,1-1,2.0,1.0,De La Rosa,Vogelsong,Reed,3:10,N,22626.0,1.03,1,
3,"Wednesday, Apr 8",ARI,Home,SFG,L,2.0,5.0,9.0,1-2,4.0,2.0,Heston,Hellickson,Casilla,3:08,N,21642.0,1.04,-1,
4,"Friday, Apr 10",ARI,Home,LAD,W-wo,4.0,3.0,10.0,2-2,3.0,2.0,Perez,Howell,None,3:01,N,27404.0,.96,1,
5,"Saturday, Apr 11",ARI,Home,LAD,W,6.0,0.0,9.0,3-2,2.0,1.0,Bradley,Kershaw,None,2:36,N,37636.0,1.02,2,
6,"Sunday, Apr 12",ARI,Home,LAD,L,4.0,7.0,9.0,3-3,3.0,1.0,Greinke,Collmenter,Peralta,3:27,D,29678.0,1.05,-1,
7,"Monday, Apr 13",ARI,@,SDP,W,8.0,4.0,9.0,4-3,2.0,1.0,De La Rosa,Cashner,None,3:02,N,19538.0,1.05,1,
8,"Tuesday, Apr 14",ARI,@,SDP,L,1.0,5.0,9.0,4-4,4.0,2.0,Despaigne,Hellickson,None,2:31,N,20102.0,1.11,-1,
9,"Wednesday, Apr 15",ARI,@,SDP,L,2.0,3.0,9.0,4-5,4.0,3.0,Benoit,Delgado,Kimbrel,2:41,N,23104.0,1.02,-2,
10,"Thursday, Apr 16",ARI,@,SFG,W,7.0,6.0,12.0,5-5,4.0,2.5,Delgado,Romo,None,4:20,N,41545.0,.98,1,
11,"Friday, Apr 17",ARI,@,SFG,W,9.0,0.0,9.0,6-5,4.0,1.5,Collmenter,Peavy,None,3:00,N,41550.0,.98,2,
12,"Saturday, Apr 18",ARI,@,SFG,L,1.0,4.0,9.0,6-6,4.0,2.5,Heston,De La Rosa,Casilla,2:38,N,41756.0,1.04,-1,
13,"Sunday, Apr 19",ARI,@,SFG,W,5.0,1.0,9.0,7-6,4.0,2.5,Hellickson,Hudson,None,2:45,D,41528.0,.94,1,
14,"Tuesday, Apr 21",ARI,Home,TEX,L,1.0,7.0,9.0,7-7,3.0,2.5,Tolleson,Hudson,None,3:04,N,18345.0,.93,-1,
15,"Wednesday, Apr 22",ARI,Home,TEX,W,8.0,5.0,9.0,8-7,3.0,1.5,Bradley,Gallardo,None,2:59,N,17886.0,.90,1,
16,"Friday, Apr 24",ARI,Home,PIT,L,1.0,4.0,9.0,8-8,4.0,2.0,Cole,Collmenter,Melancon,2:41,N,24427.0,1.01,-1,
