,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 1",ATL,@,PHI,L-wo,2.0,3.0,10.0,0-1,4.0,1.0,Brogdon,Jones,None,3:33,D,8529.0,1.05,-1,
2,"Saturday, Apr 3",ATL,@,PHI,L,0.0,4.0,9.0,0-2,5.0,2.0,Wheeler,Morton,None,2:30,D,8582.0,1.07,-2,
3,"Sunday, Apr 4",ATL,@,PHI,L,1.0,2.0,9.0,0-3,5.0,3.0,Alvarado,Martin,Neris,2:40,D,10773.0,.99,-3,
4,"Tuesday, Apr 6",ATL,@,WSN,L-wo,5.0,6.0,9.0,0-4,5.0,3.5,Hudson,Smith,None,3:10,D,4801.0,.95,-4,
5,"Wednesday, Apr 7 (1)",ATL,@,WSN,W,7.0,6.0,7.0,1-4,4.0,3.0,Tomlin,Fedde,Smith,2:49,D,,.91,1,
6,"Wednesday, Apr 7 (2)",ATL,@,WSN,W,2.0,0.0,7.0,2-4,4.0,3.0,Jackson,Rainey,Newcomb,2:08,N,4927.0,.92,2,
7,"Friday, Apr 9",ATL,Home,PHI,W,8.0,1.0,9.0,3-4,3.0,2.0,Morton,Wheeler,None,3:03,N,14342.0,1.07,3,
8,"Saturday, Apr 10",ATL,Home,PHI,W,5.0,4.0,9.0,4-4,2.0,1.0,Newcomb,Bradley,Smith,2:50,N,14394.0,1.15,4,
9,"Sunday, Apr 11",ATL,Home,PHI,L,6.0,7.0,9.0,4-5,3.0,2.0,Alvarado,Smith,Neris,3:03,N,14221.0,1.22,-1,
10,"Monday, Apr 12",ATL,Home,MIA,L,3.0,5.0,10.0,4-6,3.0,2.5,Garcia,Webb,None,3:45,N,11830.0,1.06,-2,
11,"Tuesday, Apr 13",ATL,Home,MIA,L,8.0,14.0,9.0,4-7,3.0,2.5,Curtiss,Fried,None,3:51,N,12036.0,.92,-3,
12,"Wednesday, Apr 14",ATL,Home,MIA,L,5.0,6.0,10.0,4-8,5.0,3.5,Curtiss,Matzek,Garcia,3:26,N,12480.0,.95,-4,
13,"Thursday, Apr 15",ATL,Home,MIA,W-wo,7.0,6.0,9.0,5-8,3.0,3.0,Minter,Floro,None,3:24,D,11739.0,.89,1,
14,"Friday, Apr 16",ATL,@,CHC,W,5.0,2.0,9.0,6-8,3.0,2.5,Tomlin,Davies,Smith,4:02,D,10343.0,.79,2,
15,"Saturday, Apr 17",ATL,@,CHC,L,4.0,13.0,9.0,6-9,5.0,3.0,Williams,Ynoa,None,3:23,D,10343.0,.90,-1,
16,"Sunday, Apr 18",ATL,@,CHC,W,13.0,4.0,9.0,7-9,3.0,3.0,Wilson,Hendricks,None,3:26,N,10343.0,.84,1,
17,"Tuesday, Apr 20",ATL,@,NYY,L,1.0,3.0,9.0,7-10,3.0,3.0,Loaisiga,Matzek,Chapman,3:06,N,10017.0,.90,-1,
18,"Wednesday, Apr 21",ATL,@,NYY,W,4.0,1.0,9.0,8-10,3.0,2.0,Anderson,Kluber,None,3:16,N,9634.0,.88,1,
19,"Friday, Apr 23",ATL,Home,ARI,W,5.0,4.0,9.0,9-10,2.0,1.5,Ynoa,Weaver,Smith,2:47,N,19258.0,.94,2,
20,"Sunday, Apr 25 (1)",ATL,Home,ARI,L,0.0,5.0,7.0,9-11,3.0,2.5,Gallen,Wilson,None,2:10,D,,1.02,-1,
21,"Sunday, Apr 25 (2)",ATL,Home,ARI,L,0.0,7.0,7.0,9-12,3.0,2.5,Bumgarner,Smyly,None,2:11,N,20693.0,.95,-2,
22,"Monday, Apr 26",ATL,Home,CHC,W,8.0,7.0,9.0,10-12,3.0,2.0,Morton,Workman,Smith,3:29,N,17956.0,.91,1,
23,"Tuesday, Apr 27",ATL,Home,CHC,W,5.0,0.0,9.0,11-12,2.0,1.0,Anderson,Williams,None,2:46,N,17603.0,.91,2,
24,"Wednesday, Apr 28",ATL,Home,CHC,W,10.0,0.0,9.0,12-12,1.0,Tied,Ynoa,Hendricks,None,2:56,N,18709.0,.97,3,
25,"Thursday, Apr 29",ATL,Home,CHC,L,3.0,9.0,9.0,12-13,2.0,0.5,Alzolay,Wilson,None,3:15,N,19661.0,1.04,-1,
26,"Friday, Apr 30",ATL,@,TOR,L,5.0,13.0,9.0,12-14,3.0,1.0,Ray,Smyly,None,3:17,N,1629.0,1.00,-2,
27,"Saturday, May 1",ATL,@,TOR,L-wo,5.0,6.0,10.0,12-15,4.0,1.5,Romano,Jones,None,3:34,N,1634.0,.94,-3,
28,"Sunday, May 2",ATL,@,TOR,L,2.0,7.0,9.0,12-16,4.0,2.5,Borucki,Anderson,Dolis,3:09,D,1554.0,.88,-4,
29,"Tuesday, May 4",ATL,@,WSN,W,6.0,1.0,9.0,13-16,4.0,1.5,Ynoa,Ross,None,2:55,N,8156.0,1.01,1,
30,"Wednesday, May 5",ATL,@,WSN,W,5.0,3.0,9.0,14-16,3.0,1.5,Fried,Fedde,Smith,2:49,N,8400.0,1.05,2,
31,"Thursday, May 6",ATL,@,WSN,W,3.0,2.0,9.0,15-16,3.0,1.5,Smyly,Lester,Smith,2:53,D,8561.0,1.10,3,
32,"Friday, May 7",ATL,Home,PHI,L,2.0,12.0,9.0,15-17,3.0,2.5,Eflin,Morton,None,3:23,N,38952.0,1.21,-1,
33,"Saturday, May 8",ATL,Home,PHI,W-wo,8.0,7.0,12.0,16-17,3.0,2.0,Webb,De Los Santos,None,4:47,N,39852.0,1.09,1,
34,"Sunday, May 9",ATL,Home,PHI,W,6.0,1.0,9.0,17-17,3.0,2.0,Ynoa,Nola,None,2:44,N,28829.0,1.16,2,
35,"Tuesday, May 11",ATL,Home,TOR,L,3.0,5.0,9.0,17-18,3.0,3.0,Thornton,Minter,Romano,3:15,N,21688.0,.98,-1,
36,"Wednesday, May 12",ATL,Home,TOR,L,1.0,4.0,9.0,17-19,3.0,4.0,Ryu,Jackson,Cole,2:42,N,21171.0,1.00,-2,
37,"Thursday, May 13",ATL,Home,TOR,L,4.0,8.0,9.0,17-20,3.0,4.5,Bergen,Smith,None,3:14,D,21653.0,.88,-3,
38,"Friday, May 14",ATL,@,MIL,W,6.0,3.0,9.0,18-20,3.0,3.5,Smyly,Houser,None,3:23,N,12130.0,.89,1,
39,"Saturday, May 15",ATL,@,MIL,W,5.0,1.0,9.0,19-20,3.0,2.5,Anderson,Anderson,None,2:54,N,16344.0,.96,2,
40,"Sunday, May 16",ATL,@,MIL,L,9.0,10.0,9.0,19-21,3.0,2.5,Peralta,Ynoa,Hader,3:45,D,16044.0,1.05,-1,
41,"Monday, May 17",ATL,Home,NYM,L,1.0,3.0,9.0,19-22,3.0,3.5,Reid-Foley,Fried,Díaz,3:14,N,22691.0,1.10,-2,
42,"Tuesday, May 18",ATL,Home,NYM,L,3.0,4.0,9.0,19-23,3.0,4.5,Familia,Smith,Díaz,2:36,N,21667.0,1.07,-3,
43,"Wednesday, May 19",ATL,Home,NYM,W-wo,5.0,4.0,9.0,20-23,3.0,3.5,Smith,Barnes,None,2:50,N,22619.0,1.03,1,
44,"Thursday, May 20",ATL,Home,PIT,L,4.0,6.0,10.0,20-24,3.0,4.0,Rodriguez,Webb,None,3:43,N,21430.0,.86,-1,
45,"Friday, May 21",ATL,Home,PIT,W,20.0,1.0,9.0,21-24,3.0,4.0,Anderson,Anderson,None,3:09,N,37545.0,.80,1,
46,"Saturday, May 22",ATL,Home,PIT,W,6.0,1.0,9.0,22-24,2.0,3.0,Wilson,Keller,None,2:51,D,40068.0,.87,2,
