,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Mar 29",ARI,Home,COL,W,8.0,2.0,9.0,1-0,1.0,Tied,Corbin,Gray,None,3:36,N,48703.0,1.06,1,
2,"Friday, Mar 30",ARI,Home,COL,W,9.0,8.0,9.0,2-0,1.0,Tied,Ray,Senzatela,Boxberger,3:22,N,23937.0,1.13,2,
3,"Saturday, Mar 31",ARI,Home,COL,L,1.0,2.0,9.0,2-1,1.0,Tied,Shaw,Salas,Davis,2:54,N,33346.0,1.14,-1,
4,"Monday, Apr 2",ARI,Home,LAD,W-wo,8.0,7.0,15.0,3-1,1.0,up 1.0,Salas,Font,None,5:46,N,21735.0,1.14,1,
5,"Tuesday, Apr 3",ARI,Home,LAD,W,6.0,1.0,9.0,4-1,1.0,up 2.0,Godley,Kershaw,None,2:48,N,27574.0,1.16,2,
6,"Wednesday, Apr 4",ARI,Home,LAD,W,3.0,0.0,9.0,5-1,1.0,up 2.0,Corbin,Wood,Boxberger,2:25,D,25754.0,1.24,3,
7,"Thursday, Apr 5",ARI,@,STL,W,3.0,1.0,9.0,6-1,1.0,up 2.0,Ray,Wainwright,Boxberger,3:32,N,46512.0,1.12,4,
8,"Saturday, Apr 7",ARI,@,STL,L,3.0,5.0,9.0,6-2,1.0,up 1.5,Wacha,Greinke,Norris,2:58,D,41113.0,1.16,-1,
9,"Sunday, Apr 8",ARI,@,STL,W,4.0,1.0,9.0,7-2,1.0,up 2.5,Hirano,Leone,Boxberger,2:53,D,40468.0,1.11,1,
10,"Monday, Apr 9",ARI,@,SFG,W,2.0,1.0,9.0,8-2,1.0,up 3.5,Godley,Holland,Bradley,2:33,N,36997.0,1.37,2,
11,"Tuesday, Apr 10",ARI,@,SFG,L-wo,4.0,5.0,9.0,8-3,1.0,up 2.5,Strickland,De La Rosa,None,3:24,N,37869.0,1.40,-1,
12,"Wednesday, Apr 11",ARI,@,SFG,W,7.0,3.0,9.0,9-3,1.0,up 3.5,Salas,Suarez,None,3:09,D,35041.0,1.35,1,
13,"Friday, Apr 13",ARI,@,LAD,W,8.0,7.0,9.0,10-3,1.0,up 3.0,Greinke,Maeda,Boxberger,3:30,N,43791.0,1.37,2,
14,"Saturday, Apr 14",ARI,@,LAD,W,9.0,1.0,9.0,11-3,1.0,up 4.0,McFarland,Hill,None,3:10,N,44306.0,1.31,3,
15,"Sunday, Apr 15",ARI,@,LAD,L,2.0,7.0,9.0,11-4,1.0,up 3.0,Kershaw,Godley,None,3:09,D,47527.0,1.32,-1,
16,"Tuesday, Apr 17",ARI,Home,SFG,W,1.0,0.0,9.0,12-4,1.0,up 2.5,Corbin,Watson,None,2:05,N,19669.0,1.39,1,
17,"Wednesday, Apr 18",ARI,Home,SFG,L,3.0,4.0,10.0,12-5,1.0,up 2.5,Strickland,Boxberger,Gearrin,3:44,N,16976.0,1.36,-1,
18,"Thursday, Apr 19",ARI,Home,SFG,W,3.0,1.0,9.0,13-5,1.0,up 3.0,Greinke,Blach,Boxberger,2:23,N,18736.0,1.40,1,
19,"Friday, Apr 20",ARI,Home,SDP,L,1.0,4.0,9.0,13-6,1.0,up 3.0,Hand,Boxberger,None,2:54,N,24902.0,1.34,-1,
20,"Saturday, Apr 21",ARI,Home,SDP,W,6.0,2.0,9.0,14-6,1.0,up 3.0,Godley,Richard,None,2:55,N,38820.0,1.33,1,
21,"Sunday, Apr 22",ARI,Home,SDP,W,4.0,2.0,9.0,15-6,1.0,up 4.0,Corbin,Lucchesi,Bradley,2:42,D,31061.0,1.36,2,
22,"Tuesday, Apr 24",ARI,@,PHI,W,8.0,4.0,9.0,16-6,1.0,up 4.5,Salas,Velasquez,None,3:49,N,18195.0,1.28,3,
23,"Wednesday, Apr 25",ARI,@,PHI,L,3.0,5.0,9.0,16-7,1.0,up 3.5,Arrieta,Greinke,Neris,2:55,N,21349.0,1.28,-1,
24,"Thursday, Apr 26",ARI,@,PHI,W,8.0,2.0,9.0,17-7,1.0,up 4.0,Koch,Lively,None,3:12,D,20335.0,1.29,1,
25,"Friday, Apr 27",ARI,@,WSN,W,5.0,4.0,9.0,18-7,1.0,up 4.0,Godley,Strasburg,Boxberger,3:02,N,26517.0,1.22,2,
26,"Saturday, Apr 28",ARI,@,WSN,W,4.0,3.0,10.0,19-7,1.0,up 5.0,Hirano,Solis,Boxberger,3:16,D,32963.0,1.23,3,
27,"Sunday, Apr 29",ARI,@,WSN,L,1.0,3.0,9.0,19-8,1.0,up 5.0,Gonzalez,McFarland,Doolittle,2:49,D,30285.0,1.23,-1,
28,"Monday, Apr 30",ARI,Home,LAD,W,8.0,5.0,9.0,20-8,1.0,up 5.5,Greinke,Stripling,Boxberger,3:27,N,17562.0,1.38,1,
29,"Tuesday, May 1",ARI,Home,LAD,W,4.0,3.0,9.0,21-8,1.0,up 6.0,Bracho,Liberatore,Boxberger,3:12,N,18940.0,1.39,2,
30,"Wednesday, May 2",ARI,Home,LAD,L,1.0,2.0,9.0,21-9,1.0,up 5.0,Hudson,Godley,Jansen,3:12,N,19531.0,1.35,-1,
31,"Thursday, May 3",ARI,Home,LAD,L,2.0,5.0,9.0,21-10,1.0,up 4.5,Chargois,Salas,Jansen,3:17,D,21407.0,1.42,-2,
32,"Friday, May 4",ARI,Home,HOU,L,0.0,8.0,9.0,21-11,1.0,up 3.5,Cole,Medlen,None,2:50,N,29463.0,1.23,-3,
33,"Saturday, May 5",ARI,Home,HOU,W-wo,4.0,3.0,9.0,22-11,1.0,up 3.5,Boxberger,Devenski,None,3:34,N,39154.0,1.24,1,
34,"Sunday, May 6",ARI,Home,HOU,W,3.0,1.0,9.0,23-11,1.0,up 3.5,Koch,Verlander,Boxberger,2:55,D,35632.0,1.24,2,
35,"Tuesday, May 8",ARI,@,LAD,W,8.0,5.0,12.0,24-11,1.0,up 3.5,McFarland,Garcia,None,4:29,N,45894.0,1.40,3,
36,"Wednesday, May 9",ARI,@,LAD,L,3.0,6.0,9.0,24-12,1.0,up 3.5,Baez,Salas,Jansen,3:48,N,45600.0,1.32,-1,
37,"Thursday, May 10",ARI,Home,WSN,L,1.0,2.0,11.0,24-13,1.0,up 3.5,Kintzler,Salas,Doolittle,3:42,N,17397.0,1.29,-2,
38,"Friday, May 11",ARI,Home,WSN,L,1.0,3.0,9.0,24-14,1.0,up 3.5,Scherzer,Koch,Doolittle,2:24,N,22901.0,1.28,-3,
39,"Saturday, May 12",ARI,Home,WSN,L,1.0,2.0,9.0,24-15,1.0,up 2.5,Strasburg,Scribner,Madson,3:17,D,29428.0,1.30,-4,
40,"Sunday, May 13",ARI,Home,WSN,L,4.0,6.0,9.0,24-16,1.0,up 2.5,Madson,Bradley,Doolittle,3:09,N,31906.0,1.30,-5,
41,"Monday, May 14",ARI,Home,MIL,L,2.0,7.0,9.0,24-17,1.0,up 1.5,Guerra,Corbin,None,3:06,N,17390.0,1.32,-6,
42,"Tuesday, May 15",ARI,Home,MIL,W,2.0,1.0,9.0,25-17,1.0,up 2.5,Bradley,Williams,Boxberger,2:40,N,17914.0,1.30,1,
43,"Wednesday, May 16",ARI,Home,MIL,L,2.0,8.0,9.0,25-18,1.0,up 2.0,Woodruff,Koch,None,3:04,D,16762.0,1.38,-1,
44,"Friday, May 18",ARI,@,NYM,L,1.0,3.0,9.0,25-19,1.0,up 0.5,deGrom,Godley,Familia,2:36,N,31285.0,1.27,-2,
45,"Saturday, May 19",ARI,@,NYM,L-wo,4.0,5.0,9.0,25-20,1.0,up 0.5,Familia,Chafin,None,3:04,N,39515.0,1.27,-3,
46,"Sunday, May 20",ARI,@,NYM,L,1.0,4.0,9.0,25-21,1.0,up 0.5,Syndergaard,De La Rosa,Gsellman,2:41,D,34894.0,1.31,-4,
47,"Monday, May 21",ARI,@,MIL,L,2.0,4.0,9.0,25-22,2.0,0.5,Anderson,Greinke,Knebel,2:31,N,27094.0,1.24,-5,
48,"Tuesday, May 22",ARI,@,MIL,L,0.0,1.0,9.0,25-23,2.0,0.5,Albers,Koch,Knebel,2:40,N,27065.0,1.22,-6,
49,"Wednesday, May 23",ARI,@,MIL,L,2.0,9.0,9.0,25-24,2.0,0.5,Suter,Godley,None,3:04,D,29237.0,1.16,-7,
50,"Friday, May 25",ARI,@,OAK,W,7.0,1.0,9.0,26-24,2.0,0.5,Corbin,Manaea,None,3:02,N,22691.0,1.12,1,
51,"Saturday, May 26",ARI,@,OAK,L,0.0,3.0,9.0,26-25,2.0,0.5,Mengden,Buchholz,None,2:15,D,17580.0,1.20,-1,
52,"Sunday, May 27",ARI,@,OAK,L,1.0,2.0,9.0,26-26,2.0,1.5,Montas,Greinke,Treinen,2:38,D,13947.0,1.15,-2,
53,"Monday, May 28",ARI,Home,CIN,W,12.0,5.0,9.0,27-26,2.0,1.5,Koch,Bailey,None,3:19,D,29924.0,1.09,1,
54,"Tuesday, May 29",ARI,Home,CIN,W,5.0,2.0,9.0,28-26,2.0,1.5,Godley,Castillo,Boxberger,2:40,N,20046.0,1.13,2,
55,"Wednesday, May 30",ARI,Home,CIN,L,4.0,7.0,9.0,28-27,2.0,1.5,Romano,Corbin,Iglesias,3:06,D,18340.0,1.16,-1,
56,"Friday, Jun 1",ARI,Home,MIA,W,9.0,1.0,9.0,29-27,2.0,0.5,Buchholz,Hernandez,None,2:40,N,25866.0,1.14,1,
57,"Saturday, Jun 2",ARI,Home,MIA,W,6.0,2.0,9.0,30-27,1.0,up 0.5,Greinke,Smith,None,3:01,N,34117.0,1.17,2,
58,"Sunday, Jun 3",ARI,Home,MIA,W,6.0,1.0,9.0,31-27,1.0,up 1.5,Koch,Straily,None,2:47,D,31727.0,1.22,3,
59,"Monday, Jun 4",ARI,@,SFG,L,3.0,10.0,9.0,31-28,1.0,up 1.0,Johnson,Godley,None,3:11,N,36542.0,1.59,-1,
60,"Tuesday, Jun 5",ARI,@,SFG,W,3.0,2.0,9.0,32-28,1.0,up 1.0,Corbin,Bumgarner,Boxberger,3:05,N,36925.0,1.49,1,
61,"Wednesday, Jun 6",ARI,@,SFG,L-wo,4.0,5.0,10.0,32-29,1.0,Tied,Strickland,Chafin,None,3:38,D,41042.0,1.53,-1,
62,"Friday, Jun 8",ARI,@,COL,W,9.0,4.0,9.0,33-29,1.0,up 1.5,Greinke,Marquez,None,2:51,N,38917.0,1.55,1,
63,"Saturday, Jun 9",ARI,@,COL,W,12.0,7.0,9.0,34-29,1.0,up 2.5,Bracho,Shaw,None,3:34,N,43197.0,1.59,2,
64,"Sunday, Jun 10",ARI,@,COL,W,8.0,3.0,9.0,35-29,1.0,up 2.5,Godley,Freeland,None,3:23,D,36433.0,1.67,3,
65,"Monday, Jun 11",ARI,Home,PIT,W,9.0,5.0,9.0,36-29,1.0,up 3.0,Bradley,Crick,None,3:07,N,20927.0,1.42,4,
66,"Tuesday, Jun 12",ARI,Home,PIT,W,13.0,8.0,9.0,37-29,1.0,up 3.0,Salas,Williams,None,3:56,N,22488.0,1.44,5,
67,"Wednesday, Jun 13",ARI,Home,PIT,L,4.0,5.0,9.0,37-30,1.0,up 2.0,Taillon,Greinke,Vazquez,3:07,D,32803.0,1.44,-1,
68,"Thursday, Jun 14",ARI,Home,NYM,W,6.0,3.0,9.0,38-30,1.0,up 2.5,Koch,Vargas,Boxberger,2:38,N,23300.0,1.45,1,
69,"Friday, Jun 15",ARI,Home,NYM,W,7.0,3.0,9.0,39-30,1.0,up 2.5,Godley,Lugo,Boxberger,3:20,N,32170.0,1.45,2,
70,"Saturday, Jun 16",ARI,Home,NYM,L,1.0,5.0,9.0,39-31,1.0,up 1.5,Matz,Corbin,None,2:56,N,31824.0,1.44,-1,
71,"Sunday, Jun 17",ARI,Home,NYM,L,3.0,5.0,9.0,39-32,1.0,up 1.5,Familia,Boxberger,Gsellman,3:27,D,47907.0,1.46,-2,
72,"Monday, Jun 18",ARI,@,LAA,W,7.0,4.0,9.0,40-32,1.0,up 2.0,Greinke,Barria,Bradley,3:21,N,33809.0,1.48,1,
73,"Tuesday, Jun 19",ARI,@,LAA,L,4.0,5.0,9.0,40-33,1.0,up 1.5,Alvarez,Koch,Parker,3:11,N,33088.0,1.45,-1,
74,"Thursday, Jun 21",ARI,@,PIT,W,9.0,3.0,9.0,41-33,1.0,up 2.5,Godley,Kuhl,None,3:11,N,20554.0,1.49,1,
75,"Friday, Jun 22",ARI,@,PIT,W,2.0,1.0,13.0,42-33,1.0,up 2.5,Chafin,Glasnow,McFarland,3:51,N,24843.0,1.51,2,
76,"Saturday, Jun 23",ARI,@,PIT,W,7.0,2.0,9.0,43-33,1.0,up 2.5,Greinke,Musgrove,None,2:52,D,21121.0,1.50,3,
77,"Sunday, Jun 24",ARI,@,PIT,W,3.0,0.0,9.0,44-33,1.0,up 2.5,Buchholz,Williams,Boxberger,2:32,D,19207.0,1.52,4,
78,"Monday, Jun 25",ARI,@,MIA,L,5.0,9.0,9.0,44-34,1.0,up 1.5,Straily,Miller,None,3:14,N,6105.0,1.49,-1,
79,"Tuesday, Jun 26",ARI,@,MIA,W,5.0,3.0,9.0,45-34,1.0,up 2.5,Godley,Hernandez,Boxberger,3:24,N,6159.0,1.48,1,
80,"Wednesday, Jun 27",ARI,@,MIA,W,2.0,1.0,9.0,46-34,1.0,up 2.5,Ray,Chen,Boxberger,2:52,N,6382.0,1.47,2,
81,"Thursday, Jun 28",ARI,@,MIA,W,4.0,0.0,9.0,47-34,1.0,up 3.5,Greinke,Richards,None,3:06,D,12715.0,1.48,3,
82,"Friday, Jun 29",ARI,Home,SFG,L,1.0,2.0,9.0,47-35,1.0,up 3.5,Suarez,Chafin,Smith,2:49,N,30981.0,1.75,-1,
83,"Saturday, Jun 30",ARI,Home,SFG,L,0.0,7.0,9.0,47-36,1.0,up 3.5,Rodriguez,Miller,None,2:51,N,38117.0,1.80,-2,
84,"Sunday, Jul 1",ARI,Home,SFG,L,6.0,9.0,9.0,47-37,1.0,up 2.5,Gearrin,Godley,Smith,3:45,D,29721.0,1.94,-3,
85,"Monday, Jul 2",ARI,Home,STL,L,3.0,6.0,9.0,47-38,1.0,up 1.5,Martinez,Ray,Norris,2:52,N,20334.0,1.58,-4,
86,"Tuesday, Jul 3",ARI,Home,STL,W,4.0,2.0,9.0,48-38,1.0,up 1.5,Greinke,Flaherty,Boxberger,2:51,N,25843.0,1.63,1,
87,"Wednesday, Jul 4",ARI,Home,STL,L,4.0,8.0,9.0,48-39,1.0,up 0.5,Mikolas,Hirano,None,3:47,N,44072.0,1.64,-1,
88,"Thursday, Jul 5",ARI,Home,SDP,L,3.0,6.0,9.0,48-40,1.0,Tied,Lauer,Miller,Hand,3:15,N,17982.0,1.56,-2,
89,"Friday, Jul 6",ARI,Home,SDP,W,3.0,1.0,9.0,49-40,1.0,up 1.0,Godley,Lucchesi,Boxberger,2:52,N,25128.0,1.59,1,
90,"Saturday, Jul 7",ARI,Home,SDP,W,20.0,5.0,9.0,50-40,1.0,up 1.0,Delgado,Ross,None,3:23,N,27091.0,1.60,2,
91,"Sunday, Jul 8",ARI,Home,SDP,L,3.0,4.0,16.0,50-41,1.0,up 1.0,Hand,Mathis,None,5:31,D,24869.0,1.62,-1,
92,"Tuesday, Jul 10",ARI,@,COL,W,5.0,3.0,9.0,51-41,1.0,up 1.5,Delgado,McGee,Boxberger,3:40,N,43405.0,1.89,1,
93,"Wednesday, Jul 11",ARI,@,COL,L,2.0,19.0,9.0,51-42,1.0,up 0.5,Marquez,Miller,None,3:05,N,33919.0,1.94,-1,
94,"Thursday, Jul 12",ARI,@,COL,L,1.0,5.0,9.0,51-43,2.0,0.5,Oberg,Ray,None,3:17,D,41410.0,1.90,-2,
95,"Friday, Jul 13",ARI,@,ATL,W,2.0,1.0,9.0,52-43,2.0,0.5,Godley,Freeman,Boxberger,3:05,N,42130.0,1.67,1,
96,"Saturday, Jul 14",ARI,@,ATL,W,3.0,0.0,9.0,53-43,1.0,up 0.5,Greinke,Newcomb,Boxberger,2:53,D,40862.0,1.69,2,
97,"Sunday, Jul 15",ARI,@,ATL,L,1.0,5.0,9.0,53-44,2.0,0.5,Teheran,Corbin,None,2:42,D,27323.0,1.75,-1,
98,"Friday, Jul 20",ARI,Home,COL,L,10.0,11.0,9.0,53-45,2.0,1.5,Oberg,Bradley,Ottavino,4:02,N,29546.0,1.99,-2,
99,"Saturday, Jul 21",ARI,Home,COL,L,5.0,6.0,9.0,53-46,3.0,1.5,Oberg,Hirano,Davis,3:21,N,43340.0,1.90,-3,
100,"Sunday, Jul 22",ARI,Home,COL,W,6.0,1.0,9.0,54-46,2.0,1.5,Greinke,Senzatela,None,2:45,D,32985.0,1.86,1,
101,"Monday, Jul 23",ARI,@,CHC,W,7.0,1.0,9.0,55-46,2.0,1.5,Corbin,Farrell,None,2:55,N,40859.0,1.67,2,
102,"Tuesday, Jul 24",ARI,@,CHC,W,5.0,1.0,9.0,56-46,2.0,0.5,Buchholz,Hendricks,None,3:13,N,40869.0,1.73,3,
103,"Wednesday, Jul 25",ARI,@,CHC,L,1.0,2.0,9.0,56-47,2.0,0.5,Edwards,McFarland,Strop,2:39,D,35548.0,1.78,-1,
104,"Thursday, Jul 26",ARI,@,CHC,L-wo,6.0,7.0,9.0,56-48,2.0,1.5,Butler,Boxberger,None,3:22,D,38979.0,1.74,-2,
105,"Friday, Jul 27",ARI,@,SDP,W,6.0,2.0,9.0,57-48,2.0,1.5,Greinke,Perdomo,None,2:37,N,34725.0,1.63,1,
106,"Saturday, Jul 28",ARI,@,SDP,W,9.0,4.0,9.0,58-48,2.0,1.5,Bradley,Maton,None,3:15,N,37149.0,1.69,2,
107,"Sunday, Jul 29",ARI,@,SDP,W,5.0,4.0,9.0,59-48,2.0,0.5,Buchholz,Lucchesi,Boxberger,3:18,D,32529.0,1.74,3,
108,"Monday, Jul 30",ARI,Home,TEX,L,5.0,9.0,9.0,59-49,2.0,0.5,Butler,Andriese,None,3:33,N,20639.0,1.76,-1,
109,"Tuesday, Jul 31",ARI,Home,TEX,W,6.0,0.0,9.0,60-49,1.0,up 0.5,Godley,Colon,None,2:45,N,21877.0,1.78,1,
110,"Thursday, Aug 2",ARI,Home,SFG,L,1.0,8.0,9.0,60-50,2.0,1.0,Bumgarner,Greinke,None,3:26,N,22980.0,1.94,-1,
111,"Friday, Aug 3",ARI,Home,SFG,W,6.0,3.0,9.0,61-50,1.0,Tied,Corbin,Stratton,Boxberger,2:59,N,27581.0,1.96,1,
112,"Saturday, Aug 4",ARI,Home,SFG,W,9.0,3.0,9.0,62-50,1.0,up 1.0,Buchholz,Suarez,None,2:59,N,38093.0,2.03,2,
