,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Apr 6",WSN,Home,NYM,L,1.0,3.0,9.0,0-1,3.0,1.0,Colon,Scherzer,Carlyle,2:35,D,42295.0,1.05,-1,
2,"Wednesday, Apr 8",WSN,Home,NYM,W,2.0,1.0,9.0,1-1,2.0,1.5,Zimmermann,deGrom,Storen,2:21,N,25999.0,1.03,1,
3,"Thursday, Apr 9",WSN,Home,NYM,L,3.0,6.0,9.0,1-2,3.0,2.0,Harvey,Strasburg,None,2:54,D,25327.0,1.09,-1,
4,"Friday, Apr 10",WSN,@,PHI,L,1.0,4.0,9.0,1-3,4.0,3.0,Garcia,Gonzalez,Papelbon,2:30,N,19047.0,1.03,-2,
5,"Saturday, Apr 11",WSN,@,PHI,L-wo,2.0,3.0,10.0,1-4,4.0,4.0,McGowan,Roark,None,3:25,N,23740.0,.91,-3,
6,"Sunday, Apr 12",WSN,@,PHI,W,4.0,3.0,10.0,2-4,4.0,3.0,Barrett,Diekman,Storen,3:19,D,30094.0,.91,1,
7,"Monday, Apr 13",WSN,@,BOS,L,4.0,9.0,9.0,2-5,4.0,4.0,Porcello,Zimmermann,None,3:01,D,37203.0,.83,-1,
8,"Tuesday, Apr 14",WSN,@,BOS,L,7.0,8.0,9.0,2-6,4.0,4.0,Mujica,Treinen,Uehara,3:23,N,35258.0,.80,-2,
9,"Wednesday, Apr 15",WSN,@,BOS,W,10.0,5.0,9.0,3-6,3.0,3.0,Gonzalez,Miley,None,3:08,D,33493.0,.78,1,
10,"Thursday, Apr 16",WSN,Home,PHI,W,5.0,2.0,9.0,4-6,3.0,3.0,Fister,Hamels,Storen,2:16,N,24768.0,.86,2,
11,"Friday, Apr 17",WSN,Home,PHI,W,7.0,2.0,9.0,5-6,3.0,3.0,Scherzer,O'Sullivan,None,2:38,N,31608.0,.94,3,
12,"Saturday, Apr 18",WSN,Home,PHI,L,3.0,5.0,9.0,5-7,3.0,4.0,Harang,Zimmermann,Papelbon,2:56,D,35330.0,.96,-1,
13,"Sunday, Apr 19",WSN,Home,PHI,W,4.0,1.0,9.0,6-7,3.0,4.0,Strasburg,Buchanan,Storen,2:40,D,36631.0,.92,1,
14,"Tuesday, Apr 21",WSN,Home,STL,W-wo,2.0,1.0,10.0,7-7,3.0,4.0,Barrett,Villanueva,None,3:43,N,27021.0,.88,2,
15,"Wednesday, Apr 22",WSN,Home,STL,L,5.0,7.0,9.0,7-8,3.0,5.0,Siegrist,Treinen,Rosenthal,2:51,N,25771.0,.96,-1,
