,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 7",NYM,@,WSN,W,5.0,1.0,9.0,1-0,1.0,up 0.5,Megill,Corbin,None,3:31,N,35052.0,1.04,1,
2,"Friday, Apr 8",NYM,@,WSN,W,7.0,3.0,9.0,2-0,1.0,up 0.5,Scherzer,Gray,None,3:43,N,25677.0,1.06,2,
3,"Saturday, Apr 9",NYM,@,WSN,W,5.0,0.0,9.0,3-0,1.0,up 0.5,Bassitt,Adon,None,3:14,N,21369.0,1.10,3,
4,"Sunday, Apr 10",NYM,@,WSN,L,2.0,4.0,9.0,3-1,1.0,up 0.5,Finnegan,Williams,Rainey,3:01,D,23158.0,1.12,-1,
5,"Monday, Apr 11",NYM,@,PHI,L,4.0,5.0,9.0,3-2,2.0,0.5,Dominguez,Lugo,Hand,3:05,N,22317.0,1.15,-2,
6,"Tuesday, Apr 12",NYM,@,PHI,W,2.0,0.0,9.0,4-2,1.0,up 0.5,Megill,Wheeler,Díaz,3:12,N,26045.0,1.13,1,
7,"Wednesday, Apr 13",NYM,@,PHI,W,9.0,6.0,9.0,5-2,1.0,up 1.5,Scherzer,Nola,None,4:04,D,31190.0,1.15,2,
8,"Friday, Apr 15",NYM,Home,ARI,W,10.0,3.0,9.0,6-2,1.0,up 2.5,Bassitt,Davies,None,3:24,D,43820.0,1.14,3,
9,"Saturday, Apr 16",NYM,Home,ARI,L,2.0,3.0,9.0,6-3,1.0,up 1.5,Poppen,Rodriguez,Melancon,3:12,D,37935.0,1.11,-1,
10,"Sunday, Apr 17",NYM,Home,ARI,W,5.0,0.0,9.0,7-3,1.0,up 2.5,Shreve,Ramirez,None,2:59,D,24515.0,1.13,1,
11,"Tuesday, Apr 19 (1)",NYM,Home,SFG,W-wo,5.0,4.0,10.0,8-3,1.0,up 3.5,Ottavino,Garcia,None,3:33,D,,1.14,2,
12,"Tuesday, Apr 19 (2)",NYM,Home,SFG,W,3.0,1.0,9.0,9-3,1.0,up 3.5,Scherzer,Webb,May,2:41,D,27490.0,1.20,3,
13,"Wednesday, Apr 20",NYM,Home,SFG,L,2.0,5.0,9.0,9-4,1.0,up 3.5,Rodon,Bassitt,McGee,3:20,N,30050.0,1.19,-1,
14,"Thursday, Apr 21",NYM,Home,SFG,W,6.0,2.0,9.0,10-4,1.0,up 4.0,Carrasco,DeSclafani,None,2:35,D,28760.0,1.17,1,
15,"Friday, Apr 22",NYM,@,ARI,W,6.0,5.0,10.0,11-4,1.0,up 4.0,Díaz,Melancon,Lugo,3:29,N,20939.0,1.20,2,
16,"Saturday, Apr 23",NYM,@,ARI,L,2.0,5.0,9.0,11-5,1.0,up 4.0,Castellanos,Williams,Mantiply,3:19,N,25413.0,1.21,-1,
17,"Sunday, Apr 24",NYM,@,ARI,W,6.0,2.0,9.0,12-5,1.0,up 4.0,Megill,Wendelken,None,2:56,D,23570.0,1.16,1,
18,"Monday, Apr 25",NYM,@,STL,W,5.0,2.0,9.0,13-5,1.0,up 4.5,May,Gallegos,Díaz,3:00,N,35455.0,1.26,2,
19,"Tuesday, Apr 26",NYM,@,STL,W,3.0,0.0,9.0,14-5,1.0,up 4.5,Bassitt,Hicks,Díaz,3:32,N,32215.0,1.27,3,
20,"Wednesday, Apr 27",NYM,@,STL,L,5.0,10.0,9.0,14-6,1.0,up 3.5,Woodford,Carrasco,None,3:29,D,34822.0,1.27,-1,
21,"Friday, Apr 29",NYM,Home,PHI,W,3.0,0.0,9.0,15-6,1.0,up 3.0,Megill,Nola,Díaz,3:18,N,32416.0,1.30,1,
22,"Saturday, Apr 30",NYM,Home,PHI,L,1.0,4.0,9.0,15-7,1.0,up 2.0,Norwood,Ottavino,Knebel,3:48,N,40036.0,1.32,-1,
23,"Sunday, May 1",NYM,Home,PHI,W,10.0,6.0,9.0,16-7,1.0,up 3.0,Scherzer,Eflin,None,3:20,N,30608.0,1.31,1,
