,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Monday, Mar 31",BAL,Home,BOS,W,2.0,1.0,9.0,1-0,1.0,Tied,Britton,Lester,Hunter,2:53,D,46685.0,1.04,1,
2,"Wednesday, Apr 2",BAL,Home,BOS,L,2.0,6.0,9.0,1-1,2.0,0.5,Lackey,Jimenez,None,2:43,N,25708.0,1.13,-1,
3,"Thursday, Apr 3",BAL,Home,BOS,L,3.0,4.0,9.0,1-2,4.0,1.0,Doubront,Chen,Uehara,2:55,N,20880.0,1.06,-2,
4,"Friday, Apr 4",BAL,@,DET,L,4.0,10.0,9.0,1-3,5.0,1.5,Smyly,Gonzalez,None,3:07,D,23625.0,.87,-3,
5,"Saturday, Apr 5",BAL,@,DET,L,6.0,7.0,9.0,1-4,5.0,2.5,Porcello,Norris,Nathan,3:20,D,32041.0,.87,-4,
6,"Sunday, Apr 6",BAL,@,DET,W,3.0,1.0,9.0,2-4,4.0,1.5,Tillman,Verlander,Hunter,2:34,D,34261.0,.86,1,
7,"Monday, Apr 7",BAL,@,NYY,L,2.0,4.0,9.0,2-5,5.0,2.0,Kuroda,Jimenez,Kelley,3:05,D,48142.0,1.02,-1,
8,"Tuesday, Apr 8",BAL,@,NYY,W,14.0,5.0,9.0,3-5,4.0,1.5,Chen,Nova,None,3:28,D,35864.0,.97,1,
9,"Wednesday, Apr 9",BAL,@,NYY,W,5.0,4.0,9.0,4-5,3.0,1.0,Matusz,Kelley,Hunter,3:06,N,39412.0,.99,2,
10,"Friday, Apr 11",BAL,Home,TOR,L,0.0,2.0,9.0,4-6,5.0,1.5,McGowan,Tillman,Santos,2:20,N,22327.0,1.07,-1,
11,"Saturday, Apr 12",BAL,Home,TOR,W-wo,2.0,1.0,12.0,5-6,4.0,1.5,Britton,Redmond,None,3:39,N,30446.0,1.00,1,
12,"Sunday, Apr 13",BAL,Home,TOR,L,3.0,11.0,9.0,5-7,4.0,1.5,Buehrle,Jimenez,None,2:45,D,39281.0,1.06,-1,
13,"Monday, Apr 14",BAL,Home,TBR,W,7.0,1.0,9.0,6-7,4.0,1.0,Chen,Archer,None,2:46,N,15799.0,1.00,1,
14,"Wednesday, Apr 16",BAL,Home,TBR,W,3.0,0.0,9.0,7-7,3.0,1.5,Gonzalez,Odorizzi,Hunter,2:53,D,22611.0,.99,2,
15,"Friday, Apr 18",BAL,@,BOS,W,8.0,4.0,9.0,8-7,2.0,1.0,Tillman,Lackey,O'Day,3:26,N,36408.0,1.10,3,
16,"Saturday, Apr 19",BAL,@,BOS,L,2.0,4.0,9.0,8-8,3.0,1.0,Tazawa,Norris,Uehara,2:47,D,37689.0,1.10,-1,
17,"Sunday, Apr 20",BAL,@,BOS,L-wo,5.0,6.0,9.0,8-9,3.0,2.0,Mujica,Matusz,None,3:22,N,33947.0,1.09,-2,
18,"Monday, Apr 21",BAL,@,BOS,W,7.0,6.0,9.0,9-9,3.0,1.5,Chen,Buchholz,Hunter,3:18,D,37513.0,1.07,1,
19,"Tuesday, Apr 22",BAL,@,TOR,L,3.0,9.0,9.0,9-10,4.0,2.5,Delabar,Meek,None,2:54,N,14866.0,1.12,-1,
20,"Wednesday, Apr 23",BAL,@,TOR,W,10.0,8.0,9.0,10-10,3.0,1.5,Tillman,Redmond,Hunter,3:11,N,15202.0,1.08,1,
21,"Thursday, Apr 24",BAL,@,TOR,W,11.0,4.0,9.0,11-10,2.0,1.5,Norris,Cecil,None,2:54,N,16283.0,1.16,2,
22,"Friday, Apr 25",BAL,Home,KCR,L,0.0,5.0,9.0,11-11,2.0,1.5,Ventura,Jimenez,None,2:40,N,22478.0,1.08,-1,
23,"Saturday, Apr 26",BAL,Home,KCR,W-wo,3.0,2.0,10.0,12-11,2.0,1.5,Britton,Duffy,None,3:09,N,34941.0,1.03,1,
24,"Sunday, Apr 27",BAL,Home,KCR,L,3.0,9.0,9.0,12-12,2.0,2.5,Shields,Gonzalez,None,3:08,D,38368.0,1.08,-1,
25,"Thursday, May 1 (1)",BAL,Home,PIT,W,5.0,1.0,9.0,13-12,2.0,0.5,Norris,Morton,Hunter,3:08,D,,1.02,1,2014-04-29 (Rain)
26,"Thursday, May 1 (2)",BAL,Home,PIT,W-wo,6.0,5.0,10.0,14-12,2.0,0.5,Hunter,Pimentel,None,3:57,N,28290.0,1.05,2,2014-04-30 (Rain)
27,"Friday, May 2",BAL,@,MIN,W,3.0,0.0,9.0,15-12,1.0,up 0.5,Jimenez,Nolasco,Hunter,2:29,N,24165.0,1.13,3,
28,"Saturday, May 3",BAL,@,MIN,L,1.0,6.0,9.0,15-13,2.0,0.5,Correia,Chen,None,2:51,D,25318.0,1.18,-1,
29,"Sunday, May 4",BAL,@,MIN,L,2.0,5.0,9.0,15-14,2.0,0.5,Hughes,Gonzalez,Perkins,3:02,D,25559.0,1.17,-2,
30,"Tuesday, May 6",BAL,@,TBR,W,5.0,3.0,9.0,16-14,1.0,Tied,O'Day,Peralta,Hunter,3:36,N,11855.0,1.26,1,
31,"Wednesday, May 7",BAL,@,TBR,W,4.0,3.0,9.0,17-14,1.0,Tied,Webb,Gomes,Hunter,3:08,N,11282.0,1.32,2,
32,"Thursday, May 8",BAL,@,TBR,W,3.0,1.0,9.0,18-14,1.0,up 0.5,Jimenez,Price,O'Day,3:33,N,11076.0,1.28,3,
33,"Friday, May 9",BAL,Home,HOU,W,4.0,3.0,9.0,19-14,1.0,up 0.5,Chen,Williams,Hunter,2:29,N,28875.0,1.23,4,
34,"Saturday, May 10",BAL,Home,HOU,W-wo,5.0,4.0,10.0,20-14,1.0,up 1.5,Webb,Clemens,None,3:29,N,26264.0,1.26,5,
35,"Sunday, May 11",BAL,Home,HOU,L,2.0,5.0,9.0,20-15,1.0,up 1.5,Cosart,Tillman,Qualls,3:21,D,45944.0,1.28,-1,
36,"Monday, May 12",BAL,Home,DET,L,1.0,4.0,9.0,20-16,1.0,up 1.5,Porcello,Norris,Nathan,2:48,N,24517.0,1.24,-2,
37,"Tuesday, May 13",BAL,Home,DET,L,1.0,4.0,9.0,20-17,1.0,up 1.5,Miller,Hunter,Nathan,2:57,N,29950.0,1.19,-3,
38,"Wednesday, May 14",BAL,Home,DET,L,5.0,7.0,9.0,20-18,1.0,up 0.5,Verlander,Gausman,Nathan,3:27,D,36727.0,1.24,-4,
39,"Thursday, May 15",BAL,@,KCR,W,2.0,1.0,9.0,21-18,1.0,up 0.5,Chen,Ventura,Britton,2:56,N,12455.0,1.15,1,
40,"Friday, May 16",BAL,@,KCR,W,4.0,0.0,9.0,22-18,1.0,up 1.0,Tillman,Guthrie,None,2:22,N,25985.0,1.20,2,
41,"Saturday, May 17",BAL,@,KCR,L,0.0,1.0,9.0,22-19,1.0,Tied,Duffy,Norris,Holland,2:37,N,24064.0,1.23,-1,
